12/23/94,CRMT,3.38,417,1,1,3,4,R,83
12/23/94,SBR,10.13,417,1,1,3,4,R,83
12/23/94,ICA,19.38,415,1,1,1,4,R,100
12/27/94,HEVV,8.75,311,1,3,1,1,D,83
12/27/94,CRMT,3.25,417,1,1,3,4,R,83
12/27/94,ICA,15.75,417,1,1,1,4,R,100
12/27/94,MSF,21.63,415,1,1,1,4,R,100
12/27/94,MXF,20,417,1,1,1,4,R,100
12/27/94,SBR,9.75,417,1,1,3,4,R,83
12/28/94,FEIM,4.75,311,1,1,2,1,D,92
12/28/94,CRMT,3.11,417,1,1,2,4,R,92
12/28/94,ICA,16.38,417,1,1,2,4,R,92
12/28/94,KWK,2,311,1,1,1,1,D,100
12/28/94,MSF,21.75,417,1,1,1,4,R,100
12/28/94,TGT,67.38,415,1,1,3,4,R,83
12/28/94,TOD,5.13,313,1,2,2,1,D,83
12/29/94,CADUSD,140.67,313,1,1,3,1,D,83
12/29/94,VIEW,10.25,313,1,1,1,1,D,100
12/29/94,MXPUSD,48,311,1,1,3,1,D,83
12/29/94,FEIM,4.56,313,1,2,2,1,D,83
12/29/94,KWK,2.13,313,1,1,1,1,D,100
12/29/94,QUIX,10.94,417,1,1,3,4,R,83
12/29/94,SNF,8,417,1,2,2,4,R,83
12/29/94,TOD,5.25,313,1,1,3,1,D,83
12/29/94,STE,40,313,1,2,1,1,D,92
12/30/94,VIEW,9.25,313,1,2,1,1,D,92
12/30/94,KWK,2.19,313,1,1,1,1,D,100
12/30/94,TOD,5.75,313,1,1,2,1,D,92
1/3/95,FEIM,4.81,313,1,1,3,1,D,83
1/3/95,PRK,43.38,311,1,1,2,1,D,92
1/3/95,TOD,5.5,313,1,1,3,1,D,83
1/4/95,PRK,44.13,313,1,1,1,1,D,100
1/4/95,HCSG,14.88,311,1,2,2,1,D,83
1/4/95,GCSAY,19.13,415,1,1,2,4,R,92
1/5/95,GCSAY,18,417,1,1,1,4,R,100
1/6/95,ABL,29.25,311,1,2,1,1,D,92
1/6/95,GCSAY,17,417,1,1,1,4,R,100
1/6/95,HNR,9.5,311,1,2,1,1,D,92
1/9/95,PRK,44.63,313,1,1,1,1,D,100
1/9/95,ABL,30.13,313,1,2,1,1,D,92
1/9/95,GCSAY,16.75,417,1,1,1,4,R,100
1/9/95,MXF,19.38,415,1,1,2,4,R,92
1/10/95,PRK,45.13,313,1,1,1,1,D,100
1/10/95,COHU,25.5,313,1,1,2,1,D,92
1/10/95,GCSAY,15.25,417,1,1,3,4,R,83
1/10/95,MXF,17.88,417,1,1,1,4,R,100
1/11/95,PRK,45.38,313,1,1,3,1,D,83
1/11/95,COHU,27.75,313,1,1,1,1,D,100
1/12/95,CADUSD,141.82,311,1,1,1,1,D,100
1/12/95,BCE,30.13,415,1,1,1,4,R,100
1/12/95,ABL,31,313,1,1,1,1,D,100
1/12/95,INTZ,33,313,1,1,2,1,D,92
1/12/95,COHU,28.38,313,1,1,1,1,D,100
1/12/95,PRK,45.75,313,1,1,3,1,D,83
1/12/95,IFLO,2.44,311,1,2,1,1,D,92
1/13/95,BCE,30.13,417,1,1,1,4,R,100
1/13/95,ABL,32.5,313,1,1,1,1,D,100
