date,next_date,symbol,close,kno,w,h,e,n,rd,pct,cr,bsval1,bsval2,bsval3,bsval4
10/20/2005,10/21/2005,VRTX,22.30,313,0,4,3,5,D,36,20, , , ,L
10/20/2005,10/21/2005,ZION,70.62,661,0,9,2,2,D,37,8,S,E, , 
10/21/2005,10/24/2005,CERN,85.75,313,0,6,0,5,D,17,21,B, , , 
10/21/2005,10/24/2005,CTXS,26.38,311,4,3,1,1,D,63,25,S,E,L, 
10/21/2005,10/24/2005,MYL,20.47,313,0,3,4,1,D,36,23, , , ,L
10/21/2005,10/24/2005,NFLX,26.15,313,0,6,0,1,D,17,24,B,U, , 
10/21/2005,10/24/2005,UNH,57.14,313,0,3,3,1,D,40,24,B, , , 
10/21/2005,10/24/2005,VRTX,22.35,313,0,5,0,1,D,20,25, , , ,L
10/24/2005,10/25/2005,CERN,85.80,313,0,6,0,1,D,17,24, , , , 
10/24/2005,10/25/2005,CINF,41.59,661,4,7,5,8,D,31,11,S,E,L, 
10/24/2005,10/25/2005,CTXS,27.42,313,1,2,1,1,D,92,29,S,E,L,L
10/24/2005,10/25/2005,DRI,32.05,661,4,6,3,2,D,38,7,S,E,L, 
10/24/2005,10/25/2005,ETFC,18.49,311,4,3,3,1,D,47,23,S,E,L, 
10/24/2005,10/25/2005,EXPD,57.65,311,4,4,2,1,D,52,23,S,E, ,L
10/24/2005,10/25/2005,MYL,21.10,313,0,2,3,1,D,50,25, ,E, ,L
10/24/2005,10/25/2005,ROST,26.54,851,4,3,4,8,D,43,6,S,E, ,L
10/24/2005,10/25/2005,SWN,68.87,661,0,6,0,2,D,17,10,S, , , 
10/24/2005,10/25/2005,UNH,57.19,313,0,3,3,1,D,40,24, , , ,L
10/24/2005,10/25/2005,VRTX,23.49,313,3,3,4,1,D,47,23,S, ,L,L
10/24/2005,10/25/2005,WMT,46.21,851,0,6,5,0,D,22,9,S,E, , 
10/25/2005,10/26/2005,ADSK,46.25,313,0,5,3,5,D,32,18, ,E,L, 
10/25/2005,10/26/2005,CERN,87.11,313,0,6,0,1,D,17,24, , , , 
10/25/2005,10/26/2005,CTXS,27.25,313,1,2,1,1,D,92,29,S,E,L,L
10/25/2005,10/26/2005,ETFC,18.17,313,0,4,4,1,D,32,21, ,E,L, 
10/25/2005,10/26/2005,EXPD,58.40,313,1,3,1,1,D,83,28,S,E,L,L
10/25/2005,10/26/2005,MYL,20.99,313,0,3,3,1,D,40,24,S, , ,L
10/25/2005,10/26/2005,ORCL,12.97,661,4,8,5,8,D,30,11,S,E,L, 
10/25/2005,10/26/2005,PAYX,38.06,692,0,3,3,1,D,40,20, , , ,L
10/25/2005,10/26/2005,UNH,55.94,313,0,5,3,1,D,32,21,B,U, ,L
10/25/2005,10/26/2005,VRTX,23.59,313,3,3,4,1,D,47,23,S, ,L,L
10/26/2005,10/27/2005,ADSK,46.39,313,0,5,3,1,D,32,21, ,E,L, 
10/26/2005,10/27/2005,CB,91.62,692,4,3,0,1,D,36,20,S,E,L, 
10/26/2005,10/27/2005,CERN,84.56,313,0,7,3,1,D,29,21, , , , 
10/26/2005,10/27/2005,CTXS,27.34,313,2,2,1,1,D,83,28, ,E,L,L
10/26/2005,10/27/2005,ETFC,18.58,313,2,3,4,1,D,55,24, ,E,L,L
10/26/2005,10/27/2005,EXPD,60.13,313,1,2,1,1,D,92,29,S,E,L,L
10/26/2005,10/27/2005,VRTX,22.40,313,0,5,0,5,D,20,22,B, , ,L
10/27/2005,10/28/2005,ADSK,44.09,313,0,7,5,5,D,21,19,B, , , 
10/27/2005,10/28/2005,CTXS,26.47,313,0,3,3,1,D,40,24,B, ,L, 
10/27/2005,10/28/2005,ETFC,18.00,313,0,5,0,1,D,20,25, , ,L, 
10/27/2005,10/28/2005,EXPD,58.94,313,2,3,1,1,D,75,27, ,E,L,L
10/27/2005,10/28/2005,MCO,54.39,311,1,2,2,1,D,83,28,S,E,L,L
10/27/2005,10/28/2005,UNH,54.61,313,0,8,5,2,D,20,14,B,U, , 
10/27/2005,10/28/2005,VRTX,22.26,313,0,5,0,5,D,20,22,B, , , 
10/28/2005,10/31/2005,ADSK,43.95,313,0,8,5,5,D,20,19,B,U, , 
10/28/2005,10/31/2005,CERN,83.44,313,0,9,5,2,D,19,14, , , , 
10/28/2005,10/31/2005,CTXS,26.70,313,0,3,0,1,D,33,26,B, ,L,L
10/28/2005,10/31/2005,ETFC,18.07,313,0,5,0,1,D,20,25,B, ,L, 
10/28/2005,10/31/2005,FITB,40.46,661,4,5,3,0,D,40,10,S,E,L, 
10/28/2005,10/31/2005,HBAN,23.20,661,4,7,5,8,D,31,11,S,E,L, 
10/28/2005,10/31/2005,MCO,52.92,313,0,4,3,1,D,36,23,B,E,L, 
10/28/2005,10/31/2005,NTRS,53.20,692,3,3,0,1,D,40,20,S, ,L,L
10/28/2005,10/31/2005,UNH,56.73,313,0,5,0,1,D,20,25,S, , ,L
10/28/2005,10/31/2005,VRTX,21.70,313,0,6,0,5,D,17,21, ,U, , 
10/31/2005,11/01/2005,ADSK,45.12,313,0,6,0,1,D,17,24, , ,L, 
10/31/2005,11/01/2005,CERN,84.45,313,0,8,4,2,D,24,14,S, , , 
10/31/2005,11/01/2005,ESRX,75.41,311,1,1,1,1,D,100,30,S,E,L,L
10/31/2005,11/01/2005,ETFC,18.55,313,3,4,0,1,D,36,23,S, ,L,L
10/31/2005,11/01/2005,FCX,49.42,692,0,4,1,1,D,56,21,S, , ,L
10/31/2005,11/01/2005,FLR,63.60,851,0,6,0,2,D,17,8,S,E, , 
10/31/2005,11/01/2005,GPC,44.37,661,4,6,4,2,D,35,8,S,E,L, 
10/31/2005,11/01/2005,HRB,24.86,851,0,9,0,0,D,12,8,S,E, , 
10/31/2005,11/01/2005,JWN,34.65,661,0,7,0,2,D,15,9,S, ,L, 
10/31/2005,11/01/2005,MCO,53.26,313,0,3,3,1,D,40,24,B, ,L,L
10/31/2005,11/01/2005,MHFI,48.94,692,0,6,1,5,D,50,17,S, ,L, 
10/31/2005,11/01/2005,NKE,84.05,851,0,5,5,8,D,24,6,S, , , 
10/31/2005,11/01/2005,PSA,66.20,661,0,9,4,2,D,23,10,S, ,L, 
10/31/2005,11/01/2005,SCHW,15.20,692,4,3,4,1,D,43,14,S,E,L, 
10/31/2005,11/01/2005,VRTX,22.75,313,0,5,0,5,D,20,22, , , ,L
11/01/2005,11/02/2005,CERN,84.59,313,0,8,5,1,D,20,22, , , , 
11/01/2005,11/02/2005,CRM,25.66,661,0,4,5,2,D,28,11,S, ,L, 
11/01/2005,11/02/2005,ESRX,75.05,313,2,1,1,1,D,92,29, ,E,L,L
11/01/2005,11/02/2005,EXPD,64.52,311,1,1,1,1,D,100,30,S,E,L,L
11/01/2005,11/02/2005,FCX,50.01,381,0,4,1,1,D,56,24, , , , 
11/01/2005,11/02/2005,GNW,31.85,661,4,7,0,2,D,25,8,S,E, ,L
11/01/2005,11/02/2005,GWW,67.65,692,4,4,2,1,D,52,18,S,E, ,L
11/01/2005,11/02/2005,LUV,16.03,311,4,1,3,1,D,63,25,S,E, ,L
11/01/2005,11/02/2005,MCO,52.47,313,0,5,4,1,D,28,21, ,U, ,L
11/01/2005,11/02/2005,MON,63.56,661,4,6,2,2,D,47,7,S,E,L, 
11/01/2005,11/02/2005,UNH,59.00,692,4,3,3,1,D,47,18,S,E, ,L
11/01/2005,11/02/2005,VRTX,23.35,313,0,4,0,1,D,27,25,S, , ,L
11/02/2005,11/03/2005,ADSK,47.60,692,1,4,4,1,D,60,19,S,E,L,L
11/02/2005,11/03/2005,CELG,57.69,692,0,4,5,1,D,28,18, ,E,L, 
11/02/2005,11/03/2005,CERN,86.72,313,0,6,0,1,D,17,24,S,E, , 
11/02/2005,11/03/2005,CTXS,28.45,311,1,1,4,1,D,80,27,S,E,L,L
11/02/2005,11/03/2005,DVA,51.00,692,1,3,2,1,D,75,21,S,E,L,L
11/02/2005,11/03/2005,EMR,70.59,851,0,6,2,2,D,40,10,S,E, , 
11/02/2005,11/03/2005,ESRX,78.15,313,1,1,1,1,D,100,30,S,E,L,L
11/02/2005,11/03/2005,ETFC,19.06,313,1,3,5,1,D,60,24,S,E,L,L
11/02/2005,11/03/2005,EXPD,66.18,313,1,1,2,1,D,92,29,S,E,L,L
11/02/2005,11/03/2005,FLR,67.11,311,1,3,2,2,D,75,19,S,E,L,L
11/02/2005,11/03/2005,IRM,41.70,381,1,1,1,1,D,100,29,S,E,L,L
11/02/2005,11/03/2005,LUV,16.42,313,1,1,3,1,D,83,28,S,E,L,L
11/02/2005,11/03/2005,MCO,53.48,313,0,3,5,1,D,32,21, , ,L,L
11/02/2005,11/03/2005,PAYX,39.74,381,1,2,3,1,D,75,26,S,E,L,L
11/02/2005,11/03/2005,SRCL,60.45,692,1,4,2,1,D,72,21,S,E,L,L
11/02/2005,11/03/2005,UNH,59.57,381,1,2,1,1,D,92,28,S,E,L,L
11/02/2005,11/03/2005,VRTX,24.00,313,4,3,5,1,D,40,21,S,E, ,L
11/02/2005,11/03/2005,WYNN,49.66,851,0,6,5,0,D,22,9,S,E, , 
11/03/2005,11/04/2005,CTXS,27.72,313,2,2,4,1,D,63,25, ,E,L,L
11/03/2005,11/04/2005,DVA,51.95,381,1,2,1,1,D,92,28,S,E,L,L
11/03/2005,11/04/2005,ESRX,78.01,313,1,1,2,1,D,92,29,S,E,L,L
11/03/2005,11/04/2005,ETFC,18.92,313,0,3,5,1,D,32,21, ,E, ,L
11/03/2005,11/04/2005,EXPD,67.32,313,1,1,1,1,D,100,30,S,E,L,L
11/03/2005,11/04/2005,FLR,65.22,313,0,5,2,8,D,42,16, ,E,L, 
11/03/2005,11/04/2005,LUV,16.40,313,4,1,3,1,D,63,25,S,E, ,L
11/03/2005,11/04/2005,MCO,53.28,313,3,4,4,1,D,43,21,S, ,L,L
11/03/2005,11/04/2005,MHFI,50.89,381,1,3,1,1,D,83,27,S,E,L,L
11/03/2005,11/04/2005,REGN,12.98,692,3,2,1,1,D,75,21,S, ,L,L
11/03/2005,11/04/2005,SPLS,23.61,311,1,3,1,1,D,83,28,S,E,L,L
11/03/2005,11/04/2005,TSN,18.24,661,0,7,3,9,D,29,11,S,E, , 
11/03/2005,11/04/2005,TXT,74.06,851,4,4,3,8,D,43,6,S,E, ,L
11/03/2005,11/04/2005,VRTX,23.79,313,0,4,5,1,D,28,21, ,E, ,L
11/04/2005,11/07/2005,AON,35.90,692,1,3,4,1,D,63,20,S,E,L,L
11/04/2005,11/07/2005,CTXS,27.40,313,0,3,0,5,D,33,23,B, , ,L
11/04/2005,11/07/2005,DLTR,23.35,661,4,5,2,0,D,48,10,S,E,L, 
11/04/2005,11/07/2005,ESRX,79.31,313,2,1,3,1,D,75,27, ,E,L,L
11/04/2005,11/07/2005,ETFC,18.60,313,0,4,0,1,D,27,25, , , ,L
11/04/2005,11/07/2005,EXPD,66.78,313,2,1,1,1,D,92,29, ,E,L,L
11/04/2005,11/07/2005,LUV,16.30,313,0,1,3,5,D,60,23, , , ,L
11/04/2005,11/07/2005,MCO,53.44,313,0,4,0,1,D,27,25, , , ,L
11/04/2005,11/07/2005,RL,54.80,311,4,4,1,1,D,60,24,S,E, ,L
11/04/2005,11/07/2005,SPLS,23.33,313,0,3,1,1,D,60,26, , ,L,L
11/04/2005,11/07/2005,VRTX,23.88,313,0,4,5,1,D,28,21, , , ,L
11/07/2005,11/08/2005,ADI,36.63,661,0,7,3,8,D,29,8, ,E,L, 
11/07/2005,11/08/2005,CB,95.70,381,2,2,0,1,D,60,25, ,E,L,L
11/07/2005,11/08/2005,CTXS,27.45,313,0,3,0,1,D,33,26, , , ,L
11/07/2005,11/08/2005,ESRX,79.36,313,2,1,3,1,D,75,27, ,E,L,L
11/07/2005,11/08/2005,ETFC,18.71,313,0,4,0,1,D,27,25, , , ,L
11/07/2005,11/08/2005,HAR,104.55,661,0,7,5,8,D,21,9,S, , , 
11/07/2005,11/08/2005,HOT,59.39,661,0,6,0,8,D,17,11,S,E, , 
11/07/2005,11/08/2005,LUV,16.18,313,0,2,0,1,D,50,26, , ,L,L
11/07/2005,11/08/2005,MCO,54.17,313,4,3,0,1,D,36,23,S,E, ,L
11/07/2005,11/08/2005,PSA,66.54,851,0,8,0,2,D,13,6,S, , , 
11/07/2005,11/08/2005,REGN,13.09,381,2,2,0,1,D,60,25, ,E,L,L
11/07/2005,11/08/2005,RL,54.97,313,0,4,1,1,D,56,25,S,E, , 
11/07/2005,11/08/2005,SBUX,30.41,311,1,1,3,1,D,83,28,S,E,L,L
11/07/2005,11/08/2005,SPLS,23.36,313,0,3,3,1,D,40,24, , ,L,L
11/08/2005,11/09/2005,CTXS,27.46,313,0,3,0,1,D,33,26, ,U, ,L
11/08/2005,11/09/2005,ESRX,78.99,313,0,1,3,1,D,60,26, , ,L,L
11/08/2005,11/09/2005,ETFC,18.45,313,0,5,0,5,D,20,22, , , ,L
11/08/2005,11/09/2005,LUV,16.28,313,0,2,0,1,D,50,26, , ,L,L
11/08/2005,11/09/2005,MCO,54.75,313,4,3,0,1,D,36,23,S,E, ,L
11/08/2005,11/09/2005,PWR,13.52,692,4,3,1,1,D,63,20,S,E,L, 
11/08/2005,11/09/2005,RL,54.43,313,0,4,1,1,D,56,25, ,E, ,L
11/08/2005,11/09/2005,SBUX,29.50,313,0,1,3,5,D,60,23,B, ,L,L
11/08/2005,11/09/2005,SPLS,23.49,313,0,3,0,1,D,33,26, , ,L,L
11/08/2005,11/09/2005,VRTX,24.57,692,0,4,0,1,D,27,20, , , ,L
11/09/2005,11/10/2005,BLK,99.25,381,1,1,0,1,D,80,27,S,E,L,L
11/09/2005,11/10/2005,CTXS,27.09,313,0,3,4,1,D,36,23, , , ,L
11/09/2005,11/10/2005,ESRX,76.38,313,0,1,4,1,D,56,25,B, , ,L
11/09/2005,11/10/2005,ETFC,18.90,313,0,4,5,1,D,28,21, , , , 
11/09/2005,11/10/2005,EXPD,69.50,311,1,1,1,1,D,100,30,S,E,L,L
11/09/2005,11/10/2005,LUV,16.39,313,0,2,0,1,D,50,26, , ,L,L
11/09/2005,11/10/2005,MCO,54.31,313,0,3,0,1,D,33,26, , , ,L
11/09/2005,11/10/2005,RL,53.74,313,0,5,1,1,D,52,24, , ,L, 
11/09/2005,11/10/2005,SBUX,29.50,313,0,2,3,5,D,50,22,B, ,L,L
11/09/2005,11/10/2005,SPLS,23.36,313,0,3,0,1,D,33,26, , ,L,L
11/10/2005,11/11/2005,AIV,39.34,661,0,6,5,8,D,22,9,S,E, , 
11/10/2005,11/11/2005,AIZ,43.05,381,1,1,0,1,D,80,27,S,E,L,L
11/10/2005,11/11/2005,ALL,57.00,661,4,4,5,8,D,37,8,S,E,L, 
11/10/2005,11/11/2005,AXP,49.86,661,0,8,0,2,D,13,8,S, , , 
11/10/2005,11/11/2005,BK,32.49,692,1,2,3,1,D,75,21,S,E,L,L
11/10/2005,11/11/2005,CLF,89.58,692,0,4,3,2,D,36,12, ,E,L, 
11/10/2005,11/11/2005,CTXS,27.60,313,0,3,0,1,D,33,26, , , ,L
11/10/2005,11/11/2005,ESRX,78.06,313,0,1,3,1,D,60,26, , , ,L
11/10/2005,11/11/2005,EXPD,69.81,313,1,1,3,1,D,83,28,S,E,L,L
11/10/2005,11/11/2005,HD,41.74,851,0,5,0,2,D,20,10,S, , ,L
11/10/2005,11/11/2005,KEY,33.42,661,4,4,4,2,D,40,7,S,E,L, 
11/10/2005,11/11/2005,KIM,30.69,661,4,7,3,2,D,38,8,S,E,L, 
11/10/2005,11/11/2005,LNC,50.98,661,0,7,3,2,D,29,7,S, , , 
11/10/2005,11/11/2005,LUV,16.62,313,3,1,0,1,D,60,26,S, ,L,L
11/10/2005,11/11/2005,MCO,55.99,313,1,2,5,1,D,68,25,S,E,L,L
11/10/2005,11/11/2005,MHK,82.19,851,4,6,0,0,D,26,8,S,E,L, 
11/10/2005,11/11/2005,MNST,67.39,311,1,1,3,1,D,83,28,S,E,L,L
11/10/2005,11/11/2005,PCL,38.80,661,0,5,5,8,D,24,8,S, , , 
11/10/2005,11/11/2005,PWR,14.34,381,1,2,1,1,D,92,28,S,E,L,L
11/10/2005,11/11/2005,RAI,88.09,692,2,3,0,1,D,50,21, ,E,L,L
11/10/2005,11/11/2005,RL,54.20,313,0,5,3,1,D,32,21, , ,L, 
11/10/2005,11/11/2005,SBUX,29.97,313,0,1,0,1,D,67,27, , ,L,L
11/10/2005,11/11/2005,SCHW,15.89,311,1,2,3,1,D,75,27,S,E,L,L
11/10/2005,11/11/2005,SPLS,23.93,313,3,2,0,1,D,50,25,S, ,L,L
11/10/2005,11/11/2005,URBN,31.48,692,0,4,0,1,D,27,20,S, ,L, 
11/11/2005,11/14/2005,BK,32.62,381,1,2,3,1,D,75,26,S,E,L,L
11/11/2005,11/14/2005,CTXS,27.38,313,0,3,0,1,D,33,26, , , ,L
11/11/2005,11/14/2005,DHR,54.45,661,4,5,0,2,D,28,11,S,E,L, 
11/11/2005,11/14/2005,DOW,47.20,851,4,3,4,8,D,43,6,S,E, ,L
11/11/2005,11/14/2005,ESRX,77.76,313,0,1,3,1,D,60,26, , , ,L
11/11/2005,11/14/2005,ETFC,19.33,313,0,3,4,1,D,36,23, , , , 
11/11/2005,11/14/2005,EXPD,69.00,313,0,1,3,1,D,60,26, , ,L,L
11/11/2005,11/14/2005,GLW,20.11,851,0,7,0,2,D,15,7, , , , 
11/11/2005,11/14/2005,LUV,16.71,313,1,1,0,1,D,80,28,S,E,L,L
11/11/2005,11/14/2005,MCO,55.89,313,1,2,5,1,D,68,25,S,E,L,L
11/11/2005,11/14/2005,MNST,67.48,313,2,1,3,1,D,75,27, ,E,L,L
11/11/2005,11/14/2005,RL,54.54,313,0,4,0,1,D,27,25, , ,L, 
11/11/2005,11/14/2005,SBUX,30.15,313,3,1,0,1,D,60,26,S, ,L,L
11/11/2005,11/14/2005,SCHW,16.00,313,4,2,3,1,D,55,24,S,E, ,L
11/11/2005,11/14/2005,SPLS,23.75,313,3,2,0,1,D,50,25,S, ,L,L
11/11/2005,11/14/2005,VZ,31.40,661,0,9,3,0,D,27,11,S,E, , 
11/14/2005,11/15/2005,CINF,44.81,311,2,1,5,1,D,68,25, ,E,L,L
11/14/2005,11/15/2005,CTXS,27.59,313,0,3,0,1,D,33,26, , , ,L
11/14/2005,11/15/2005,ESRX,77.28,313,0,1,0,1,D,67,27, , , ,L
11/14/2005,11/15/2005,ETFC,19.27,313,0,4,4,1,D,32,21, ,E, ,L
11/14/2005,11/15/2005,EXPD,68.94,313,0,1,3,1,D,60,26, , ,L,L
11/14/2005,11/15/2005,HRS,44.80,692,4,3,3,1,D,47,18,S,E,L, 
11/14/2005,11/15/2005,IP,30.45,661,0,6,4,0,D,26,10,S,E, , 
11/14/2005,11/15/2005,ISRG,104.85,311,1,1,3,1,D,83,28,S,E,L,L
11/14/2005,11/15/2005,LUV,16.75,313,2,1,0,1,D,70,27, ,E,L,L
11/14/2005,11/15/2005,MCO,55.98,313,0,2,5,1,D,42,23, , ,L,L
11/14/2005,11/15/2005,MNST,68.68,313,2,1,3,1,D,75,27, ,E,L,L
11/14/2005,11/15/2005,RL,54.55,313,0,5,0,1,D,20,25, , ,L, 
11/14/2005,11/15/2005,SBUX,30.31,313,0,1,0,1,D,67,27, , ,L,L
11/14/2005,11/15/2005,SCHW,16.00,313,0,2,2,1,D,60,26, ,E, ,L
11/14/2005,11/15/2005,SPLS,23.86,313,0,2,0,1,D,50,26, , , ,L
11/15/2005,11/16/2005,CINF,44.28,313,0,2,5,5,D,42,20,B, , ,L
11/15/2005,11/16/2005,CTXS,27.63,313,0,3,0,1,D,33,26, , , ,L
11/15/2005,11/16/2005,ESRX,77.50,313,0,1,0,1,D,67,27, , , ,L
11/15/2005,11/16/2005,ETFC,18.97,313,0,5,5,1,D,24,21, , , , 
11/15/2005,11/16/2005,EXPD,67.89,313,0,1,0,1,D,67,27, , , ,L
11/15/2005,11/16/2005,ISRG,106.25,313,1,1,2,1,D,92,29,S,E,L,L
11/15/2005,11/16/2005,LUV,16.45,313,0,2,5,1,D,42,23,B, , ,L
11/15/2005,11/16/2005,MCO,56.12,313,2,2,5,1,D,60,24, ,E,L,L
11/15/2005,11/16/2005,MNST,67.89,313,0,1,3,1,D,60,26, , ,L,L
11/15/2005,11/16/2005,RAI,89.17,381,1,2,0,1,D,70,26,S,E,L,L
11/15/2005,11/16/2005,RL,52.80,313,0,7,0,5,D,15,21,B, , , 
11/15/2005,11/16/2005,SBUX,30.28,313,0,1,0,5,D,67,24, , , ,L
11/15/2005,11/16/2005,SCHW,15.44,313,0,4,3,1,D,36,23,B, , ,L
11/16/2005,11/17/2005,CAM,77.06,692,4,3,3,1,D,47,18,S,E, ,L
11/16/2005,11/17/2005,CINF,43.80,313,0,3,5,5,D,32,18,B,U, ,L
11/16/2005,11/17/2005,CTXS,27.81,313,0,3,0,5,D,33,23, , , ,L
11/16/2005,11/17/2005,ESRX,77.08,313,0,2,5,1,D,42,23, , , ,L
11/16/2005,11/17/2005,EXPD,68.73,313,0,1,5,1,D,52,24, , , ,L
11/16/2005,11/17/2005,FISV,45.16,661,0,7,0,2,D,15,9, , , , 
11/16/2005,11/17/2005,IBM,86.54,661,4,4,3,2,D,43,7,S,E, ,L
11/16/2005,11/17/2005,ISRG,103.24,313,0,1,3,1,D,60,26, , , ,L
11/16/2005,11/17/2005,MCO,56.20,313,0,2,5,1,D,42,23, , ,L,L
11/16/2005,11/17/2005,MNST,69.88,313,0,1,5,1,D,52,24, , ,L,L
11/16/2005,11/17/2005,NEM,46.05,661,4,7,4,2,D,34,8,S,E,L, 
11/16/2005,11/17/2005,RL,53.00,313,0,6,0,5,D,17,21,B, , , 
11/16/2005,11/17/2005,SBUX,30.42,313,0,2,0,5,D,50,23, , , ,L
11/16/2005,11/17/2005,SCHW,14.89,313,0,6,0,5,D,17,21,B,U, , 
11/16/2005,11/17/2005,SPLS,23.00,313,0,4,0,1,D,27,25,B,U, ,L
11/17/2005,11/18/2005,CINF,44.05,313,0,3,0,5,D,33,23, ,U, ,L
11/17/2005,11/18/2005,CTXS,27.87,313,0,3,0,5,D,33,23, , , ,L
11/17/2005,11/18/2005,DHI,34.96,661,0,7,3,8,D,29,8,S,E, , 
11/17/2005,11/18/2005,ESRX,77.71,313,0,2,5,1,D,42,23, , , ,L
11/17/2005,11/18/2005,EXPD,70.48,313,3,1,0,1,D,60,26,S, ,L,L
11/17/2005,11/18/2005,GOOGL,403.45,692,0,2,3,5,D,50,18, , , ,L
11/17/2005,11/18/2005,ISRG,106.97,313,2,1,4,1,D,72,26, ,E,L,L
11/17/2005,11/18/2005,LUV,16.43,313,0,3,3,1,D,40,24, , , ,L
11/17/2005,11/18/2005,MCO,58.39,313,1,1,4,1,D,80,27,S,E,L,L
11/17/2005,11/18/2005,MNST,71.58,313,3,1,0,1,D,60,26,S, ,L,L
11/17/2005,11/18/2005,NTAP,29.61,851,4,2,4,2,D,52,9,S,E, ,L
11/17/2005,11/18/2005,RDC,34.90,661,0,7,0,2,D,15,9,S,E, , 
11/17/2005,11/18/2005,RL,54.40,313,0,5,0,1,D,20,25,S, , , 
11/17/2005,11/18/2005,SBUX,31.22,313,4,1,5,1,D,57,23,S,E, ,L
11/17/2005,11/18/2005,SCHW,15.10,313,0,6,4,5,D,26,18,B,U, , 
11/17/2005,11/18/2005,TXN,31.88,661,0,7,0,2,D,15,9, , , , 
11/17/2005,11/18/2005,WDC,13.76,661,4,4,2,2,D,52,11,S,E, ,L
11/18/2005,11/21/2005,AES,16.00,661,0,7,4,8,D,25,9,S,E, , 
11/18/2005,11/21/2005,CINF,44.47,313,0,2,0,5,D,50,23,S, , ,L
11/18/2005,11/21/2005,CTXS,27.85,313,0,3,0,1,D,33,26, , , ,L
11/18/2005,11/21/2005,ESRX,79.45,313,0,1,3,1,D,60,26,S, , ,L
11/18/2005,11/21/2005,ETN,63.44,661,0,6,5,8,D,22,9,S, ,L, 
11/18/2005,11/21/2005,EXPD,70.83,313,0,1,5,1,D,52,24,S, , ,L
11/18/2005,11/21/2005,GS,131.58,692,0,3,0,1,D,33,21,S, , ,L
11/18/2005,11/21/2005,HOT,59.24,851,0,7,0,8,D,15,8, , , , 
11/18/2005,11/21/2005,ISRG,108.00,313,3,1,4,1,D,63,25,S, ,L,L
11/18/2005,11/21/2005,LUV,16.54,313,0,3,3,1,D,40,24,S, , ,L
11/18/2005,11/21/2005,MCO,58.15,313,1,1,5,1,D,77,26,S,E,L,L
11/18/2005,11/21/2005,MET,51.08,692,0,5,5,1,D,24,14,S, , ,L
11/18/2005,11/21/2005,MNST,71.94,313,0,1,0,1,D,67,27, , ,L,L
11/18/2005,11/21/2005,MU,14.18,692,4,3,2,1,D,55,19,S,E, ,L
11/18/2005,11/21/2005,NDAQ,39.00,692,0,2,3,1,D,50,21,S, , ,L
11/18/2005,11/21/2005,NWL,23.04,661,0,7,0,8,D,15,10, , , , 
11/18/2005,11/21/2005,PX,51.59,311,1,3,3,1,D,67,26,S,E,L,L
11/18/2005,11/21/2005,RL,54.57,313,0,5,0,1,D,20,25,S, , , 
11/18/2005,11/21/2005,SBUX,30.98,313,0,1,0,5,D,67,24, , , ,L
11/18/2005,11/21/2005,SCHW,14.96,313,0,6,3,5,D,30,18, ,U, ,L
11/18/2005,11/21/2005,SHW,43.72,851,0,7,4,0,D,25,9,S,E, , 
11/18/2005,11/21/2005,TIF,42.87,692,0,3,3,1,D,40,20,S, , ,L
11/21/2005,11/22/2005,AZO,89.22,661,0,5,5,8,D,24,8, ,E, ,L
11/21/2005,11/22/2005,CAM,79.89,381,1,2,2,1,D,83,27,S,E,L,L
11/21/2005,11/22/2005,CINF,44.16,313,0,3,0,5,D,33,23, , , ,L
11/21/2005,11/22/2005,CTXS,27.96,313,0,3,0,1,D,33,26, , , ,L
11/21/2005,11/22/2005,EXPD,71.18,313,0,1,2,1,D,70,27, ,E, ,L
11/21/2005,11/22/2005,EXPE,22.60,661,0,7,3,2,D,29,7, , , , 
11/21/2005,11/22/2005,FAST,41.31,311,2,1,2,1,D,83,28, ,E,L,L
11/21/2005,11/22/2005,FLR,73.37,311,2,1,3,1,D,75,27, ,E,L,L
11/21/2005,11/22/2005,GME,37.80,692,4,5,2,1,D,48,14,S,E, ,L
11/21/2005,11/22/2005,ISRG,109.46,313,0,1,0,1,D,67,27, , ,L,L
11/21/2005,11/22/2005,LUV,16.45,313,0,3,3,1,D,40,24, , , ,L
11/21/2005,11/22/2005,MCO,58.90,313,2,1,5,1,D,68,25, ,E,L,L
11/21/2005,11/22/2005,MMC,30.01,661,4,6,3,8,D,38,8,S,E,L, 
11/21/2005,11/22/2005,MNST,74.12,313,2,1,0,1,D,70,27, ,E,L,L
11/21/2005,11/22/2005,NDAQ,40.97,381,1,1,3,1,D,83,27,S,E,L,L
11/21/2005,11/22/2005,NSC,44.00,311,4,3,3,1,D,47,23,S,E, ,L
11/21/2005,11/22/2005,PX,51.64,313,1,3,3,1,D,67,26,S,E,L,L
11/21/2005,11/22/2005,RF,34.15,851,0,2,4,2,D,46,11, ,E, ,L
11/21/2005,11/22/2005,RL,54.23,313,0,5,0,1,D,20,25, , , , 
11/21/2005,11/22/2005,VAR,51.05,692,1,1,4,1,D,80,21,S,E,L,L
11/22/2005,11/23/2005,CINF,44.43,313,0,2,0,5,D,50,23, , , ,L
11/22/2005,11/23/2005,CTXS,27.87,313,0,3,0,1,D,33,26, , , ,L
11/22/2005,11/23/2005,ESRX,82.79,311,1,1,1,1,D,100,30,S,E,L,L
11/22/2005,11/23/2005,EXPD,72.51,313,4,1,1,1,D,80,27,S,E, ,L
