date,next_date,next_close,symbol,close,kno,w,h,e,n,rd,pct,cr,bsval1,bsval2,bsval3,bsval4
05/29/2007,05/30/2007,100.07,DNB,99.29,391,1,2,1,1,D,92,27,S,E,L,L
05/30/2007,05/31/2007,35.84,LUK,35.44,311,1,1,3,1,D,83,28,S,E,L,L
05/30/2007,05/31/2007,30.28,RSG,30.43,381,1,2,2,1,D,83,27,S,E,L,L
05/31/2007,06/01/2007,22.69,SCHW,22.47,381,1,1,3,1,D,83,27,S,E,L,L
05/31/2007,06/01/2007,30.36,VRSN,29.83,391,1,2,2,1,D,83,26,S,E,L,L
06/01/2007,06/04/2007,88.09,CLF,89.46,311,1,1,1,1,D,100,30,S,E,L,L
06/01/2007,06/04/2007,49.46,CTL,49.45,311,2,2,1,1,D,83,28, ,E,L,L
06/01/2007,06/04/2007,24.00,ETFC,24.06,321,1,3,1,5,D,83,24,S,E,L,L
06/01/2007,06/04/2007,59.47,JEC,58.96,313,1,2,2,1,D,83,28,S,E,L,L
06/01/2007,06/04/2007,36.60,MOS,35.58,311,2,2,1,1,D,83,28, ,E,L,L
06/01/2007,06/04/2007,128.37,MRO,126.76,381,1,1,2,1,D,92,28,S,E,L,L
06/01/2007,06/04/2007,51.65,NFX,52.61,311,1,2,1,1,D,92,29,S,E,L,L
06/01/2007,06/04/2007,102.41,PH,102.59,391,2,2,1,1,D,83,26, ,E,L,L
06/04/2007,06/05/2007,86.40,CLF,88.09,313,2,1,1,1,D,92,29, ,E,L,L
06/04/2007,06/05/2007,49.45,CTL,49.46,313,2,2,1,1,D,83,28, ,E,L,L
06/04/2007,06/05/2007,59.14,JEC,59.47,313,1,2,2,1,D,83,28,S,E,L,L
06/04/2007,06/05/2007,36.72,MOS,36.60,313,1,2,2,1,D,83,28,S,E,L,L
06/06/2007,06/07/2007,43.67,DLTR,45.57,391,1,1,3,1,D,83,26,S,E,L,L
06/13/2007,06/14/2007,53.21,DOV,52.83,391,1,1,2,1,D,92,27,S,E,L,L
06/14/2007,06/15/2007,53.36,DOV,53.21,381,1,1,1,1,D,100,29,S,E,L,L
06/14/2007,06/15/2007,55.36,ITW,55.57,391,1,3,1,1,D,83,26,S,E,L,L
06/15/2007,06/18/2007,55.77,CF,54.96,381,1,2,2,1,D,83,27,S,E,L,L
06/15/2007,06/18/2007,46.25,COV,46.50,391,1,1,2,1,D,92,27,S,E,L,L
06/15/2007,06/18/2007,29.93,DFS,29.08,391,1,1,2,1,D,92,27,S,E,L,L
06/15/2007,06/18/2007,71.57,GRMN,69.77,381,1,1,1,1,D,100,29,S,E,L,L
06/18/2007,06/19/2007,55.33,APC,54.90,311,1,2,2,1,D,83,28,S,E,L,L
06/18/2007,06/19/2007,67.44,MON,65.99,391,1,3,1,1,D,83,26,S,E,L,L
06/19/2007,06/20/2007,53.82,APC,55.33,313,1,2,2,1,D,83,28,S,E,L,L
06/19/2007,06/20/2007,29.21,EXPE,29.14,391,1,1,1,1,D,100,28,S,E,L,L
06/19/2007,06/20/2007,163.46,MA,165.27,313,1,2,1,1,D,92,29,S,E,L,L
06/20/2007,06/21/2007,164.69,MA,163.46,313,2,2,1,1,D,83,28, ,E,L,L
06/21/2007,06/22/2007,48.13,ARG,48.23,391,1,1,1,1,D,100,28,S,E,L,L
06/21/2007,06/22/2007,107.13,DO,104.82,391,1,2,2,1,D,83,26,S,E,L,L
06/21/2007,06/22/2007,55.73,IR,55.99,311,1,1,2,1,D,92,29,S,E,L,L
06/21/2007,06/22/2007,43.62,NVDA,42.98,381,1,1,2,1,D,92,28,S,E,L,L
06/21/2007,06/22/2007,73.40,PX,73.80,391,1,2,2,1,D,83,26,S,E,L,L
06/21/2007,06/22/2007,23.07,TSN,24.08,391,1,3,1,1,D,83,26,S,E,L,L
06/22/2007,06/25/2007,107.20,RIG,109.20,391,1,1,3,1,D,83,26,S,E,L,L
06/28/2007,06/29/2007,31.73,VRSN,31.72,391,1,2,2,1,D,83,26,S,E,L,L
07/03/2007,07/05/2007,113.73,FLR,114.20,311,1,2,2,1,D,83,28,S,E,L,L
07/06/2007,07/09/2007,34.29,CBS,34.68,391,1,3,1,1,D,83,26,S,E,L,L
07/09/2007,07/10/2007,84.12,COP,84.05,311,1,2,1,1,D,92,29,S,E,L,L
07/12/2007,07/13/2007,90.17,COP,88.64,313,1,1,1,1,D,100,30,S,E,L,L
07/12/2007,07/13/2007,93.33,CVX,93.30,381,1,1,1,1,D,100,29,S,E,L,L
07/12/2007,07/13/2007,70.14,TGT,70.04,391,1,1,3,1,D,83,26,S,E,L,L
07/13/2007,07/16/2007,85.90,CAT,85.13,391,1,3,1,1,D,83,26,S,E,L,L
07/13/2007,07/16/2007,87.13,COP,90.17,313,1,1,1,1,D,100,30,S,E,L,L
07/13/2007,07/16/2007,61.54,OXY,63.60,381,1,2,1,1,D,92,28,S,E,L,L
07/16/2007,07/17/2007,87.89,APD,87.49,391,1,1,2,1,D,92,27,S,E,L,L
07/16/2007,07/17/2007,86.47,CAT,85.90,381,1,3,1,1,D,83,27,S,E,L,L
07/16/2007,07/17/2007,47.82,FAST,48.57,381,1,1,3,1,D,83,27,S,E,L,L
07/16/2007,07/17/2007,80.00,GRMN,82.74,311,2,1,2,1,D,83,28, ,E,L,L
07/17/2007,07/18/2007,87.81,APD,87.89,381,1,1,1,1,D,100,29,S,E,L,L
07/17/2007,07/18/2007,102.23,ETN,102.00,381,1,2,2,1,D,83,27,S,E,L,L
07/18/2007,07/19/2007,125.74,UNP,125.91,381,1,3,1,1,D,83,27,S,E,L,L
07/19/2007,07/20/2007,122.40,TXT,122.20,391,1,1,3,1,D,83,26,S,E,L,L
07/20/2007,07/23/2007,96.32,SLB,96.68,311,1,2,2,1,D,83,28,S,E,L,L
07/23/2007,07/24/2007,203.15,ISRG,208.03,311,1,1,3,1,D,83,28,S,E,L,L
07/23/2007,07/24/2007,30.23,JNPR,31.00,311,1,1,2,1,D,92,29,S,E,L,L
07/23/2007,07/24/2007,81.20,PPG,82.20,311,1,2,1,1,D,92,29,S,E,L,L
07/25/2007,07/26/2007,103.70,BA,107.23,391,1,1,2,1,D,92,27,S,E,L,L
07/30/2007,07/31/2007,58.16,ALXN,59.37,381,1,1,3,1,D,83,27,S,E,L,L
08/01/2007,08/02/2007,99.91,CMG,99.19,391,1,2,2,1,D,83,26,S,E,L,L
08/02/2007,08/03/2007,97.90,CMG,99.91,381,1,2,1,1,D,92,28,S,E,L,L
08/02/2007,08/03/2007,58.96,RTN,58.75,391,1,2,1,1,D,92,27,S,E,L,L
08/03/2007,08/06/2007,96.82,GRMN,98.66,391,1,1,1,1,D,100,28,S,E,L,L
08/07/2007,08/08/2007,88.71,BEAM,89.30,391,1,1,2,1,D,92,27,S,E,L,L
08/07/2007,08/08/2007,107.56,CMG,108.50,381,1,1,2,1,D,92,28,S,E,L,L
08/08/2007,08/09/2007,63.24,COST,64.95,391,1,1,1,1,D,100,28,S,E,L,L
08/08/2007,08/09/2007,47.07,LUK,44.41,391,1,1,1,1,D,100,28,S,E,L,L
08/08/2007,08/09/2007,16.60,LUV,16.60,331,1,2,1,1,D,92,29,S,E,L,L
08/09/2007,08/10/2007,50.38,FLIR,52.42,391,1,2,1,1,D,92,27,S,E,L,L
08/09/2007,08/10/2007,16.19,LUV,16.60,311,1,2,2,1,D,83,28,S,E,L,L
08/24/2007,08/27/2007,48.71,GME,49.43,391,1,1,2,1,D,92,27,S,E,L,L
09/06/2007,09/07/2007,34.86,FOSL,36.42,381,1,1,3,1,D,83,27,S,E,L,L
09/18/2007,09/19/2007,50.58,FMC,49.40,311,1,2,1,1,D,92,29,S,E,L,L
09/18/2007,09/19/2007,80.38,MON,77.88,313,1,2,2,1,D,83,28,S,E,L,L
09/19/2007,09/20/2007,50.84,FMC,50.58,313,1,1,2,1,D,92,29,S,E,L,L
09/19/2007,09/20/2007,15.10,HCBK,15.58,391,1,1,2,1,D,92,27,S,E,L,L
09/19/2007,09/20/2007,79.04,MON,80.38,313,1,1,1,1,D,100,30,S,E,L,L
09/19/2007,09/20/2007,41.09,VTR,41.38,321,1,2,1,2,D,92,20,S,E,L,L
09/20/2007,09/21/2007,46.28,ECL,45.38,321,1,2,2,1,D,83,27,S,E,L,L
09/20/2007,09/21/2007,108.67,FCX,107.57,391,1,2,2,1,D,83,26,S,E,L,L
09/20/2007,09/21/2007,50.91,FMC,50.84,313,1,1,3,1,D,83,28,S,E,L,L
09/20/2007,09/21/2007,55.28,GME,54.49,381,1,1,3,1,D,83,27,S,E,L,L
09/20/2007,09/21/2007,78.81,MON,79.04,313,2,1,1,1,D,92,29, ,E,L,L
09/21/2007,09/24/2007,45.87,ECL,46.28,311,1,1,1,1,D,100,30,S,E,L,L
09/21/2007,09/24/2007,50.18,FMC,50.91,313,2,1,2,1,D,83,28, ,E,L,L
09/21/2007,09/24/2007,21.79,ORCL,21.98,391,1,2,1,1,D,92,27,S,E,L,L
09/24/2007,09/25/2007,46.13,ECL,45.87,313,1,1,1,1,D,100,30,S,E,L,L
09/24/2007,09/25/2007,68.75,MUR,70.05,391,2,2,1,1,D,83,26, ,E,L,L
09/27/2007,09/28/2007,97.76,APD,97.82,311,1,2,2,1,D,83,28,S,E,L,L
09/28/2007,10/01/2007,108.74,LMT,108.49,391,1,1,2,1,D,92,27,S,E,L,L
09/28/2007,10/01/2007,85.72,MON,85.74,313,1,1,2,1,D,92,29,S,E,L,L
10/01/2007,10/02/2007,33.67,EXPE,33.44,381,1,1,3,1,D,83,27,S,E,L,L
10/01/2007,10/02/2007,107.79,LMT,108.74,381,1,1,2,1,D,92,28,S,E,L,L
10/02/2007,10/03/2007,125.82,CMG,124.27,391,1,2,2,1,D,83,26,S,E,L,L
10/08/2007,10/09/2007,72.06,NTRS,70.76,381,1,1,3,1,D,83,27,S,E,L,L
10/09/2007,10/10/2007,258.87,ISRG,258.48,311,1,3,1,1,D,83,28,S,E,L,L
10/10/2007,10/11/2007,37.20,YUM,38.11,311,1,1,1,1,D,100,30,S,E,L,L
10/11/2007,10/12/2007,102.28,CAM,103.53,311,1,1,1,1,D,100,30,S,E,L,L
10/11/2007,10/12/2007,68.00,COST,69.24,391,1,1,1,1,D,100,28,S,E,L,L
10/11/2007,10/12/2007,81.37,EOG,80.90,391,1,2,1,1,D,92,27,S,E,L,L
10/11/2007,10/12/2007,63.46,FTI,62.81,381,1,1,2,1,D,92,28,S,E,L,L
10/12/2007,10/15/2007,105.01,CAM,102.28,313,2,1,1,1,D,92,29, ,E,L,L
10/12/2007,10/15/2007,56.18,EQT,56.56,381,1,2,1,1,D,92,28,S,E,L,L
10/15/2007,10/16/2007,103.21,CAM,105.01,313,2,1,1,1,D,92,29, ,E,L,L
10/18/2007,10/19/2007,42.74,APH,43.12,311,1,1,3,1,D,83,28,S,E,L,L
10/19/2007,10/22/2007,650.75,GOOGL,644.71,381,2,1,2,1,D,83,27, ,E,L,L
10/23/2007,10/24/2007,317.37,ISRG,304.30,311,1,1,1,1,D,100,30,S,E,L,L
10/24/2007,10/25/2007,61.76,AFL,61.72,311,1,1,2,1,D,92,29,S,E,L,L
10/24/2007,10/25/2007,329.45,ISRG,317.37,313,1,1,1,1,D,100,30,S,E,L,L
10/25/2007,10/26/2007,61.86,AFL,61.76,313,1,1,1,1,D,100,30,S,E,L,L
10/25/2007,10/26/2007,329.09,ISRG,329.45,313,1,1,1,1,D,100,30,S,E,L,L
10/25/2007,10/26/2007,75.63,WAT,75.85,391,1,1,3,1,D,83,26,S,E,L,L
10/26/2007,10/29/2007,62.18,AFL,61.86,313,2,1,1,1,D,92,29, ,E,L,L
10/26/2007,10/29/2007,25.37,EMC,24.53,391,1,1,3,1,D,83,26,S,E,L,L
10/26/2007,10/29/2007,69.83,FLIR,67.92,381,1,1,3,1,D,83,27,S,E,L,L
10/26/2007,10/29/2007,45.96,GILD,46.37,313,1,1,3,1,D,83,28,S,E,L,L
10/26/2007,10/29/2007,321.29,ISRG,329.09,313,2,1,1,1,D,92,29, ,E,L,L
10/26/2007,10/29/2007,57.77,MRK,57.58,111,1,2,1,1,D,92,29,S,E,L,L
10/26/2007,10/29/2007,34.57,MSFT,35.03,313,1,1,1,1,D,100,30,S,E,L,L
10/26/2007,10/29/2007,74.77,NTRS,74.35,311,1,1,2,1,D,92,29,S,E,L,L
10/26/2007,10/29/2007,62.75,TROW,61.71,311,1,1,3,1,D,83,28,S,E,L,L
10/26/2007,10/29/2007,39.12,YUM,39.13,313,1,1,3,1,D,83,28,S,E,L,L
10/29/2007,10/30/2007,62.02,AFL,62.18,313,2,1,1,1,D,92,29, ,E,L,L
10/29/2007,10/30/2007,53.69,DNR,56.09,313,1,1,3,1,D,83,28,S,E,L,L
10/29/2007,10/30/2007,35.57,MSFT,34.57,313,1,1,2,1,D,92,29,S,E,L,L
10/29/2007,10/30/2007,74.20,NTRS,74.77,313,1,1,2,1,D,92,29,S,E,L,L
10/29/2007,10/30/2007,62.84,TROW,62.75,313,1,1,3,1,D,83,28,S,E,L,L
10/30/2007,10/31/2007,40.98,AVP,40.77,321,1,2,2,1,D,83,27,S,E,L,L
10/30/2007,10/31/2007,57.50,FMC,56.64,391,1,1,1,1,D,100,28,S,E,L,L
10/30/2007,10/31/2007,36.81,MSFT,35.57,313,2,1,2,1,D,83,28, ,E,L,L
11/01/2007,11/02/2007,64.58,AIZ,62.00,331,1,1,3,1,D,83,28,S,E,L,L
11/01/2007,11/02/2007,35.43,IRM,34.73,311,1,1,3,1,D,83,28,S,E,L,L
11/02/2007,11/05/2007,36.05,IRM,35.43,313,1,1,3,1,D,83,28,S,E,L,L
11/02/2007,11/05/2007,36.73,MSFT,37.06,311,2,1,1,1,D,92,29, ,E,L,L
11/02/2007,11/05/2007,29.22,PRGO,28.92,311,1,1,3,1,D,83,28,S,E,L,L
11/02/2007,11/05/2007,53.49,SWN,55.48,391,1,1,3,1,D,83,26,S,E,L,L
11/05/2007,11/06/2007,37.30,IRM,36.05,313,1,1,3,1,D,83,28,S,E,L,L
11/05/2007,11/06/2007,113.48,LLL,111.06,391,1,2,2,1,D,83,26,S,E,L,L
11/05/2007,11/06/2007,36.41,MSFT,36.73,313,2,1,1,1,D,92,29, ,E,L,L
11/05/2007,11/06/2007,54.50,NEM,52.34,381,1,1,2,1,D,92,28,S,E,L,L
11/05/2007,11/06/2007,30.02,PRGO,29.22,313,1,1,1,1,D,100,30,S,E,L,L
11/06/2007,11/07/2007,94.62,FLS,94.00,391,1,1,3,1,D,83,26,S,E,L,L
11/06/2007,11/07/2007,37.31,IRM,37.30,313,1,1,1,1,D,100,30,S,E,L,L
11/06/2007,11/07/2007,83.42,PH,84.35,391,1,2,2,1,D,83,26,S,E,L,L
11/06/2007,11/07/2007,29.57,PRGO,30.02,313,1,1,1,1,D,100,30,S,E,L,L
11/07/2007,11/08/2007,38.16,IRM,37.31,313,1,1,1,1,D,100,30,S,E,L,L
11/07/2007,11/08/2007,30.00,PRGO,29.57,313,2,1,1,1,D,92,29, ,E,L,L
11/08/2007,11/09/2007,36.09,IRM,38.16,313,1,1,1,1,D,100,30,S,E,L,L
11/08/2007,11/09/2007,29.91,PRGO,30.00,313,2,1,2,1,D,83,28, ,E,L,L
11/20/2007,11/21/2007,36.83,VRSN,37.22,391,1,3,1,1,D,83,26,S,E,L,L
11/27/2007,11/28/2007,136.38,RIG,135.75,391,1,1,2,1,D,92,27,S,E,L,L
11/28/2007,11/29/2007,58.86,CNX,59.59,391,1,3,1,1,D,83,26,S,E,L,L
11/28/2007,11/29/2007,169.29,DE,170.00,381,1,2,1,1,D,92,28,S,E,L,L
11/28/2007,11/29/2007,135.92,RIG,136.38,381,1,1,2,1,D,92,28,S,E,L,L
11/29/2007,11/30/2007,49.97,AON,49.95,311,1,2,1,1,D,92,29,S,E,L,L
11/30/2007,12/03/2007,49.86,AON,49.97,313,2,2,1,1,D,83,28, ,E,L,L
11/30/2007,12/03/2007,95.84,LIFE,97.01,311,1,2,1,1,D,92,29,S,E,L,L
11/30/2007,12/03/2007,5.33,THC,5.51,321,1,1,1,2,D,100,21,S,E,L,L
12/05/2007,12/06/2007,72.61,ESRX,72.41,311,1,2,2,1,D,83,28,S,E,L,L
12/06/2007,12/07/2007,71.83,COST,70.83,311,1,3,1,1,D,83,28,S,E,L,L
12/07/2007,12/10/2007,71.25,COST,71.83,313,1,3,1,1,D,83,28,S,E,L,L
12/10/2007,12/11/2007,36.81,HP,37.24,391,1,2,2,1,D,83,26,S,E,L,L
12/10/2007,12/11/2007,30.18,WDC,31.53,381,1,2,1,1,D,92,28,S,E,L,L
12/18/2007,12/19/2007,41.38,ADM,40.18,311,1,2,1,1,D,92,29,S,E,L,L
12/19/2007,12/20/2007,43.29,ADM,41.38,313,1,1,1,1,D,100,30,S,E,L,L
12/20/2007,12/21/2007,44.27,ADM,43.29,313,1,1,1,1,D,100,30,S,E,L,L
12/20/2007,12/21/2007,35.08,PRGO,34.73,381,1,1,3,1,D,83,27,S,E,L,L
12/21/2007,12/24/2007,44.99,ADM,44.27,313,1,1,1,1,D,100,30,S,E,L,L
12/21/2007,12/24/2007,93.89,BCR,93.70,311,1,1,1,1,D,100,30,S,E,L,L
12/21/2007,12/24/2007,102.38,HES,98.00,391,1,1,2,1,D,92,27,S,E,L,L
12/21/2007,12/24/2007,31.43,IVZ,32.00,391,1,2,2,1,D,83,26,S,E,L,L
12/24/2007,12/26/2007,45.75,ADM,44.99,313,1,1,1,1,D,100,30,S,E,L,L
12/24/2007,12/26/2007,94.75,BCR,93.89,313,2,1,1,1,D,92,29, ,E,L,L
12/24/2007,12/26/2007,40.27,HP,39.84,311,1,1,2,1,D,92,29,S,E,L,L
12/24/2007,12/26/2007,51.50,RRC,51.27,313,1,1,1,1,D,100,30,S,E,L,L
12/26/2007,12/27/2007,46.04,ADM,45.75,313,1,1,2,1,D,92,29,S,E,L,L
12/26/2007,12/27/2007,94.23,BCR,94.75,313,2,1,2,1,D,83,28, ,E,L,L
12/26/2007,12/27/2007,51.18,RRC,51.50,313,2,1,1,1,D,92,29, ,E,L,L
12/27/2007,12/28/2007,47.09,ADM,46.04,313,1,1,1,1,D,100,30,S,E,L,L
12/28/2007,12/31/2007,46.43,ADM,47.09,313,1,1,3,1,D,83,28,S,E,L,L
01/03/2008,01/04/2008,79.47,HUM,80.62,391,1,3,1,1,D,83,26,S,E,L,L
01/09/2008,01/10/2008,63.05,BAX,64.17,311,1,2,1,1,D,92,29,S,E,L,L
01/09/2008,01/10/2008,40.21,SO,40.50,311,1,2,2,1,D,83,28,S,E,L,L
01/10/2008,01/11/2008,60.50,ABT,60.11,313,1,3,1,1,D,83,28,S,E,L,L
01/10/2008,01/11/2008,63.71,BAX,63.05,313,1,3,1,1,D,83,28,S,E,L,L
01/10/2008,01/11/2008,76.87,FE,77.84,331,1,2,1,1,D,92,29,S,E,L,L
01/14/2008,01/15/2008,101.25,MOS,109.54,311,1,1,1,1,D,100,30,S,E,L,L
01/14/2008,01/15/2008,52.17,RRC,56.11,311,1,1,1,1,D,100,30,S,E,L,L
02/11/2008,02/12/2008,58.60,RRC,59.61,391,1,1,3,1,D,83,26,S,E,L,L
02/15/2008,02/19/2008,43.65,CHK,43.05,391,1,2,1,1,D,92,27,S,E,L,L
02/15/2008,02/19/2008,47.86,COG,46.13,391,1,2,1,1,D,92,27,S,E,L,L
02/20/2008,02/21/2008,111.75,MOS,114.04,391,1,3,1,1,D,83,26,S,E,L,L
02/20/2008,02/21/2008,61.45,RRC,64.11,391,1,1,2,1,D,92,27,S,E,L,L
02/25/2008,02/26/2008,65.16,RRC,64.71,381,1,1,1,1,D,100,29,S,E,L,L
02/26/2008,02/27/2008,32.87,TJX,33.31,311,1,2,1,1,D,92,29,S,E,L,L
02/28/2008,02/29/2008,118.99,EOG,124.73,381,1,1,3,1,D,83,27,S,E,L,L
03/18/2008,03/19/2008,50.10,PM,49.60,391,1,1,2,1,D,92,27,S,E,L,L
03/20/2008,03/24/2008,59.73,V,64.35,391,1,1,2,1,D,92,27,S,E,L,L
03/24/2008,03/25/2008,68.37,NKE,69.08,391,1,1,2,1,D,92,27,S,E,L,L
04/04/2008,04/07/2008,34.64,NBR,35.32,311,1,2,2,1,D,83,28,S,E,L,L
04/07/2008,04/08/2008,145.55,X,143.72,313,1,2,2,1,D,83,28,S,E,L,L
04/10/2008,04/11/2008,43.52,HAL,43.54,391,1,2,1,1,D,92,27,S,E,L,L
04/16/2008,04/17/2008,60.24,COG,61.35,313,1,1,3,1,D,83,28,S,E,L,L
04/16/2008,04/17/2008,88.49,NBL,89.76,391,1,2,2,1,D,83,26,S,E,L,L
04/18/2008,04/21/2008,124.35,IBM,124.40,311,1,3,1,1,D,83,28,S,E,L,L
04/18/2008,04/21/2008,33.75,LLTC,33.43,321,2,2,1,2,D,83,19, ,E,L,L
04/18/2008,04/21/2008,37.72,NBR,37.72,313,1,1,1,1,D,100,30,S,E,L,L
04/21/2008,04/22/2008,34.18,HAS,34.65,331,1,1,3,1,D,83,28,S,E,L,L
04/21/2008,04/22/2008,115.80,HES,112.56,381,1,3,1,1,D,83,27,S,E,L,L
04/21/2008,04/22/2008,37.90,NBR,37.72,313,1,2,1,1,D,92,29,S,E,L,L
04/23/2008,04/24/2008,37.72,NBR,38.58,313,2,1,2,1,D,83,28, ,E,L,L
04/28/2008,04/29/2008,6.55,THC,6.70,391,1,3,1,1,D,83,26,S,E,L,L
04/29/2008,04/30/2008,83.45,V,80.88,311,1,1,1,1,D,100,30,S,E,L,L
04/30/2008,05/01/2008,146.63,UNP,145.19,311,1,3,1,1,D,83,28,S,E,L,L
04/30/2008,05/01/2008,85.40,V,83.45,313,1,1,1,1,D,100,30,S,E,L,L
05/01/2008,05/02/2008,82.75,V,85.40,313,2,1,1,1,D,92,29, ,E,L,L
05/05/2008,05/06/2008,39.11,GAS,38.95,321,1,2,2,8,D,83,20,S,E,L,L
05/07/2008,05/08/2008,67.99,PXD,65.58,381,1,1,1,1,D,100,29,S,E,L,L
05/08/2008,05/09/2008,72.81,EQT,72.81,311,1,2,1,1,D,92,29,S,E,L,L
05/09/2008,05/12/2008,71.84,EQT,72.81,313,2,2,1,1,D,83,28, ,E,L,L
05/09/2008,05/12/2008,75.85,FTI,77.85,391,1,2,2,1,D,83,26,S,E,L,L
05/12/2008,05/13/2008,73.02,EQT,71.84,313,2,2,1,1,D,83,28, ,E,L,L
05/13/2008,05/14/2008,49.34,L,49.05,321,1,1,1,1,D,100,29,S,E,L,L
05/15/2008,05/16/2008,52.98,AME,52.68,381,1,2,2,1,D,83,27,S,E,L,L
05/16/2008,05/19/2008,35.25,WDC,35.41,391,1,3,1,1,D,83,26,S,E,L,L
05/19/2008,05/20/2008,47.34,RDC,46.55,391,1,2,1,1,D,92,27,S,E,L,L
05/20/2008,05/21/2008,130.78,HES,133.80,313,1,1,3,1,D,83,28,S,E,L,L
06/05/2008,06/06/2008,59.67,EW,60.16,391,1,2,1,1,D,92,27,S,E,L,L
06/05/2008,06/06/2008,21.29,TE,21.45,311,1,1,1,1,D,100,30,S,E,L,L
06/06/2008,06/09/2008,70.98,COG,68.03,391,1,3,1,1,D,83,26,S,E,L,L
06/06/2008,06/09/2008,21.84,TE,21.29,313,3,1,1,1,D,83,28,S, ,L,L
06/09/2008,06/10/2008,21.23,TE,21.84,313,1,1,1,1,D,100,30,S,E,L,L
06/11/2008,06/12/2008,75.12,LO,77.18,391,1,1,2,1,D,92,27,S,E,L,L
06/13/2008,06/16/2008,42.26,SNI,42.61,391,1,1,2,1,D,92,27,S,E,L,L
06/17/2008,06/18/2008,39.64,DNR,38.72,391,1,3,1,1,D,83,26,S,E,L,L
06/18/2008,06/19/2008,38.36,DNR,39.64,381,1,3,1,1,D,83,27,S,E,L,L
06/23/2008,06/24/2008,65.45,CHK,67.79,381,1,1,3,1,D,83,27,S,E,L,L
06/23/2008,06/24/2008,73.46,HP,76.99,311,1,1,1,1,D,100,30,S,E,L,L
06/23/2008,06/24/2008,48.92,NBR,49.77,391,1,1,3,1,D,83,26,S,E,L,L
06/25/2008,06/26/2008,28.19,SE,28.62,391,1,3,1,1,D,83,26,S,E,L,L
07/16/2008,07/17/2008,48.22,STJ,47.12,311,1,1,1,1,D,100,30,S,E,L,L
07/17/2008,07/18/2008,47.05,STJ,48.22,313,1,1,1,1,D,100,30,S,E,L,L
07/18/2008,07/21/2008,46.76,STJ,47.05,313,2,1,1,1,D,92,29, ,E,L,L
07/23/2008,07/24/2008,27.56,WU,27.78,391,1,2,2,1,D,83,26,S,E,L,L
07/30/2008,07/31/2008,62.63,AMGN,62.30,311,1,1,1,1,D,100,30,S,E,L,L
07/30/2008,07/31/2008,26.81,MWV,27.12,321,1,3,1,8,D,83,20,S,E,L,L
07/31/2008,08/01/2008,62.78,AMGN,62.63,313,2,1,1,1,D,92,29, ,E,L,L
08/11/2008,08/12/2008,36.17,TJX,37.00,311,1,2,2,1,D,83,28,S,E,L,L
08/14/2008,08/15/2008,32.12,CVC,31.31,391,2,1,2,1,D,83,26, ,E,L,L
08/15/2008,08/18/2008,32.34,CVC,32.12,381,1,1,2,1,D,92,28,S,E,L,L
08/18/2008,08/19/2008,55.74,SJM,56.36,311,1,1,1,1,D,100,30,S,E,L,L
08/19/2008,08/20/2008,55.70,SJM,55.74,313,2,1,1,1,D,92,29, ,E,L,L
09/11/2008,09/12/2008,34.62,SYY,34.80,391,1,1,3,1,D,83,26,S,E,L,L
09/19/2008,09/22/2008,59.79,ACE,66.00,391,1,1,1,1,D,100,28,S,E,L,L
12/31/2008,01/02/2009,26.30,ACT,26.57,321,1,3,1,8,D,83,20,S,E,L,L
01/23/2009,01/26/2009,43.37,NEM,44.44,321,1,2,1,1,D,92,28,S,E,L,L
01/28/2009,01/29/2009,21.38,MS,23.00,321,1,3,1,8,D,83,20,S,E,L,L
02/12/2009,02/13/2009,26.81,MJN,27.16,391,1,1,2,1,D,92,27,S,E,L,L
03/18/2009,03/19/2009,34.94,DRI,35.87,321,1,3,1,1,D,83,27,S,E,L,L
03/26/2009,03/27/2009,17.97,WFM,18.23,321,1,2,2,2,D,83,19,S,E,L,L
04/24/2009,04/27/2009,71.48,PCP,73.10,321,1,3,1,8,D,83,20,S,E,L,L
04/30/2009,05/01/2009,52.68,CERN,53.80,381,1,2,2,1,D,83,27,S,E,L,L
05/04/2009,05/05/2009,15.20,CMCSK,15.70,321,1,3,1,8,D,83,20,S,E,L,L
05/04/2009,05/05/2009,29.94,IRM,29.49,321,2,2,1,1,D,83,27, ,E,L,L
05/04/2009,05/05/2009,43.39,K,44.26,321,1,2,2,8,D,83,20,S,E,L,L
05/04/2009,05/05/2009,11.11,NWL,11.32,321,1,1,2,8,D,92,21,S,E,L,L
05/06/2009,05/07/2009,10.77,FOX,10.65,321,1,2,1,2,D,92,20,S,E,L,L
05/07/2009,05/08/2009,18.16,HIG,15.80,321,1,3,1,8,D,83,20,S,E,L,L
05/08/2009,05/11/2009,27.10,COF,31.34,321,1,1,1,8,D,100,22,S,E,L,L
05/08/2009,05/11/2009,8.35,FITB,8.49,321,1,1,1,8,D,100,22,S,E,L,L
06/01/2009,06/02/2009,88.69,DO,89.19,321,1,3,1,2,D,83,19,S,E,L,L
06/01/2009,06/02/2009,23.05,NRG,23.72,321,1,3,1,8,D,83,20,S,E,L,L
07/23/2009,07/24/2009,21.24,EBAY,21.52,381,1,3,1,1,D,83,27,S,E,L,L
07/23/2009,07/24/2009,69.42,MMM,69.43,391,1,3,1,1,D,83,26,S,E,L,L
07/24/2009,07/27/2009,20.69,CA,20.64,391,1,1,1,1,D,100,28,S,E,L,L
07/27/2009,07/28/2009,21.71,REGN,20.96,311,1,3,1,1,D,83,28,S,E,L,L
