date,symbol,close,kno,w,h,e,n,rd,pct,cr
3/5/08,PBCT,16.45,757,0,8,3,7,R,28,26
3/5/08,PEP,70.28,757,0,6,5,7,R,22,26
3/5/08,RF,20.94,567,0,5,5,7,R,24,25
3/5/08,SEE,24.78,573,0,7,3,7,D,29,26
3/5/08,SWN,67.92,313,0,3,0,1,D,33,26
3/5/08,WYNN,99.19,567,0,6,5,3,R,22,25
3/6/08,ABC,40.26,487,1,2,4,4,R,72,8
3/6/08,AIG,42.88,495,1,1,1,4,R,100,5
3/6/08,CMS,13.83,497,1,1,2,4,R,92,6
3/6/08,CPB,31.72,858,0,5,5,0,D,76,8
3/6/08,DISCA,21.38,658,4,4,4,4,D,60,7
3/6/08,DVA,47.3,487,1,2,2,4,R,83,6
3/6/08,EL,43.6,673,0,6,5,8,R,78,8
3/6/08,GAS,32.74,445,1,1,3,4,R,83,7
3/6/08,HES,92.99,664,0,9,0,2,D,12,7
3/6/08,HIG,66.58,487,1,2,2,4,R,83,6
3/6/08,JPM,37.37,495,1,2,1,4,R,92,6
3/6/08,MRK,42.39,487,1,1,3,4,R,83,6
3/6/08,MYL,10.55,497,1,1,3,4,R,83,7
3/6/08,NSC,52.35,673,0,7,3,8,R,71,7
3/6/08,ROST,28.79,654,0,5,5,2,D,24,8
3/6/08,TWX,14.93,677,4,4,3,6,R,43,8
3/6/08,WIN,11.88,854,0,9,0,0,D,12,8
3/6/08,WLP,69.19,487,3,1,1,4,R,83,6
3/6/08,AIZ,60.51,777,0,5,5,9,D,76,25
3/6/08,AMP,48.23,565,4,4,3,3,R,43,26
3/6/08,AN,13.88,567,4,6,5,3,R,32,25
3/6/08,ARG,46.6,777,0,8,3,7,D,72,26
3/6/08,BAX,57.38,565,4,4,4,7,R,40,25
3/6/08,COP,80.14,567,0,9,0,7,R,12,25
3/6/08,DE,87.85,753,0,9,0,5,R,88,26
3/6/08,DFS,13.8,567,0,7,4,3,R,25,25
3/6/08,EOG,117.61,383,0,1,0,1,D,67,26
3/6/08,EXPD,40.23,577,0,5,5,7,D,76,26
3/6/08,GD,83.22,577,0,7,5,7,D,79,25
3/6/08,HON,57.48,577,0,8,0,7,D,87,25
3/6/08,HRB,17.83,567,0,7,3,3,R,29,26
3/6/08,MMM,77.95,757,0,7,3,7,R,29,27
3/6/08,PBCT,16.17,757,0,7,3,7,R,29,27
3/6/08,PCL,39.05,567,4,4,5,3,R,37,26
3/6/08,PEP,70.12,757,0,6,5,7,R,22,26
3/6/08,PNC,58.15,557,4,4,5,3,R,37,25
3/6/08,QCOM,40.43,753,0,9,3,7,R,73,26
3/6/08,REGN,17.87,757,4,4,3,7,R,43,27
3/6/08,RF,19.97,567,4,4,5,3,R,37,26
3/6/08,SEE,24.5,573,0,7,5,7,D,21,25
3/6/08,SWN,65.46,313,0,4,0,1,D,27,25
3/6/08,TGT,52.27,563,0,9,0,7,R,88,25
3/6/08,VIAB,39.49,577,0,7,4,7,D,75,25
3/6/08,ZION,44.27,567,4,5,3,3,R,40,26
3/7/08,ABC,41.13,487,0,3,0,4,R,33,8
3/7/08,ADSK,31.61,418,0,1,0,4,R,67,6
3/7/08,AIG,42.88,497,1,1,2,4,R,92,6
3/7/08,CERN,42,487,1,2,0,4,R,70,7
3/7/08,CMS,13.76,497,1,1,3,4,R,83,7
3/7/08,DVA,46.03,487,1,2,1,4,R,92,5
3/7/08,JPM,37.56,497,1,2,3,4,R,75,8
3/7/08,LH,77.57,673,0,8,4,8,R,76,8
3/7/08,MRK,41.75,487,1,1,3,4,R,83,6
3/7/08,MU,6.88,878,0,9,0,0,R,12,8
3/7/08,NSC,51.94,673,0,8,4,8,R,76,8
3/7/08,WLP,67.12,487,1,1,3,4,R,83,6
3/7/08,XL,32.58,495,1,2,0,4,R,70,8
3/7/08,AMP,48.78,567,0,5,5,7,R,24,25
3/7/08,ARG,42.76,777,4,4,3,7,D,57,27
3/7/08,BAC,36.74,567,4,3,4,3,R,43,26
3/7/08,CMI,46.14,757,4,5,3,3,R,40,28
3/7/08,CVC,23.62,557,0,7,3,3,R,29,25
3/7/08,EOG,116.46,383,0,1,0,1,D,67,26
3/7/08,EXPD,39.76,577,0,5,5,7,D,76,26
3/7/08,FIS,39,567,4,6,2,3,R,47,26
3/7/08,FOSL,30.89,567,0,5,5,7,R,24,25
3/7/08,FRX,38.2,565,4,7,0,3,R,25,25
3/7/08,HRB,17.7,567,0,7,5,3,R,21,25
3/7/08,JEC,76.02,565,4,6,2,7,R,47,25
3/7/08,JNPR,24.95,757,0,5,5,7,R,24,27
3/7/08,JWN,32.75,555,4,6,3,3,R,38,25
3/7/08,KIM,34.05,567,0,9,0,7,R,12,25
3/7/08,KMB,63.52,585,4,3,4,3,R,43,26
3/7/08,KSU,34.56,565,0,9,0,7,R,12,25
3/7/08,MMM,76.51,757,0,6,4,7,R,26,27
3/7/08,NEM,49.57,757,0,6,4,9,R,26,25
3/7/08,NKE,58.24,567,4,6,0,7,R,26,25
3/7/08,PG,65.8,567,0,5,5,7,R,24,25
3/7/08,QCOM,40.24,757,0,9,3,7,R,27,26
3/7/08,REGN,17.3,757,4,4,3,7,R,43,27
3/7/08,RTN,63.56,755,0,9,0,9,R,12,25
3/7/08,SEE,24.2,562,0,9,0,7,R,88,25
3/7/08,TGT,52,755,0,9,0,7,R,12,27
3/7/08,UNM,21.76,555,4,6,3,3,R,38,25
3/7/08,XOM,82.49,565,4,4,3,7,R,43,25
3/10/08,ADSK,31.55,418,0,1,0,4,R,67,6
3/10/08,AGN,54.61,485,1,1,4,4,R,80,7
3/10/08,AIG,41.95,485,2,1,2,4,R,83,6
3/10/08,CBS,21.62,417,1,3,0,4,R,60,7
3/10/08,DVA,45.63,487,1,2,3,4,R,75,7
3/10/08,GAS,32.8,448,2,1,0,4,R,70,8
3/10/08,HES,91.92,668,0,9,0,2,D,88,7
3/10/08,HIG,66.57,488,2,2,0,4,R,60,8
3/10/08,IVZ,21.43,415,1,2,4,4,R,72,7
3/10/08,JPM,36.48,497,1,2,3,4,R,75,8
3/10/08,LH,77.21,673,0,8,4,8,R,76,8
3/10/08,LM,59.25,495,1,2,3,4,R,75,8
3/10/08,MRK,41.26,487,1,1,3,4,R,83,6
3/10/08,MU,6.41,877,4,6,5,6,R,32,8
3/10/08,NVDA,18.43,415,1,2,2,4,R,83,5
3/10/08,PAYX,30.48,415,2,3,0,4,R,50,8
3/10/08,PRGO,32.25,878,0,7,5,2,R,21,6
3/10/08,PVH,31.78,415,1,3,0,4,R,60,7
3/10/08,TROW,45.02,495,1,3,2,4,R,75,8
3/10/08,VMC,63.15,485,1,4,1,4,R,80,7
3/10/08,VRTX,14.59,447,1,2,3,4,R,75,8
3/10/08,WLP,65.92,487,1,1,3,4,R,83,6
3/10/08,XL,31.1,497,1,1,0,4,R,80,7
3/10/08,YHOO,28.51,654,0,5,5,2,D,24,8
3/10/08,ACN,33,557,4,6,0,3,R,26,25
3/10/08,CMG,90.57,557,3,3,5,3,R,43,25
3/10/08,CVX,84.73,567,0,7,3,7,R,29,25
3/10/08,DFS,13.3,567,0,7,5,3,R,21,25
3/10/08,FIS,38.29,567,4,5,2,3,R,48,26
3/10/08,FOSL,29.68,567,4,4,3,7,R,43,25
3/10/08,FRX,37.52,567,4,6,0,3,R,26,26
3/10/08,HRB,17.53,567,0,6,5,3,R,22,25
3/10/08,JWN,32.81,557,4,6,3,3,R,38,25
3/10/08,MMM,75.48,757,4,5,3,3,R,40,28
3/10/08,NEM,49.38,757,0,6,4,9,R,26,25
3/10/08,NKE,56.97,567,4,4,3,7,R,43,25
3/10/08,PCL,38.47,567,2,4,5,3,R,48,26
3/10/08,PG,65.76,567,0,6,4,7,R,26,25
3/10/08,PLL,36.58,565,4,6,5,3,R,32,25
3/10/08,QCOM,39.17,757,4,7,0,7,R,25,26
3/10/08,SEE,23.84,567,0,9,0,7,R,12,25
3/10/08,SWK,46.03,565,4,6,0,3,R,26,26
3/10/08,TDC,24.18,567,0,9,0,7,R,12,25
3/10/08,TGT,51.23,757,0,8,0,3,R,13,27
3/10/08,TMO,52.35,557,4,4,3,3,R,43,25
3/10/08,VIAB,38.38,577,4,6,0,7,D,74,26
3/10/08,VRSN,32.74,567,4,5,3,7,R,40,25
3/10/08,XOM,82.46,567,4,5,3,7,R,40,25
3/11/08,ADM,44.52,854,0,9,5,2,D,19,7
3/11/08,AET,42.65,495,1,1,3,4,R,83,7
3/11/08,BA,73.4,415,1,3,3,4,R,67,7
3/11/08,BK,46,851,0,9,3,8,D,27,7
3/11/08,CAT,72.61,664,0,6,4,8,D,26,8
3/11/08,CF,117.7,873,0,7,3,2,R,71,5
3/11/08,CSX,48.97,684,0,6,5,2,D,22,8
3/11/08,DO,125.21,664,0,7,3,8,D,29,8
3/11/08,DVA,43.7,487,1,1,2,4,R,92,5
3/11/08,HPQ,47.92,673,0,5,5,8,R,76,7
3/11/08,HUM,47.38,495,1,1,3,4,R,83,7
3/11/08,IR,43.08,854,0,5,5,0,D,24,8
3/11/08,LH,77.68,673,0,8,0,8,R,87,8
3/11/08,LUK,46.17,664,0,7,4,2,D,25,8
3/11/08,MCHP,32.64,854,0,5,5,8,D,24,6
3/11/08,MUR,80.29,873,0,7,0,2,R,85,7
3/11/08,MYL,10.47,498,0,1,0,4,R,67,8
3/11/08,NSC,53,673,0,7,5,8,R,79,8
3/11/08,NVDA,19.04,418,2,3,3,4,R,58,8
3/11/08,PRGO,34.89,873,0,7,0,2,R,85,7
3/11/08,STT,77.96,666,0,6,5,2,D,78,8
3/11/08,UNH,38.24,415,1,1,4,4,R,80,6
3/11/08,WIN,12.21,854,0,6,4,0,D,26,8
3/11/08,WLP,47.26,487,1,1,2,4,R,92,5
3/11/08,WU,21.78,664,0,9,0,8,D,12,8
3/11/08,X,111.93,664,0,7,5,2,D,21,8
3/11/08,YHOO,29,654,0,5,5,2,D,24,8
3/11/08,CMI,49.53,757,0,8,0,7,R,13,26
3/11/08,COP,79.5,567,0,9,0,7,R,12,25
3/11/08,EOG,121.9,383,3,1,0,1,D,60,25
3/11/08,GD,83.33,577,0,8,0,7,D,87,25
3/11/08,JNJ,62.44,567,0,5,5,7,R,24,25
3/11/08,JNPR,25.77,757,0,7,5,7,R,21,26
3/11/08,KMX,18.52,757,0,7,0,7,R,15,25
3/11/08,KSU,35.15,563,0,9,0,7,R,88,25
3/11/08,MMM,77.95,757,0,7,0,3,R,15,26
3/11/08,QCOM,39.42,757,0,7,0,7,R,15,25
3/11/08,SWN,65.11,313,0,4,0,1,D,27,25
3/11/08,TGT,51.58,757,0,8,0,7,R,13,26
3/11/08,VIAB,38.35,577,4,6,0,7,D,74,26
3/11/08,XOM,86.68,567,0,9,0,7,R,12,25
3/11/08,ZION,49.65,563,0,7,3,7,R,71,25
3/12/08,ADM,44.13,854,0,9,4,2,D,23,8
3/12/08,AET,44.55,497,1,1,4,4,R,80,8
3/12/08,BA,72.45,417,1,3,3,4,R,67,7
3/12/08,BK,45.43,858,0,8,0,8,D,87,7
3/12/08,CBS,22.07,418,0,3,0,4,R,33,7
3/12/08,CF,116.64,873,0,8,3,8,R,72,7
3/12/08,CHRW,52.8,663,0,7,4,2,D,25,8
3/12/08,CSX,49.32,684,0,6,5,2,D,22,8
3/12/08,FLR,138.73,664,0,6,4,8,D,26,8
3/12/08,GPS,19.76,664,0,7,5,2,D,21,8
3/12/08,HPQ,47.27,673,0,6,5,8,R,78,8
3/12/08,HUM,40.88,485,1,1,1,4,R,100,4
3/12/08,LH,76.79,678,0,9,0,8,R,12,7
3/12/08,LUK,46.89,663,0,7,3,2,D,29,7
3/12/08,MUR,79.81,873,0,7,4,2,R,75,6
3/12/08,NBL,77.63,664,0,7,5,2,D,21,8
3/12/08,NSC,53.24,673,0,6,5,8,R,78,8
3/12/08,NVDA,18.52,418,0,3,2,4,R,50,8
3/12/08,UNH,36.68,417,1,1,3,4,R,83,5
3/12/08,WLP,46.45,487,1,1,1,4,R,100,4
3/12/08,X,113.06,664,0,7,5,2,D,21,8
3/12/08,ARG,43.62,777,0,6,5,7,D,78,26
3/12/08,CAM,42.47,577,0,7,3,7,D,71,26
3/12/08,CMI,50.52,757,0,9,0,7,R,12,27
3/12/08,EW,44.2,567,0,7,3,7,R,29,25
3/12/08,JNPR,25.57,757,0,6,5,7,R,22,26
3/12/08,KMX,18.61,757,0,7,0,7,R,15,25
3/12/08,MAS,18.58,567,0,5,5,7,R,24,25
3/12/08,MMM,78.42,757,0,8,0,7,R,13,26
3/12/08,PBCT,16.44,757,0,8,0,7,R,13,26
3/12/08,TGT,51.09,757,0,7,0,3,R,15,26
3/13/08,ABC,39.64,415,2,2,4,4,R,63,8
3/13/08,ADM,44.28,854,0,9,4,2,D,23,8
3/13/08,CAH,51.14,495,1,1,3,4,R,83,7
3/13/08,CF,120.21,873,0,7,3,2,R,71,5
3/13/08,CHRW,53.67,664,0,7,4,2,D,25,8
3/13/08,CSX,49.65,684,0,6,5,2,D,22,8
3/13/08,GPS,20.23,664,0,6,5,2,D,22,8
3/13/08,HUM,44.98,487,1,1,3,4,R,83,6
3/13/08,LH,76.4,678,0,8,0,8,R,13,8
3/13/08,LUK,46.48,664,0,7,3,2,D,29,7
3/13/08,MCHP,32.74,854,0,5,5,8,D,24,6
3/13/08,MCK,52.96,495,1,2,2,4,R,83,7
3/13/08,MUR,80.68,873,0,6,0,2,R,83,8
3/13/08,UNH,38.28,417,2,1,4,4,R,72,7
3/13/08,WLP,47.46,487,2,1,3,4,R,75,7
3/13/08,ARG,43.88,777,0,6,5,7,D,78,26
3/13/08,CHK,49,393,1,1,1,1,D,100,28
3/13/08,CMG,101.01,575,0,5,5,7,D,76,26
3/13/08,CMI,51.05,753,0,9,0,7,R,88,27
3/13/08,EW,44.12,567,0,7,3,7,R,29,25
3/13/08,EXPD,41.06,577,0,7,5,7,D,79,25
3/13/08,FSLR,207.29,754,0,9,0,9,R,88,25
3/13/08,HP,45.8,383,0,3,0,1,D,33,25
3/13/08,JNPR,25.61,757,0,7,0,7,R,15,25
3/13/08,MA,209.72,563,4,6,3,1,R,62,27
3/13/08,MMM,79.08,753,0,9,5,7,R,81,25
3/13/08,NEM,53.78,753,0,6,4,1,R,74,29
3/13/08,NUE,72.47,391,1,2,0,1,D,70,25
3/13/08,PBCT,16.75,754,0,9,5,7,R,81,25
3/13/08,RAI,62.26,567,0,5,5,7,R,24,25
3/13/08,TGT,50.56,757,0,7,0,3,R,15,26
3/13/08,VFC,77.57,563,0,7,3,7,R,71,25
3/13/08,XOM,87.05,563,0,9,0,7,R,88,25
3/14/08,ABC,39.18,417,2,1,3,4,R,75,6
3/14/08,ADM,43.85,858,0,9,4,2,D,77,8
3/14/08,AET,43.72,498,2,1,0,4,R,70,8
3/14/08,CAH,50.32,485,1,1,3,4,R,83,6
3/14/08,CF,116.05,873,0,8,4,8,R,76,7
3/14/08,CHRW,52.66,664,0,8,4,2,D,24,8
3/14/08,CL,76.28,658,0,9,0,2,D,88,8
3/14/08,DVA,43.87,488,1,2,0,4,R,70,7
3/14/08,INTC,20.66,858,0,9,0,0,D,88,8
3/14/08,MCK,52.89,485,1,2,1,4,R,92,5
3/14/08,MUR,79.21,873,0,7,0,2,R,85,7
3/14/08,NBL,76.27,664,0,9,0,2,D,12,7
3/14/08,PGR,15.47,485,1,2,3,4,R,75,7
3/14/08,UNH,37.19,417,2,1,3,4,R,75,6
3/14/08,WLP,47.09,487,2,1,3,4,R,75,7
3/14/08,AZO,113.61,565,0,9,0,7,R,12,25
3/14/08,BAX,56.27,755,3,3,5,7,R,43,27
3/14/08,CAM,42.73,577,0,8,3,7,D,72,25
3/14/08,CHK,47.9,393,4,1,1,1,D,80,25
3/14/08,CMG,99.61,577,0,5,5,7,D,76,26
3/14/08,CMI,49.34,757,0,8,0,7,R,13,26
3/14/08,CVX,85.34,755,0,9,5,7,R,19,25
3/14/08,DFS,15.47,563,0,8,2,7,R,62,25
3/14/08,EXPD,39.7,577,0,6,5,7,D,78,25
3/14/08,FIS,37.67,567,3,4,5,3,R,40,26
3/14/08,FSLR,200.84,757,0,9,0,9,R,12,25
3/14/08,JEC,73.04,567,0,6,4,7,R,26,25
3/14/08,MMM,77.53,757,0,7,5,7,R,21,26
3/14/08,NEM,53.63,753,0,7,4,5,R,75,25
3/14/08,PBCT,16.5,757,0,9,5,7,R,19,25
3/14/08,SWK,47.43,567,0,7,3,3,R,29,26
3/14/08,SWN,65.85,313,0,4,0,1,D,27,25
3/14/08,TEL,31.73,567,0,7,3,7,R,29,25
3/14/08,TGT,49.83,757,0,6,0,3,R,17,25
3/14/08,UNM,21.09,557,3,4,5,3,R,40,25
3/17/08,ABC,39.09,417,2,2,3,4,R,67,7
3/17/08,ADI,27.93,854,0,9,0,0,D,12,8
3/17/08,AIG,39.8,415,1,1,3,4,R,83,5
3/17/08,BEAM,63.43,678,4,5,3,6,R,40,8
3/17/08,CAH,49.8,487,1,1,2,4,R,92,5
3/17/08,CERN,38.86,487,1,1,3,4,R,83,6
3/17/08,CL,76.66,654,0,9,0,2,D,12,8
3/17/08,CTSH,26.81,658,4,5,5,4,D,67,8
3/17/08,INTC,20.85,854,0,9,0,0,D,12,8
3/17/08,IR,43,854,0,5,5,0,D,24,8
3/17/08,IRM,24.95,415,1,1,4,4,R,80,6
3/17/08,IVZ,21.5,418,1,3,0,4,R,60,7
3/17/08,LM,52.72,497,1,1,3,4,R,83,7
3/17/08,MCK,52.05,487,2,2,3,4,R,67,8
3/17/08,MHFI,35.2,495,1,3,2,4,R,75,8
3/17/08,NSC,52.96,673,0,7,4,8,R,75,8
3/17/08,PFG,48.57,495,1,2,3,4,R,75,8
3/17/08,UNH,33.84,445,1,1,3,4,R,83,7
3/17/08,VLO,46.69,495,1,2,3,4,R,75,8
3/17/08,XL,29.18,497,1,2,3,4,R,75,8
3/17/08,ARG,42.46,777,3,5,5,3,D,63,28
3/17/08,BLL,42.64,565,0,6,5,3,R,22,25
3/17/08,CA,21.85,567,4,5,5,3,R,33,25
3/17/08,CAM,39.65,577,0,5,5,7,D,76,26
3/17/08,CINF,37.32,567,0,9,0,7,R,12,25
3/17/08,CMI,48.15,757,0,7,5,7,R,21,26
3/17/08,COP,75.88,567,4,6,3,7,R,38,25
3/17/08,COST,60.36,757,4,4,3,7,R,43,27
3/17/08,CVS,37.52,755,4,6,0,7,R,26,27
3/17/08,CVX,84.19,757,0,8,0,7,R,13,26
3/17/08,DHR,72.37,587,0,5,5,7,R,24,25
3/17/08,DUK,17.94,567,0,6,4,7,R,26,25
3/17/08,ESRX,56.26,567,3,3,5,7,R,43,25
3/17/08,FISV,47.48,557,4,4,3,3,R,43,25
3/17/08,FSLR,193.9,757,0,8,2,9,R,38,25
3/17/08,GT,23.85,565,4,6,4,3,R,35,25
3/17/08,HON,55.22,565,1,5,5,3,R,53,26
3/17/08,JEC,69.89,755,4,4,5,7,R,37,27
3/17/08,JNPR,24.26,757,0,5,5,7,R,24,27
3/17/08,LEN,14.16,565,1,5,5,3,R,53,26
3/17/08,LIFE,78.39,557,3,3,5,3,R,43,25
3/17/08,MDLZ,29.87,567,0,7,3,7,R,29,25
3/17/08,MMM,78.51,757,0,9,3,7,R,27,26
3/17/08,NEM,53.38,754,0,7,5,5,R,79,25
3/17/08,NRG,39.85,563,0,9,1,7,R,53,25
3/17/08,PBCT,16.69,753,0,9,5,7,R,81,25
3/17/08,PNC,61.6,567,0,9,0,7,R,12,25
3/17/08,PPL,45.96,567,0,5,5,7,R,24,25
3/17/08,RHI,24.45,565,4,7,0,3,R,25,25
3/17/08,SEE,24.34,752,0,9,0,7,R,88,27
3/17/08,SWK,46.69,567,0,7,3,3,R,29,26
3/17/08,TEL,31.18,595,0,7,3,7,R,29,26
3/17/08,XOM,85.79,755,0,9,0,7,R,12,27
3/18/08,ADM,43.52,858,0,9,0,2,D,88,5
3/18/08,AME,42.83,873,0,9,0,8,R,88,6
3/18/08,CAH,50.71,487,2,1,2,4,R,83,6
3/18/08,CERN,39.4,488,2,2,3,4,R,67,8
3/18/08,DVA,44,488,2,2,0,4,R,60,8
3/18/08,HCP,31.48,654,4,6,3,2,D,38,8
3/18/08,HPQ,47.93,673,0,5,5,8,R,76,7
3/18/08,IRM,24.95,417,1,1,4,4,R,80,6
3/18/08,JNJ,65.31,651,4,6,2,2,D,47,8
3/18/08,LM,55.04,497,1,1,2,4,R,92,6
3/18/08,MCD,54.85,673,0,8,0,8,R,87,8
3/18/08,MUR,79.14,873,0,7,5,2,R,79,6
3/18/08,PX,86.37,661,4,5,5,2,D,33,8
3/18/08,PXD,48.62,664,0,5,5,2,D,24,7
3/18/08,TAP,52.56,673,0,5,5,2,R,76,6
3/18/08,UNH,35.06,447,1,1,0,4,R,80,7
3/18/08,WIN,12.45,854,4,4,4,0,D,40,8
3/18/08,AN,14.41,567,0,9,0,7,R,12,25
3/18/08,ARG,45.71,777,0,9,5,7,D,81,25
3/18/08,AZO,113.88,567,0,9,0,7,R,12,25
3/18/08,CAM,42.13,577,0,8,0,7,D,87,25
3/18/08,CMI,51.32,753,0,7,5,7,R,79,26
3/18/08,CSX,54.66,391,1,2,3,1,D,75,25
3/18/08,EXPD,41.79,577,0,8,4,7,D,76,25
3/18/08,FOX,18.71,567,0,5,5,7,R,24,25
3/18/08,JNPR,25.48,757,0,7,5,7,R,21,26
3/18/08,LLY,49.92,567,0,6,4,7,R,26,25
3/18/08,MMM,80.95,753,0,6,5,7,R,78,26
3/18/08,NEM,50.89,757,0,7,3,9,R,29,25
3/18/08,PEP,70.02,757,0,7,0,7,R,15,25
3/18/08,PM,49.6,391,1,1,2,1,D,92,27
3/18/08,RAI,61.87,567,0,5,5,7,R,24,25
3/18/08,SEE,24.82,753,0,7,0,7,R,85,25
3/18/08,SO,35.94,567,0,7,3,7,R,29,25
3/18/08,TDC,23.73,567,0,9,0,7,R,12,25
3/18/08,TEL,32.14,597,0,8,4,7,R,24,25
3/18/08,TXT,54.9,757,0,7,4,3,R,25,27
3/18/08,VFC,78.11,563,0,7,3,7,R,71,25
3/18/08,WYNN,99.01,567,0,7,3,7,R,29,25
3/19/08,DRI,31.83,873,4,4,3,8,R,57,6
3/19/08,IRM,24.54,417,2,1,4,4,R,72,7
3/19/08,LM,53.04,497,2,1,2,4,R,83,7
3/19/08,NBR,30.6,664,0,6,4,8,D,26,8
3/19/08,PCLN,114.94,664,0,7,5,2,D,21,8
3/19/08,WIN,12.09,854,0,6,4,0,D,26,8
3/19/08,WLP,44.96,487,1,1,0,4,R,80,6
3/19/08,ARG,44.95,777,0,7,5,7,D,79,26
3/19/08,CBG,18.61,567,0,9,0,7,R,12,25
3/19/08,CINF,37.84,563,0,9,0,7,R,88,25
3/19/08,CMI,49.21,757,0,9,5,7,R,19,25
3/19/08,COP,73.61,567,4,5,2,7,R,48,25
3/19/08,CVX,81.89,757,4,6,3,7,R,38,27
3/19/08,DFS,15.2,563,0,9,0,7,R,88,25
3/19/08,EXPD,41.08,577,0,7,4,7,D,75,25
3/19/08,FOSL,30.61,567,0,6,4,7,R,26,25
3/19/08,JNPR,24.45,757,0,6,5,7,R,22,26
3/19/08,KMB,64.46,587,0,7,3,7,R,29,25
3/19/08,LLY,49.97,567,0,6,4,7,R,26,25
3/19/08,MMM,79.47,753,0,8,0,7,R,87,26
3/19/08,NBL,69.93,567,4,4,3,7,R,43,25
3/19/08,PBCT,16.76,753,0,8,0,7,R,87,26
3/19/08,PEP,70.18,757,0,7,0,7,R,15,25
3/19/08,PM,50.1,393,2,1,2,1,D,83,26
3/19/08,RDC,36.55,567,0,7,3,7,R,29,25
3/19/08,RHI,25.16,567,0,9,0,7,R,12,25
3/19/08,SEE,24.24,757,0,9,0,7,R,12,27
3/19/08,TEL,32.01,597,0,8,3,7,R,28,25
3/19/08,TXT,53.03,757,0,6,4,3,R,26,28
3/19/08,WMB,31.5,567,4,3,4,7,R,43,25
3/19/08,XOM,84.43,757,0,7,4,7,R,25,26
3/20/08,AMGN,40.11,447,1,2,3,4,R,75,8
3/20/08,AMP,54.2,664,4,6,3,8,D,38,8
3/20/08,CPB,33.39,853,4,5,3,0,D,40,8
3/20/08,FLS,99.63,684,0,7,3,2,D,29,7
3/20/08,HSP,43,653,0,5,5,2,D,24,8
3/20/08,IRM,24.63,417,2,1,0,4,R,70,6
3/20/08,JPM,45.97,654,4,4,5,2,D,37,8
3/20/08,LLL,106.97,664,0,9,0,8,D,12,8
3/20/08,MAT,21.38,851,4,5,4,8,D,37,6
3/20/08,MCD,54.42,673,0,9,0,8,R,88,7
3/20/08,MCHP,33.38,854,0,5,5,8,D,24,6
3/20/08,PCLN,118.63,664,0,6,4,2,D,26,7
3/20/08,PLD,61.19,664,4,4,3,8,D,43,8
3/20/08,WLP,45.84,488,3,1,0,4,R,60,8
3/20/08,ARG,45.31,777,0,8,4,7,D,76,26
3/20/08,BLL,44.03,567,0,9,0,7,R,12,25
3/20/08,BTU,47.45,757,4,3,4,7,R,43,27
3/20/08,CINF,39.71,563,4,5,4,7,R,63,25
3/20/08,CMI,49.06,757,0,9,5,7,R,19,25
3/20/08,CVX,83.21,757,0,7,4,7,R,25,26
3/20/08,EMC,14.63,587,0,6,4,7,R,26,25
3/20/08,FOX,18.64,567,0,5,5,7,R,24,25
3/20/08,FSLR,193.66,757,0,9,0,9,R,12,25
3/20/08,JNPR,25.16,757,0,7,0,7,R,15,25
3/20/08,LLY,49.84,567,0,6,4,7,R,26,25
3/20/08,MMM,77.98,757,0,8,0,7,R,13,26
3/20/08,NRG,37.97,567,4,6,1,3,R,55,26
3/20/08,OKE,44.39,565,4,5,2,3,R,48,26
3/20/08,RDC,36.54,567,4,7,2,7,R,46,25
3/20/08,RHI,25.47,563,0,9,0,7,R,88,25
3/20/08,SEE,24.31,757,0,9,0,7,R,12,27
3/20/08,STT,83.46,553,4,6,5,1,R,68,25
3/20/08,SWK,48.25,567,0,9,0,7,R,12,25
3/20/08,TXT,53.56,757,0,7,4,3,R,25,27
3/20/08,V,64.35,391,1,1,2,1,D,92,27
3/20/08,WMB,31.71,567,4,4,4,7,R,40,25
3/20/08,XOM,85,757,0,8,4,7,R,24,26
3/24/08,AIV,39,664,4,6,3,8,D,38,8
3/24/08,AME,43.44,873,4,7,0,2,R,75,6
3/24/08,AMP,54.53,663,4,6,1,8,D,55,8
3/24/08,AMT,40.06,853,4,6,5,8,D,32,7
3/24/08,BAC,42.45,663,4,6,1,8,D,55,8
3/24/08,CCE,25.04,851,4,6,0,2,D,26,5
3/24/08,CELG,60.2,661,4,5,4,8,D,37,8
3/24/08,COF,54.35,853,4,4,3,8,D,43,6
3/24/08,CVS,40.92,651,4,4,4,2,D,40,8
3/24/08,DHI,16.7,651,4,4,3,2,D,43,8
3/24/08,ETFC,4.11,878,0,9,0,0,R,12,8
3/24/08,GME,53.99,653,4,4,3,2,D,43,8
3/24/08,IGT,46.22,673,4,6,3,2,R,62,6
3/24/08,INTC,22.13,853,4,5,5,8,D,33,7
3/24/08,MAT,21.89,854,4,4,3,8,D,43,6
3/24/08,MCHP,34.13,853,4,4,4,8,D,40,6
3/24/08,NSC,54.34,673,0,6,5,2,R,78,7
3/24/08,ORCL,20.77,664,1,6,4,8,D,55,8
3/24/08,PRU,78.09,663,4,7,1,8,D,54,8
3/24/08,T,38.03,661,4,5,3,8,D,40,8
3/24/08,WLP,45.96,488,2,1,0,4,R,70,7
3/24/08,ZMH,78.95,664,4,5,5,2,D,33,8
3/24/08,ACN,36.31,563,4,5,3,7,R,60,25
3/24/08,BTU,48.91,757,0,5,5,7,R,24,27
3/24/08,CAM,40.45,577,0,7,4,7,D,75,25
3/24/08,CINF,39,563,4,6,3,7,R,62,25
