date,symbol,close,kno,w,h,e,n,rd,pct,cr
10/2/13,WEC,40.61,757,0,7,0,7,R,15,25
10/2/13,ABBV,45.95,684,0,8,0,2,D,13,8
10/2/13,AEE,34.94,664,0,7,5,2,D,21,8
10/2/13,BDX,100.65,664,0,9,0,2,D,12,7
10/2/13,BEAM,66.81,674,4,4,3,2,R,57,6
10/2/13,CINF,47.55,654,0,9,0,2,D,12,8
10/2/13,CNP,24.41,664,0,6,5,2,D,22,8
10/2/13,COH,54.3,664,0,9,0,8,D,12,8
10/2/13,FOSL,119.35,661,0,7,5,2,D,21,8
10/2/13,GPC,81.23,664,0,8,3,2,D,28,8
10/2/13,HCN,62.78,854,0,9,0,0,D,12,8
10/2/13,HD,76.32,658,0,9,0,2,D,88,8
10/2/13,HRL,42.21,688,0,8,0,2,D,87,8
10/2/13,LH,99.83,651,0,6,4,2,D,26,8
10/2/13,LM,33.96,654,0,9,0,2,D,12,8
10/2/13,NWS,16.49,673,0,9,3,8,R,73,8
10/2/13,PX,121.43,684,0,6,5,2,D,22,8
10/2/13,SNDK,61.48,673,0,5,5,2,R,76,6
10/2/13,UNM,30.44,658,0,9,0,2,D,88,8
10/2/13,XL,31.26,853,0,8,0,2,D,13,6
10/3/13,A,51.06,313,0,3,0,1,D,33,26
10/3/13,AA,7.86,557,4,6,2,3,R,47,25
10/3/13,ADSK,42.15,323,0,2,0,1,D,50,25
10/3/13,AIV,27.63,755,0,6,5,7,R,22,26
10/3/13,AZO,418.26,757,0,7,3,9,R,29,25
10/3/13,BMS,38.41,757,4,3,4,7,R,43,27
10/3/13,CAT,83.97,757,0,9,0,7,R,12,27
10/3/13,CMS,25.99,757,0,5,5,7,R,24,27
10/3/13,CTSH,83.53,313,0,3,0,1,D,33,26
10/3/13,EQR,52.86,567,4,7,4,3,R,34,25
10/3/13,GME,49.82,754,0,9,0,5,R,88,26
10/3/13,GRMN,47.07,313,2,2,3,1,D,67,26
10/3/13,JOY,51.24,567,0,9,0,7,R,12,25
10/3/13,KO,37.16,555,4,3,4,3,R,43,25
10/3/13,MRO,34.06,567,0,6,4,7,R,26,25
10/3/13,PCP,231.32,573,0,6,4,5,D,26,25
10/3/13,PM,87.49,753,0,8,0,7,R,87,26
10/3/13,PPG,166.49,563,0,6,5,1,R,78,26
10/3/13,PPL,30.24,757,0,7,5,7,R,21,26
10/3/13,SYMC,24.27,757,0,5,5,9,R,24,25
10/3/13,TWC,111.46,757,0,9,0,9,R,12,25
10/3/13,ABBV,46.01,683,0,8,3,2,D,28,8
10/3/13,AEE,34.53,664,0,9,0,8,D,12,8
10/3/13,ALTR,36.66,673,0,8,0,8,R,87,8
10/3/13,BEAM,66.59,674,4,5,3,2,R,60,6
10/3/13,CNP,23.87,664,0,9,0,8,D,12,8
10/3/13,IVZ,32.04,664,0,9,0,8,D,12,8
10/3/13,LH,99.8,654,0,6,4,2,D,26,8
10/3/13,NWS,16.27,678,0,9,0,8,R,12,7
10/3/13,SE,34.43,664,0,9,0,2,D,12,7
10/3/13,SNDK,61.54,673,0,5,5,2,R,76,6
10/3/13,TYC,34.79,664,0,8,0,2,D,13,8
10/3/13,WDC,64.15,668,0,9,0,2,D,88,7
10/3/13,XL,30.87,858,0,9,5,2,D,81,7
10/4/13,A,51.78,313,0,3,0,1,D,33,26
10/4/13,ABT,33.56,567,0,5,5,7,R,24,25
10/4/13,ADSK,42.49,323,0,2,0,1,D,50,25
10/4/13,AIV,27.76,757,0,7,0,7,R,15,25
10/4/13,CAT,84.2,757,0,9,0,7,R,12,27
10/4/13,CBG,22.55,755,0,8,3,7,R,28,26
10/4/13,CMI,133.21,313,0,5,0,1,D,20,25
10/4/13,CMS,26.03,757,0,5,5,7,R,24,27
10/4/13,CTSH,84.85,313,0,3,0,1,D,33,26
10/4/13,EIX,46.35,757,0,7,0,7,R,15,25
10/4/13,EQR,52.63,567,0,6,4,7,R,26,25
10/4/13,ETR,63.48,757,0,7,0,7,R,15,25
10/4/13,GME,50.7,753,0,8,0,5,R,87,25
10/4/13,GRMN,47.13,313,2,2,3,1,D,67,26
10/4/13,HES,80.14,553,0,5,5,1,R,76,26
10/4/13,HP,73.7,391,1,2,1,1,D,92,27
10/4/13,LB,62.08,564,0,5,5,1,R,76,27
10/4/13,LIFE,75.08,773,0,9,0,1,D,12,29
10/4/13,M,44.07,757,0,6,5,7,R,22,26
10/4/13,MU,18.47,393,0,2,1,1,D,70,25
10/4/13,MYL,40.25,311,1,3,3,1,D,67,26
10/4/13,NLSN,36.4,313,0,4,0,1,D,27,25
10/4/13,PCLN,1062.17,383,2,3,2,1,D,67,25
10/4/13,PCP,233.89,573,4,5,4,1,D,37,28
10/4/13,PM,87.04,753,0,9,0,7,R,88,27
10/4/13,PPL,30.13,757,0,6,4,7,R,26,27
10/4/13,PXD,201.35,391,1,3,1,1,D,83,26
10/4/13,STZ,61.97,393,1,3,1,1,D,83,26
10/4/13,AEE,34.54,664,0,9,0,2,D,12,7
10/4/13,ALL,52.35,654,4,5,4,2,D,37,8
10/4/13,CINF,47.63,654,0,9,0,2,D,12,8
10/4/13,COH,55.03,664,0,7,3,8,D,29,8
10/4/13,DHR,68.52,654,0,7,3,2,D,29,8
10/4/13,FOSL,119.89,664,0,7,5,2,D,21,8
10/4/13,GPC,80.65,664,0,9,3,2,D,27,8
10/4/13,HBAN,8.45,658,0,9,0,2,D,88,8
10/4/13,HRL,42.03,688,0,8,0,2,D,87,8
10/4/13,NOC,93.32,698,0,8,4,2,D,76,7
10/4/13,NWS,16.27,678,0,9,0,8,R,12,7
10/4/13,PBCT,14.67,654,0,9,0,2,D,12,8
10/4/13,SE,34.58,664,0,8,0,2,D,13,8
10/4/13,TYC,34.86,664,0,8,0,2,D,13,8
10/4/13,XL,31.15,854,0,8,5,2,D,20,8
10/7/13,A,51.13,313,0,4,0,1,D,27,25
10/7/13,AIV,27.86,757,0,7,0,7,R,15,25
10/7/13,CAT,83.53,757,0,7,0,7,R,15,25
10/7/13,CBG,22.5,757,0,7,3,7,R,29,27
10/7/13,DAL,24.85,313,0,3,2,1,D,50,25
10/7/13,EIX,46.02,757,0,7,0,7,R,15,25
10/7/13,ETR,63.45,757,0,7,0,7,R,15,25
10/7/13,GME,49.58,757,0,9,0,5,R,12,26
10/7/13,GRMN,46.78,313,0,2,3,1,D,50,25
10/7/13,ISRG,380.99,587,0,9,0,7,R,12,25
10/7/13,JOY,51.22,567,0,9,0,7,R,12,25
10/7/13,LIFE,74.97,773,0,9,0,5,D,12,26
10/7/13,MU,18.49,381,0,2,1,1,D,70,26
10/7/13,NOV,78.56,313,0,5,0,1,D,20,25
10/7/13,PM,86.58,757,0,9,0,7,R,12,27
10/7/13,PPG,167.91,563,0,6,5,1,R,78,26
10/7/13,PPL,29.98,757,0,6,5,7,R,22,26
10/7/13,TWC,111.02,757,0,9,0,9,R,12,25
10/7/13,ALL,51.5,654,0,6,4,2,D,26,8
10/7/13,CINF,47.5,654,0,9,0,2,D,12,8
10/7/13,EBAY,54.57,854,0,7,0,8,D,15,8
10/7/13,EMC,25.32,668,0,6,4,8,D,74,8
10/7/13,HBAN,8.26,658,0,6,4,2,D,74,8
10/7/13,IVZ,31.92,664,0,9,0,8,D,12,8
10/7/13,LH,100.05,654,0,6,4,2,D,26,8
10/7/13,LLL,92.65,698,0,8,4,2,D,76,7
10/7/13,MSFT,33.3,664,0,7,5,2,D,21,8
10/7/13,NOC,94.98,694,0,9,0,2,D,12,6
10/7/13,NWS,16.27,677,0,9,0,8,R,12,7
10/7/13,PX,119.78,684,0,9,0,8,D,12,8
10/7/13,ROP,130.01,873,0,7,0,2,R,85,7
10/7/13,SE,34.23,664,0,9,0,2,D,12,7
10/7/13,TMO,91.72,694,0,9,5,2,D,19,8
10/7/13,TYC,34.61,664,0,9,0,2,D,12,7
10/7/13,XL,31.11,854,0,8,0,2,D,13,6
10/8/13,AIV,27.37,757,0,6,4,7,R,26,27
10/8/13,AVP,19.97,567,0,6,4,7,R,26,25
10/8/13,CAT,82.85,757,0,7,0,7,R,15,25
10/8/13,CBG,22.11,757,4,6,2,7,R,47,27
10/8/13,CMS,25.96,757,0,5,5,7,R,24,27
10/8/13,CTSH,82.18,313,0,5,0,1,D,20,25
10/8/13,CTXS,67.61,567,4,5,3,7,R,40,25
10/8/13,EIX,46.51,757,0,9,0,7,R,12,27
10/8/13,ETR,63.55,757,0,7,0,7,R,15,25
10/8/13,GME,49.32,757,0,9,0,5,R,12,26
10/8/13,IBM,178.72,557,4,4,3,3,R,43,25
10/8/13,MNST,53.59,567,0,5,5,7,R,24,25
10/8/13,MPC,62.5,565,4,4,3,3,R,43,26
10/8/13,MU,17.93,383,0,3,1,1,D,60,25
10/8/13,MYL,38.87,313,0,5,0,1,D,20,25
10/8/13,NLSN,35.9,313,0,5,0,1,D,20,25
10/8/13,NOV,78.18,313,0,5,0,1,D,20,25
10/8/13,PEP,78.93,567,0,6,4,7,R,26,25
10/8/13,PM,85.94,757,0,7,0,7,R,15,25
10/8/13,PPL,30.03,757,0,6,5,7,R,22,26
10/8/13,R,57.57,565,0,6,4,7,R,26,25
10/8/13,ALTR,36.09,678,0,7,3,8,R,29,7
10/8/13,CINF,47.13,658,0,9,0,2,D,88,8
10/8/13,EL,68.71,673,0,8,0,8,R,87,8
10/8/13,LH,100.07,654,0,6,4,2,D,26,8
10/8/13,NOC,94.09,698,0,8,0,2,D,87,7
10/8/13,NWS,16.23,677,0,9,0,8,R,12,7
10/9/13,AES,13.22,752,0,8,0,5,R,87,25
10/9/13,AIV,27.58,757,0,6,5,7,R,22,26
10/9/13,AIZ,55.78,553,0,7,4,1,R,75,25
10/9/13,AZO,415.27,757,0,6,4,9,R,26,25
10/9/13,BXP,103.44,567,0,7,3,7,R,29,25
10/9/13,CAT,83.52,757,0,7,0,7,R,15,25
10/9/13,CBG,22.27,757,0,7,3,7,R,29,27
10/9/13,CTSH,81.98,313,0,5,0,1,D,20,25
10/9/13,EOG,171.52,563,0,5,5,1,R,76,27
10/9/13,EQR,52.22,567,0,6,4,3,R,26,26
10/9/13,ETR,64.21,757,0,9,5,7,R,19,25
10/9/13,GME,50.02,753,0,9,0,5,R,88,26
10/9/13,GRMN,46.06,313,0,3,0,1,D,33,26
10/9/13,LIFE,74.94,773,0,9,0,5,D,12,26
10/9/13,MNST,53.26,567,0,5,5,7,R,24,25
10/9/13,MYL,38.92,313,0,5,0,1,D,20,25
10/9/13,NLSN,36.11,313,0,5,0,1,D,20,25
10/9/13,PM,84.16,757,4,5,3,3,R,40,28
10/9/13,QCOM,65.71,757,4,6,0,9,R,26,25
10/9/13,R,57.43,567,0,6,4,7,R,26,25
10/9/13,WEC,40.37,757,0,7,0,7,R,15,25
10/9/13,WMT,73,567,0,6,4,7,R,26,25
10/9/13,WYN,59.48,567,0,7,3,7,R,29,25
10/9/13,ADM,36.33,858,0,8,0,2,D,87,6
10/9/13,ALTR,35.79,678,4,7,3,8,R,38,8
10/9/13,AMP,90.47,854,0,9,5,2,D,19,7
10/9/13,CINF,47.11,658,0,9,0,2,D,88,8
10/9/13,EL,68.77,673,0,8,0,8,R,87,8
10/9/13,NOC,94.1,698,0,8,0,2,D,87,7
10/9/13,NWS,16.34,677,0,9,0,8,R,12,7
10/9/13,TSS,28.5,678,0,9,5,2,R,19,8
10/9/13,TYC,34.36,668,0,9,0,2,D,88,7
10/9/13,VFC,192.42,688,0,7,4,2,D,75,8
10/10/13,A,50.99,313,0,4,0,1,D,27,25
10/10/13,ADS,220.37,553,3,3,5,1,R,57,26
10/10/13,AIG,49.58,553,0,7,5,1,R,79,25
10/10/13,AIV,28.23,757,0,9,5,7,R,19,25
10/10/13,AIZ,57.27,553,4,5,2,1,R,52,26
10/10/13,BMS,38.72,757,0,5,5,9,R,24,25
10/10/13,BSX,11.88,553,0,7,5,1,R,79,25
10/10/13,CAT,84.73,753,0,9,5,7,R,81,25
10/10/13,CBG,22.82,753,0,9,0,7,R,88,27
10/10/13,CMS,26.53,757,0,8,3,7,R,28,26
10/10/13,CSCO,23.01,757,0,5,5,9,R,24,25
10/10/13,CTSH,84.2,313,0,3,0,1,D,33,26
10/10/13,DO,63.23,757,0,6,5,7,R,22,26
10/10/13,ETFC,16.75,553,0,6,4,1,R,74,26
10/10/13,ETR,65.11,754,0,7,3,7,R,71,27
10/10/13,GME,51.89,753,0,7,4,1,R,75,28
10/10/13,HES,80.79,564,0,5,5,1,R,76,27
10/10/13,JOY,51.41,567,0,9,0,7,R,12,25
10/10/13,LIFE,75.05,773,0,9,0,1,D,12,29
10/10/13,PM,86.16,757,0,8,4,7,R,24,26
10/10/13,PNC,72.62,757,0,7,3,9,R,29,25
10/10/13,PPL,30.53,757,0,8,4,7,R,24,26
10/10/13,TIF,75.38,757,0,5,5,9,R,24,25
10/10/13,TWC,116.95,753,4,5,4,1,R,63,29
10/10/13,WLP,88.43,553,0,7,4,1,R,75,25
10/10/13,ZMH,85.93,381,1,4,1,1,D,80,26
10/10/13,AMP,93.35,854,0,6,0,2,D,17,8
10/10/13,BCR,116.03,656,0,9,0,2,D,88,8
10/10/13,BLK,277.25,664,0,7,3,2,D,29,7
10/10/13,DFS,51.19,684,0,7,4,2,D,25,8
10/10/13,EL,70.63,673,0,6,5,2,R,78,7
10/10/13,GD,87.41,673,0,7,0,2,R,85,8
10/10/13,HBAN,8.38,666,0,8,0,2,D,87,8
10/10/13,INTU,65.8,854,0,7,3,2,D,29,5
10/10/13,IPG,16.68,673,0,8,4,2,R,76,7
10/10/13,LUK,28.07,661,0,6,4,8,D,26,8
10/10/13,MS,27.64,673,0,7,0,2,R,85,8
10/10/13,NI,30.71,673,0,7,0,2,R,85,8
10/10/13,PSA,166.32,654,4,4,5,2,D,37,8
10/10/13,PX,121.31,661,0,6,5,2,D,22,8
10/10/13,RHT,42.87,487,2,2,3,4,R,67,8
10/10/13,ROP,130.21,873,0,7,5,2,R,79,6
10/10/13,RTN,76.26,698,0,8,0,2,D,87,7
10/10/13,TSS,29.18,673,0,7,5,2,R,79,7
10/10/13,TYC,35.34,664,0,6,4,2,D,26,7
10/11/13,A,51.46,313,0,4,0,1,D,27,25
10/11/13,ADT,39.34,557,0,6,4,3,R,26,25
10/11/13,AIV,28.7,753,0,8,0,7,R,87,26
10/11/13,AZO,424.61,753,0,9,0,9,R,88,25
10/11/13,BDX,102.81,563,4,5,5,1,R,67,26
10/11/13,BMS,38.73,757,0,5,5,9,R,24,25
10/11/13,BSX,11.87,553,0,7,5,1,R,79,25
10/11/13,CAT,85.61,753,0,7,5,7,R,79,26
10/11/13,CBG,22.78,753,0,9,0,7,R,88,27
10/11/13,CFN,38.03,553,4,6,0,1,R,74,26
10/11/13,CTSH,88.85,331,1,2,3,1,D,75,27
10/11/13,DO,63.57,757,0,7,5,7,R,21,26
10/11/13,DVN,60.8,553,4,5,3,1,R,60,26
10/11/13,ETR,65.3,753,0,7,3,7,R,71,27
10/11/13,GME,51.56,753,0,7,4,1,R,75,28
10/11/13,HOT,67.49,554,4,7,0,1,R,75,25
10/11/13,HSP,40.78,563,0,7,0,1,R,85,25
10/11/13,JOY,51.29,567,0,9,0,7,R,12,25
10/11/13,K,60.76,757,4,7,1,9,R,54,25
10/11/13,KIM,20.39,575,0,8,4,7,D,76,25
10/11/13,MCK,138.31,381,1,2,2,1,D,83,27
10/11/13,MNST,53.75,567,0,5,5,7,R,24,25
10/11/13,NEM,25.62,755,4,3,5,3,R,40,28
10/11/13,NSC,78.75,563,4,5,5,1,R,67,26
10/11/13,PAYX,40.74,563,4,6,5,1,R,68,26
10/11/13,PM,85.03,757,0,7,3,7,R,29,27
10/11/13,PNC,72.96,757,0,7,3,9,R,29,25
10/11/13,PPL,30.5,757,0,8,4,7,R,24,26
10/11/13,QCOM,67.55,753,0,9,0,9,R,88,25
10/11/13,SCHW,21.78,563,0,9,5,1,R,81,25
10/11/13,TWC,115.79,753,4,6,5,5,R,68,25
10/11/13,WFM,61.18,563,4,3,5,1,R,60,27
10/11/13,WYNN,166.61,343,1,2,0,1,D,70,25
10/11/13,XEL,28.27,573,0,8,4,7,D,24,25
10/11/13,ZMH,86.66,383,1,3,2,1,D,75,26
10/11/13,ALTR,37.19,673,0,7,5,8,R,79,8
10/11/13,APH,77.05,664,0,9,0,2,D,12,7
10/11/13,CNP,24.46,663,4,6,0,2,D,26,7
10/11/13,COH,54.59,664,0,7,3,8,D,29,8
10/11/13,DOV,90.35,854,0,7,5,2,D,21,6
10/11/13,DTV,60.65,664,0,8,4,2,D,24,8
10/11/13,GD,87.76,673,0,7,0,2,R,85,8
10/11/13,INTU,66.93,854,0,6,4,2,D,26,5
10/11/13,IPG,16.93,673,0,7,4,2,R,75,7
10/11/13,JNJ,89.45,873,0,8,3,2,R,72,6
10/11/13,KEY,11.88,666,0,9,0,2,D,88,7
10/11/13,LLL,93.94,693,0,8,2,2,D,38,6
10/11/13,LUK,28.78,663,4,5,2,2,D,48,7
10/11/13,MCHP,40.1,664,0,8,0,2,D,13,8
10/11/13,MS,27.95,673,0,7,0,2,R,85,8
10/11/13,MSFT,34.13,851,0,6,0,2,D,17,8
10/11/13,NBR,17.09,654,0,5,5,2,D,24,8
10/11/13,NI,30.79,673,0,7,0,2,R,85,8
10/11/13,NWS,16.92,673,0,9,3,2,R,73,7
10/11/13,PWR,28.36,664,4,5,3,8,D,40,8
10/11/13,RHT,42.82,487,2,2,3,4,R,67,8
10/11/13,ROP,130.87,873,0,7,4,2,R,75,6
10/11/13,TSS,29.59,661,0,6,5,2,D,22,8
10/11/13,WDC,66.73,664,0,7,5,2,D,21,8
10/11/13,WPX,19.78,654,0,7,3,2,D,29,8
10/11/13,WY,29.34,664,0,5,5,8,D,24,8
10/11/13,XL,31.3,853,0,7,3,2,D,29,5
10/14/13,A,51.36,313,0,4,0,1,D,27,25
10/14/13,ABT,34,775,0,7,0,7,D,85,25
10/14/13,AIV,28.65,753,0,8,0,7,R,87,26
10/14/13,BDX,102.76,563,4,5,5,1,R,67,26
10/14/13,CAT,86.24,753,0,7,5,7,R,79,26
10/14/13,CBG,22.67,757,0,9,0,7,R,12,27
10/14/13,CFN,38.39,553,4,5,5,1,R,67,25
10/14/13,CLF,21.75,567,0,9,0,7,R,12,25
10/14/13,CMS,26.94,753,0,8,2,7,R,62,27
10/14/13,CNX,38.42,133,1,3,1,1,D,83,25
10/14/13,COL,68.92,775,0,6,4,9,D,74,25
10/14/13,DO,63.88,757,0,7,5,7,R,21,26
10/14/13,ETR,64.86,753,0,8,3,7,R,72,26
10/14/13,GME,51.78,753,0,7,4,1,R,75,28
10/14/13,JOY,52.03,563,0,9,0,7,R,88,25
10/14/13,KIM,20.52,577,0,9,3,7,D,73,25
10/14/13,LIFE,75.03,773,0,9,0,5,D,12,26
10/14/13,LNC,43.94,563,0,8,0,1,R,87,26
10/14/13,M,42.58,757,0,5,5,7,R,24,27
10/14/13,MCK,138.69,383,2,2,1,1,D,83,27
10/14/13,MJN,75.42,565,0,9,0,7,R,12,25
10/14/13,MNST,55.13,567,0,7,3,7,R,29,25
10/14/13,NSC,79.06,563,0,5,5,1,R,76,27
10/14/13,NTRS,55.25,575,0,8,4,7,D,76,25
10/14/13,NWL,27.8,553,4,5,5,1,R,67,25
10/14/13,PAYX,40.9,563,4,6,0,1,R,74,27
10/14/13,PM,86.69,753,0,9,3,7,R,73,26
10/14/13,PPL,30.16,757,0,7,5,7,R,21,26
10/14/13,QCOM,67.75,753,0,9,0,9,R,88,25
10/14/13,SRCL,117.1,563,0,7,0,1,R,85,25
10/14/13,WFM,61.89,563,4,3,5,1,R,60,27
10/14/13,ZMH,87.65,383,1,3,1,1,D,83,27
10/14/13,ACE,94.5,654,4,4,5,2,D,37,8
10/14/13,APH,77.1,664,0,9,0,8,D,12,8
10/14/13,CA,29.77,858,0,7,0,2,D,85,7
10/14/13,CF,206.08,654,0,6,4,2,D,26,8
10/14/13,DTV,61.18,664,0,7,4,2,D,25,8
10/14/13,GD,87.81,673,0,7,0,2,R,85,8
10/14/13,HCBK,9.4,664,0,7,3,2,D,29,7
10/14/13,IPG,16.93,673,0,7,0,2,R,85,8
10/14/13,MSFT,34.45,853,4,5,5,2,D,33,6
10/14/13,NI,30.82,673,0,7,4,2,R,75,7
10/14/13,NWS,17.06,673,0,8,3,2,R,72,7
10/14/13,OKE,55.05,651,0,6,4,2,D,26,8
10/14/13,ORCL,33.28,673,0,8,0,8,R,87,8
10/14/13,PBCT,14.85,663,0,7,3,2,D,29,7
10/14/13,PDCO,40.46,658,0,8,2,2,D,62,8
10/14/13,PSX,60.48,664,0,6,4,8,D,26,8
10/14/13,PWR,28.37,664,4,5,3,8,D,40,8
10/14/13,ROP,130.88,873,0,7,5,2,R,79,6
10/14/13,RTN,76.38,698,0,9,0,2,D,88,6
10/14/13,VMC,52.93,661,0,5,5,2,D,24,7
10/14/13,XL,31.45,853,0,7,3,2,D,29,5
10/15/13,A,50.88,313,0,5,0,1,D,20,25
10/15/13,ABT,33.71,777,0,7,0,7,D,85,25
10/15/13,ADT,39.15,557,0,6,4,3,R,26,25
10/15/13,AIV,28.65,753,0,8,3,7,R,72,26
10/15/13,AMT,74.73,571,0,5,5,7,D,24,26
10/15/13,AZO,420.23,757,0,9,0,9,R,12,25
10/15/13,CAT,85.75,753,0,7,5,7,R,79,26
10/15/13,CHK,26.5,563,0,8,0,1,R,87,26
10/15/13,CMS,26.76,753,0,9,3,7,R,73,26
10/15/13,COL,68.06,777,0,5,5,9,D,76,25
10/15/13,DO,63,757,0,6,5,7,R,22,26
10/15/13,ETR,63.67,757,0,8,3,7,R,28,26
10/15/13,GME,51.3,753,0,8,4,1,R,76,28
10/15/13,JOY,51.5,567,0,9,0,7,R,12,25
10/15/13,JWN,56.94,575,0,9,3,7,D,73,25
10/15/13,KMI,35.05,757,0,5,5,7,R,24,27
10/15/13,MCK,137.95,383,2,2,3,1,D,67,25
10/15/13,MKC,65.87,577,0,5,5,7,D,76,26
10/15/13,NEE,80.21,757,0,7,3,9,R,29,25
10/15/13,NTRS,54.48,577,0,7,4,7,D,75,25
10/15/13,PM,85.5,757,0,7,3,7,R,29,27
10/15/13,PNW,54.78,567,0,9,0,7,R,12,25
10/15/13,XEL,27.69,577,0,8,0,7,D,87,25
10/15/13,ACE,93.79,654,0,5,5,2,D,24,8
10/15/13,APH,77.45,664,0,8,2,8,D,38,8
10/15/13,CTXS,57.14,495,1,1,3,4,R,83,7
10/15/13,DOV,89.49,854,0,8,3,8,D,28,7
10/15/13,IPG,16.86,673,0,7,0,2,R,85,8
10/15/13,KEY,11.86,668,0,9,3,2,D,73,8
10/15/13,MS,27.99,673,0,7,3,2,R,71,6
10/15/13,MSFT,34.49,853,0,5,5,2,D,24,5
10/15/13,NI,30.37,673,0,8,0,2,R,87,7
10/15/13,NWS,17.16,661,0,8,3,2,D,28,8
10/15/13,OMC,64.96,673,0,6,5,2,R,78,7
10/15/13,WAT,103.11,684,0,9,0,8,D,12,8
10/15/13,XL,31.08,854,0,8,3,8,D,28,7
10/16/13,A,51.56,313,0,4,0,1,D,27,25
10/16/13,AMP,96.47,111,1,4,3,1,D,63,25
10/16/13,C,50.84,563,4,7,3,1,R,62,26
10/16/13,CAT,86.27,753,0,7,5,7,R,79,26
10/16/13,CBG,22.79,753,0,9,5,7,R,81,25
10/16/13,CMS,26.88,753,0,8,3,7,R,72,26
10/16/13,CSCO,23,757,0,5,5,7,R,24,27
10/16/13,EQR,54.77,563,4,6,3,7,R,62,25
10/16/13,ETR,65.02,753,0,7,3,7,R,71,27
10/16/13,FISV,103.71,563,4,5,5,1,R,67,26
10/16/13,GME,51.66,754,0,7,4,1,R,75,28
10/16/13,GRMN,48.71,313,0,2,3,1,D,50,25
10/16/13,HUM,96.63,564,0,7,5,1,R,79,26
10/16/13,JOY,51.86,563,0,9,0,7,R,88,25
10/16/13,K,60.67,757,0,8,3,7,R,28,26
10/16/13,KMI,35.62,757,0,7,5,7,R,21,26
10/16/13,KSS,53.24,553,0,6,4,1,R,74,26
10/16/13,LIFE,75.08,773,0,9,0,5,D,12,26
10/16/13,LNC,44.6,563,0,7,4,1,R,75,26
10/16/13,M,43.79,757,0,7,3,7,R,29,27
10/16/13,MA,695.5,313,2,3,0,1,D,50,25
10/16/13,MKC,67.39,577,0,7,3,7,D,71,26
10/16/13,MYL,39.69,313,0,5,0,1,D,20,25
10/16/13,NE,37.58,757,0,7,0,7,R,15,25
10/16/13,NTRS,55.04,577,0,8,4,7,D,76,25
10/16/13,PAYX,41.17,563,2,5,4,1,R,52,27
10/16/13,PM,86.09,757,0,9,0,7,R,12,27
10/16/13,PPG,166.22,563,0,7,4,1,R,75,26
10/16/13,PPL,29.79,757,0,6,4,7,R,26,27
10/16/13,RAI,51.06,563,0,5,5,1,R,76,27
10/16/13,SRCL,118.89,563,1,5,5,1,R,47,27
10/16/13,TWC,117.45,753,3,5,3,1,R,57,29
10/16/13,TXN,40.75,563,0,6,4,1,R,74,27
10/16/13,XEL,28.01,573,0,9,0,7,D,12,26
10/16/13,ALTR,37.03,673,0,8,4,8,R,76,8
10/16/13,BAC,14.56,661,0,7,4,2,D,25,8
10/16/13,CA,29.76,858,0,8,0,2,D,87,6
10/16/13,CCI,74.27,853,4,4,5,8,D,37,6
10/16/13,CLX,85.68,664,4,6,3,2,D,38,7
10/16/13,COH,53.95,664,0,9,0,8,D,12,8
10/16/13,DTV,61.35,664,0,7,4,2,D,25,8
10/16/13,GD,87.55,673,0,7,4,2,R,75,7
10/16/13,GGP,20.67,663,4,5,3,8,D,40,8
10/16/13,HRB,28.86,653,0,7,3,2,D,29,8
10/16/13,HSY,94.77,654,0,7,3,2,D,29,8
10/16/13,IPG,17.01,673,0,6,5,2,R,78,7
10/16/13,LH,101.13,654,0,5,5,2,D,24,8
10/16/13,MCHP,39.91,664,0,9,0,2,D,12,7
10/16/13,MJN,78.93,654,4,6,3,2,D,38,8
10/16/13,MSFT,34.64,853,0,5,5,2,D,24,5
10/16/13,MSI,60.71,651,0,5,5,2,D,24,8
10/16/13,NWS,17.26,664,0,8,4,2,D,24,8
10/16/13,PSX,60.73,664,0,6,4,8,D,26,8
10/16/13,RF,9.81,664,0,7,5,2,D,21,8
10/16/13,ROP,130,873,0,7,5,8,R,79,7
10/16/13,SPLS,15.58,853,4,7,3,2,D,38,6
10/16/13,TDC,41.48,495,1,1,3,4,R,83,7
10/16/13,WY,29.4,664,0,5,5,8,D,24,8
10/16/13,ZION,29.02,654,0,7,3,2,D,29,8
10/17/13,A,52.65,313,0,3,0,1,D,33,26
10/17/13,AET,64.18,755,0,9,0,9,R,12,25
10/17/13,AIV,29.42,753,0,5,5,7,R,76,27
10/17/13,AMP,98.13,341,1,3,2,1,D,75,25
10/17/13,CAG,31.33,757,0,5,5,7,R,24,27
10/17/13,CAT,85.85,753,0,7,0,7,R,85,25
10/17/13,CBG,23.18,753,0,7,4,7,R,75,26
10/17/13,CCI,76.81,321,1,3,3,1,D,67,25
10/17/13,CL,63.41,171,1,3,2,1,D,75,25
10/17/13,COST,118.26,573,4,5,2,1,D,48,28
10/17/13,COV,63.6,573,4,5,2,1,D,48,28
10/17/13,CSCO,22.78,757,0,5,5,7,R,24,27
10/17/13,CTAS,52.98,381,1,2,3,1,D,75,26
10/17/13,DNB,107.07,563,4,6,0,1,R,74,27
10/17/13,DVN,62.97,391,1,3,2,1,D,75,25
10/17/13,FDX,125.19,311,1,2,3,1,D,75,27
10/17/13,IBM,174.83,565,4,3,5,3,R,40,26
10/17/13,KIM,20.93,573,0,7,3,7,D,29,26
10/17/13,KMI,35.22,757,0,6,4,7,R,26,27
10/17/13,LIFE,75.19,773,0,8,0,5,D,13,25
