5/16/2005,STZ,1.0,2.0
4/10/2007,CMI,1.0,2.0
1/3/2008,CMI,1.0,2.0
4/24/1973,JPM,1.0,2.0
1/16/1985,JPM,1.0,2.0
1/16/1987,JPM,1.0,2.0
4/3/1990,JEC,1.0,2.0
5/29/1991,JEC,1.0,2.0
4/2/2002,JEC,1.0,2.0
3/16/2007,JEC,1.0,2.0
8/13/1990,AMGN,1.0,2.0
9/11/1991,AMGN,1.0,3.0
8/16/1995,AMGN,1.0,2.0
3/1/1999,AMGN,1.0,2.0
11/22/1999,AMGN,1.0,2.0
4/1/2005,COG,2.0,3.0
4/2/2007,COG,1.0,2.0
1/26/2012,COG,1.0,2.0
8/15/2013,COG,1.0,2.0
11/25/1992,EMC,2.0,3.0
6/8/1993,EMC,1.0,2.0
12/13/1993,EMC,1.0,2.0
11/18/1997,EMC,1.0,2.0
6/1/1999,EMC,1.0,2.0
6/5/2000,EMC,1.0,2.0
6/2/1998,AMZN,1.0,2.0
1/5/1999,AMZN,1.0,3.0
9/2/1999,AMZN,1.0,2.0
8/25/2008,ALXN,1.0,2.0
5/23/2011,ALXN,1.0,2.0
6/13/1997,CAM,1.0,2.0
12/16/2005,CAM,1.0,2.0
12/31/2007,CAM,1.0,2.0
6/29/1992,LOW,1.0,2.0
4/4/1994,LOW,1.0,2.0
6/29/1998,LOW,1.0,2.0
7/2/2001,LOW,1.0,2.0
7/3/2006,LOW,1.0,2.0
7/1/1982,ED,1.0,2.0
7/3/1989,ED,1.0,2.0
4/1/1986,BBY,1.0,2.0
2/23/1987,BBY,2.0,3.0
9/2/1993,BBY,2.0,3.0
4/29/1994,BBY,1.0,2.0
5/27/1998,BBY,1.0,2.0
3/19/1999,BBY,1.0,2.0
5/13/2002,BBY,2.0,3.0
8/4/2005,BBY,2.0,3.0
10/18/1989,SYY,1.0,2.0
6/22/1992,SYY,1.0,2.0
3/23/1998,SYY,1.0,2.0
12/18/2000,SYY,1.0,2.0
7/27/1987,PEG,2.0,3.0
2/5/2008,PEG,1.0,2.0
1/3/2005,CLF,1.0,2.0
7/3/2006,CLF,1.0,2.0
5/16/2008,CLF,1.0,2.0
2/21/1990,HRL,1.0,2.0
2/16/2000,HRL,1.0,2.0
2/15/2011,HRL,1.0,2.0
8/25/1993,MHK,2.0,3.0
12/5/1997,MHK,2.0,3.0
9/9/1983,LMT,1.0,3.0
3/16/1995,LMT,100.0,163.0
1/4/1999,LMT,1.0,2.0
6/27/1977,F,4.0,5.0
12/2/1983,F,2.0,3.0
6/3/1986,F,2.0,3.0
1/13/1988,F,1.0,2.0
7/6/1994,F,1.0,2.0
8/3/2000,F,1000000.0,1748175.0
4/8/1998,F,6641.0,10000.0
6/29/2000,F,9607.0,10000.0
9/16/1986,HSY,1.0,3.0
9/16/1996,HSY,1.0,2.0
6/16/2004,HSY,1.0,2.0
6/16/1992,LEG,1.0,2.0
9/18/1995,LEG,1.0,2.0
6/16/1998,LEG,1.0,2.0
6/14/1971,MCD,2.0,3.0
6/6/1972,MCD,1.0,2.0
