split,8/26/94,FTR,10000.0,10300.0
split,8/29/94,PCP,2.0,3.0
split,8/29/94,RHI,1.0,2.0
split,9/6/94,CAT,1.0,2.0
split,9/30/94,MDT,1.0,2.0
split,10/3/94,TSS,1.0,2.0
line,10/14/94,INTU,67.38,311,1,1,1,1,D,100,0,0
line,10/17/94,INTU,66.0,313,1,1,1,1,D,100,0,0
line,10/20/94,THC,14.0,415,1,1,3,4,R,83,0,0
line,10/20/94,STT,31.0,415,1,1,3,4,R,83,0,0
line,10/21/94,THC,13.88,417,1,1,3,4,R,83,0,0
line,10/26/94,KEY,27.75,417,1,1,3,4,R,83,0,0
line,10/28/94,AVP,63.63,311,1,2,1,1,D,92,0,0
line,10/28/94,ADM,29.0,311,1,1,1,1,D,100,0,0
line,10/28/94,COP,36.75,313,1,3,1,1,D,83,0,0
line,10/31/94,AVP,63.25,313,1,3,1,1,D,83,0,0
line,10/31/94,MRO,18.88,311,1,2,2,1,D,83,0,0
split,10/31/94,ADSK,1.0,2.0
split,10/31/94,SPLS,2.0,3.0
line,11/1/94,MRO,18.63,313,1,3,1,1,D,83,0,0
split,11/9/94,MCHP,2.0,3.0
line,11/10/94,CLX,55.25,311,1,3,1,1,D,83,0,0
line,11/14/94,CLX,56.25,313,1,3,1,1,D,83,0,0
line,11/14/94,KEY,26.38,417,1,1,3,4,R,83,0,0
line,11/15/94,KEY,26.25,417,1,1,3,4,R,83,0,0
line,11/15/94,CLX,56.63,313,1,2,1,1,D,92,0,0
line,11/21/94,KEY,24.75,415,1,1,3,4,R,83,0,0
line,11/22/94,KEY,24.38,417,1,1,3,4,R,83,0,0
line,11/22/94,HON,31.0,415,1,2,1,4,R,92,0,0
line,11/22/94,KIM,33.63,417,1,1,1,4,R,100,0,0
line,11/22/94,R,21.38,415,1,2,2,4,R,83,0,0
line,11/23/94,R,21.0,417,1,1,2,4,R,92,0,0
line,11/23/94,KIM,33.25,417,1,1,1,4,R,100,0,0
split,11/25/94,FTR,10000.0,10140.0
line,12/6/94,ESV,11.0,415,1,2,2,4,R,83,0,0
split,12/6/94,ADM,2.0,3.0
line,12/8/94,VFC,44.38,415,1,1,1,4,R,100,0,0
line,12/13/94,R,20.13,415,1,2,2,4,R,83,0,0
split,12/19/94,CHK,1.0,2.0
line,12/28/94,TGT,67.38,415,1,1,3,4,R,83,0,0
split,1/5/95,ADI,2.0,3.0
line,1/16/95,SCHW,39.25,313,1,2,1,1,D,92,0,0
split,1/23/95,DHR,1.0,2.0
split,1/23/95,MAT,4.0,5.0
line,1/31/95,ABT,35.38,311,1,3,1,1,D,83,0,0
line,2/1/95,ABT,35.25,313,1,3,1,1,D,83,0,0
line,2/3/95,PGR,40.38,313,1,2,1,1,D,92,0,0
line,2/6/95,PGR,40.63,313,1,2,1,1,D,92,0,0
line,2/10/95,EFX,30.5,311,1,1,3,1,D,83,0,0
line,2/13/95,EFX,31.63,313,1,1,2,1,D,92,0,0
line,2/17/95,BAX,31.0,311,1,2,1,1,D,92,0,0
split,2/23/95,FTR,10000.0,10150.0
split,2/27/95,AA,1.0,2.0
line,2/28/95,MTB,165.5,311,1,1,1,1,D,100,0,0
line,3/2/95,TWX,90.5,311,1,1,1,1,D,100,0,0
line,3/13/95,BAX,32.88,313,1,1,3,1,D,83,0,0
split,3/13/95,CINF,100.0,105.0
line,3/14/95,GIS,63.75,311,1,2,2,1,D,83,0,0
line,3/15/95,JNJ,61.38,313,1,3,1,1,D,83,0,0
line,3/15/95,PG,68.88,313,1,3,1,1,D,83,0,0
line,3/15/95,PSA,16.88,311,1,1,1,1,D,100,0,0
line,3/16/95,JNJ,61.63,313,1,3,1,1,D,83,0,0
line,3/16/95,XRX,120.13,313,1,2,2,1,D,83,0,0
split,3/16/95,LMT,100.0,163.0
line,3/17/95,HOT,3.75,311,1,1,2,1,D,92,0,0
line,3/17/95,JNJ,62.5,313,1,2,1,1,D,92,0,0
line,3/20/95,MRK,44.63,311,1,2,1,1,D,92,0,0
line,3/21/95,CAG,33.5,311,1,3,1,1,D,83,0,0
line,3/21/95,HOT,3.88,313,1,1,2,1,D,92,0,0
line,3/21/95,MO,66.88,311,1,2,2,1,D,83,0,0
line,3/21/95,SYK,47.25,311,1,2,2,1,D,83,0,0
line,3/27/95,LRCX,50.63,313,1,3,1,1,D,83,0,0
line,3/28/95,LB,22.0,311,1,1,3,1,D,83,0,0
line,3/28/95,INTC,88.5,313,1,2,1,1,D,92,0,0
line,3/28/95,TXN,97.63,313,1,1,3,1,D,83,0,0
line,3/29/95,LB,21.75,313,1,1,3,1,D,83,0,0
line,3/30/95,ETN,55.75,311,1,1,1,1,D,100,0,0
split,3/30/95,FAST,1.0,2.0
line,3/31/95,EOG,24.63,311,1,1,1,1,D,100,0,0
line,3/31/95,LB,23.0,313,1,1,3,1,D,83,0,0
line,3/31/95,MTB,171.0,313,1,2,2,1,D,83,0,0
line,4/4/95,OXY,22.75,311,1,1,2,1,D,92,0,0
line,4/5/95,OXY,23.13,313,1,1,1,1,D,100,0,0
line,4/21/95,BHI,22.5,313,1,1,2,1,D,92,0,0
line,4/21/95,ETN,58.0,313,1,2,2,1,D,83,0,0
line,4/21/95,OXY,24.0,313,1,1,1,1,D,100,0,0
line,4/24/95,BHI,22.5,313,1,2,1,1,D,92,0,0
line,4/24/95,ETN,58.75,313,1,1,2,1,D,92,0,0
line,4/24/95,CHK,28.0,311,1,2,1,1,D,92,0,0
line,4/27/95,RIG,26.5,313,1,1,3,1,D,83,0,0
line,4/28/95,RIG,27.0,313,1,1,3,1,D,83,0,0
split,5/2/95,PETM,2.0,3.0
line,5/3/95,ROK,45.38,311,1,1,3,1,D,83,0,0
line,5/3/95,PEP,44.75,313,1,2,1,1,D,92,0,0
line,5/4/95,PEP,44.88,313,1,2,1,1,D,92,0,0
line,5/4/95,ROP,31.0,313,1,2,1,1,D,92,0,0
line,5/5/95,ROP,31.0,313,1,2,1,1,D,92,0,0
line,5/9/95,ROP,32.0,313,1,1,1,1,D,100,0,0
line,5/10/95,LM,25.63,313,1,2,1,1,D,92,0,0
line,5/15/95,DE,89.75,311,1,3,1,1,D,83,0,0
line,5/15/95,GT,41.75,313,1,2,2,1,D,83,0,0
line,5/15/95,LM,26.13,313,1,2,1,1,D,92,0,0
line,5/16/95,DE,89.75,313,1,3,1,1,D,83,0,0
line,5/16/95,FAST,30.25,313,1,1,1,1,D,100,0,0
line,5/16/95,LM,26.63,313,1,1,1,1,D,100,0,0
line,5/17/95,AMAT,80.27,313,1,1,1,1,D,100,0,0
line,5/18/95,AMAT,80.75,313,1,1,1,1,D,100,0,0
line,5/23/95,RIG,29.5,311,1,1,1,1,D,100,0,0
split,5/23/95,MU,1.0,2.0
line,5/24/95,RIG,28.63,313,1,1,1,1,D,100,0,0
split,5/24/95,DHI,100.0,109.0
split,5/25/95,FTR,10000.0,10150.0
split,5/25/95,TMO,2.0,3.0
line,5/30/95,CELG,8.38,311,1,1,3,1,D,83,0,0
line,5/31/95,CELG,9.0,313,1,1,2,1,D,92,0,0
line,6/1/95,CELG,9.25,313,1,1,1,1,D,100,0,0
split,6/1/95,ALTR,1.0,2.0
line,6/2/95,CELG,10.69,313,1,1,1,1,D,100,0,0
split,6/2/95,PH,2.0,3.0
line,6/5/95,SCHW,38.88,311,1,3,1,1,D,83,0,0
line,6/6/95,BK,43.38,311,1,1,1,1,D,100,0,0
line,6/6/95,CMA,32.63,311,1,2,1,1,D,92,0,0
line,6/8/95,AIV,19.5,313,1,3,1,1,D,83,0,0
