Date,Stock,KNO,W,H,E,N,RD,%
09/18/2009,KSU,28.11,313,0,3,0,1,D,33
09/18/2009,MAR,27.16,313,0,4,1,1,D,56
09/18/2009,PDCO,27.77,313,0,4,3,5,D,36
09/18/2009,PNR,30.69,313,0,5,5,5,D,24
09/18/2009,ROP,51.78,313,0,3,4,5,D,36
09/18/2009,RRC,51.26,313,0,6,0,5,D,17
09/18/2009,THC,5.61,313,0,4,0,1,D,27
09/18/2009,VFC,72.65,313,0,4,0,1,D,27
09/18/2009,VIAB,28.19,313,0,3,3,1,D,40
09/21/2009,AVB,74.74,313,0,4,2,1,D,46
09/21/2009,AVY,35.21,313,0,3,4,1,D,36
09/21/2009,CAG,22.33,313,0,3,2,1,D,50
09/21/2009,DHR,67.66,313,0,4,0,1,D,27
09/21/2009,FDX,75.59,313,0,5,0,1,D,20
09/21/2009,FTI,54.61,313,0,3,0,1,D,33
09/21/2009,GRMN,36.80,313,0,3,0,1,D,33
09/21/2009,HAL,27.45,313,0,4,3,1,D,36
09/21/2009,KSU,27.43,313,0,3,0,1,D,33
09/21/2009,MAR,26.82,313,0,4,1,1,D,56
09/21/2009,PDCO,27.84,313,0,4,3,1,D,36
09/21/2009,PNR,30.30,313,0,6,5,5,D,22
09/21/2009,ROP,51.82,313,0,3,4,1,D,36
09/21/2009,RRC,50.52,313,0,6,0,5,D,17
09/21/2009,THC,5.85,313,0,3,0,1,D,33
09/21/2009,VFC,72.19,313,0,5,0,1,D,20
09/21/2009,VIAB,27.91,313,0,4,3,5,D,36
09/22/2009,AVB,76.85,313,0,3,4,1,D,36
09/22/2009,AVY,35.65,313,0,3,3,1,D,40
09/22/2009,CAG,22.00,313,0,4,0,1,D,27
09/22/2009,DHR,68.33,313,0,3,0,1,D,33
09/22/2009,FDX,76.16,313,0,5,4,1,D,28
09/22/2009,FTI,55.31,313,0,3,0,1,D,33
09/22/2009,GRMN,37.23,313,0,3,0,1,D,33
09/22/2009,HAL,28.32,313,0,3,4,1,D,36
09/22/2009,KSU,27.26,313,0,4,0,1,D,27
09/22/2009,MAR,27.24,313,0,4,1,1,D,56
09/22/2009,PDCO,27.73,313,0,5,3,5,D,32
09/22/2009,ROP,51.91,313,0,3,4,1,D,36
09/22/2009,RRC,52.37,313,0,5,5,1,D,24
09/22/2009,THC,5.90,313,0,4,0,1,D,27
09/22/2009,VIAB,28.02,313,0,4,3,1,D,36
09/23/2009,AVB,73.08,313,0,5,0,1,D,20
09/23/2009,AVY,35.35,313,0,4,0,1,D,27
09/23/2009,CAG,21.86,313,0,4,0,1,D,27
09/23/2009,DHR,67.76,313,0,4,0,1,D,27
09/23/2009,FDX,75.28,313,0,6,5,5,D,22
09/23/2009,FTI,53.71,313,0,4,0,1,D,27
09/23/2009,GRMN,36.39,313,0,4,5,1,D,28
09/23/2009,HAL,27.35,313,0,4,0,1,D,27
09/23/2009,KSU,26.68,313,0,5,0,1,D,20
09/23/2009,MAR,26.61,313,0,5,2,1,D,42
09/23/2009,PDCO,27.42,313,0,6,4,5,D,26
09/23/2009,ROP,50.71,313,0,5,0,5,D,20
09/23/2009,RRC,51.69,313,0,6,5,5,D,22
09/23/2009,THC,5.85,313,0,4,0,1,D,27
09/23/2009,VIAB,27.36,313,0,5,4,1,D,28
09/24/2009,AVB,71.79,313,0,6,0,5,D,17
09/24/2009,AVY,35.35,313,0,4,5,1,D,28
09/24/2009,CAG,21.74,313,0,5,0,1,D,20
09/24/2009,DHR,66.69,313,0,5,4,1,D,28
09/24/2009,FTI,51.97,313,0,5,5,1,D,24
09/24/2009,GRMN,35.17,313,0,5,3,1,D,32
09/24/2009,HAL,26.77,313,0,5,0,1,D,20
09/24/2009,MAR,26.45,313,0,5,4,1,D,28
09/24/2009,PDCO,27.20,313,0,6,0,5,D,17
09/24/2009,ROP,50.21,313,0,6,0,1,D,17
09/24/2009,RRC,50.45,313,0,7,5,5,D,21
09/24/2009,THC,5.53,313,0,5,0,1,D,20
09/24/2009,VIAB,27.10,313,0,5,0,1,D,20
09/25/2009,AVB,71.86,313,0,6,5,1,D,22
09/25/2009,AVY,34.62,313,0,5,5,1,D,24
09/25/2009,DHR,66.11,313,0,6,4,1,D,26
09/25/2009,FDX,73.38,313,0,7,5,5,D,21
09/25/2009,FTI,51.79,313,0,5,0,1,D,20
09/25/2009,GRMN,35.27,313,0,5,3,1,D,32
09/25/2009,ROP,50.65,313,0,5,0,1,D,20
09/25/2009,THC,5.44,313,0,6,0,1,D,17
09/28/2009,AVB,75.10,313,0,5,5,1,D,24
09/28/2009,AVY,36.36,313,0,3,3,1,D,40
09/28/2009,CAG,21.72,313,0,5,1,5,D,52
09/28/2009,DHR,67.11,313,0,5,4,1,D,28
09/28/2009,FTI,52.92,313,0,5,0,1,D,20
09/28/2009,GRMN,36.85,313,0,4,5,1,D,28
09/28/2009,ROP,50.98,313,0,5,0,1,D,20
09/28/2009,THC,5.83,313,0,5,0,1,D,20
09/29/2009,AVB,73.48,313,0,5,5,1,D,24
09/29/2009,AVY,36.56,313,0,3,4,1,D,36
09/29/2009,CAG,21.84,313,0,5,2,5,D,42
09/29/2009,DHR,67.38,313,0,5,4,1,D,28
09/29/2009,FDX,75.04,313,0,6,0,5,D,17
09/29/2009,FTI,52.81,313,0,5,0,1,D,20
09/29/2009,ROP,51.45,313,0,5,5,1,D,24
09/29/2009,THC,5.79,313,0,5,0,1,D,20
09/30/2009,AVB,72.73,313,0,6,5,1,D,22
09/30/2009,AVY,36.01,313,0,4,4,1,D,32
09/30/2009,CAG,21.68,313,0,6,3,5,D,30
09/30/2009,DHR,67.32,313,0,5,3,1,D,32
09/30/2009,FTI,52.24,313,0,6,0,5,D,17
09/30/2009,ROP,50.98,313,0,5,0,1,D,20
10/01/2009,AVB,68.49,313,0,8,3,5,D,28
10/01/2009,CAG,21.16,313,0,7,1,5,D,49
10/01/2009,DHR,65.29,313,0,7,3,5,D,29
10/01/2009,FTI,50.60,313,0,7,5,5,D,21
10/01/2009,ROP,48.84,313,0,8,4,5,D,24
10/01/2009,THC,5.47,313,0,6,5,5,D,22
10/02/2009,AVB,67.99,313,0,8,3,9,D,28
10/02/2009,CAG,21.41,313,0,6,5,5,D,22
10/02/2009,DHR,64.74,313,0,7,3,5,D,29
10/02/2009,FTI,49.96,313,0,7,5,5,D,21
10/05/2009,AVB,70.51,313,0,7,3,2,D,29
10/05/2009,CAG,21.34,313,0,7,4,5,D,25
10/05/2009,DHR,65.04,313,0,7,3,5,D,29
10/05/2009,FTI,51.73,313,0,6,5,5,D,22
10/06/2009,AVB,70.41,313,0,7,3,2,D,29
10/06/2009,CAG,21.32,313,0,7,3,5,D,29
10/06/2009,DHR,65.52,313,0,7,3,1,D,29
10/06/2009,FTI,53.38,313,0,5,5,5,D,24
10/06/2009,ROP,48.64,313,0,9,4,2,D,23
10/07/2009,AVB,71.20,313,0,7,4,2,D,25
10/07/2009,CAG,21.21,313,0,7,3,9,D,29
10/07/2009,DHR,65.34,313,0,7,4,1,D,25
10/08/2009,ACN,39.14,313,2,4,1,1,D,72
10/08/2009,AVB,73.27,313,0,6,0,2,D,17
10/08/2009,CAG,21.22,313,0,7,0,2,D,15
10/08/2009,DHR,66.56,313,0,6,0,5,D,17
10/08/2009,FTI,55.33,313,0,4,3,1,D,36
10/09/2009,ACN,39.07,313,0,4,2,1,D,46
10/09/2009,AVB,73.56,313,0,6,0,2,D,17
10/09/2009,CAG,21.41,313,0,7,5,2,D,21
10/09/2009,DHR,67.84,313,4,5,0,1,D,28
10/09/2009,FTI,55.26,313,0,5,3,1,D,32
10/09/2009,ROP,50.66,313,0,6,0,1,D,17
10/12/2009,CAG,21.55,313,0,7,0,2,D,15
10/12/2009,DHR,67.83,313,0,5,0,1,D,20
10/12/2009,FTI,55.88,313,0,4,3,1,D,36
10/12/2009,KSS,59.37,313,0,4,2,1,D,46
10/12/2009,PRGO,36.19,313,0,2,4,1,D,46
10/13/2009,ACN,39.42,313,0,4,0,5,D,27
10/13/2009,AVB,72.71,313,0,7,0,2,D,15
10/13/2009,CAG,21.50,313,0,7,0,2,D,15
10/13/2009,DHR,68.13,313,0,5,0,1,D,20
10/13/2009,FTI,55.36,313,0,5,3,1,D,32
10/13/2009,KSS,59.62,313,0,4,2,1,D,46
10/13/2009,PRGO,37.09,313,2,2,2,1,D,75
10/14/2009,ACN,39.26,313,0,4,0,1,D,27
10/14/2009,CAG,21.10,313,0,9,4,8,D,23
10/14/2009,DHR,69.65,313,1,4,0,1,D,56
10/14/2009,FTI,57.15,313,0,4,0,1,D,27
10/14/2009,KSS,60.73,313,0,3,3,1,D,40
10/14/2009,PRGO,37.72,313,3,2,1,1,D,75
10/15/2009,ACN,38.80,313,0,5,0,5,D,20
10/15/2009,AVB,74.36,313,0,6,0,2,D,17
10/15/2009,CAG,21.54,313,0,7,0,2,D,15
10/15/2009,DHR,69.80,313,3,4,0,1,D,36
10/15/2009,IR,34.27,313,0,6,2,1,D,40
10/15/2009,KSS,60.23,313,0,4,0,1,D,27
10/15/2009,PRGO,37.85,313,0,2,1,1,D,70
10/16/2009,ACN,39.12,313,0,4,5,1,D,28
10/16/2009,AVB,72.05,313,0,7,0,2,D,15
10/16/2009,CAG,21.70,313,0,7,0,2,D,15
10/16/2009,DHR,69.25,313,0,4,0,5,D,27
10/16/2009,IR,33.69,313,0,6,2,1,D,40
10/16/2009,KSS,59.68,313,0,4,0,1,D,27
10/16/2009,PRGO,37.41,313,0,2,1,1,D,70
10/19/2009,ACN,38.69,313,0,5,0,1,D,20
10/19/2009,AVB,74.28,313,0,6,0,2,D,17
10/19/2009,CAG,22.03,313,0,6,0,2,D,17
10/19/2009,DHR,69.98,313,0,4,0,1,D,27
10/19/2009,IR,33.95,313,0,6,3,1,D,30
10/19/2009,KSS,60.45,313,0,4,0,1,D,27
10/19/2009,PRGO,38.58,313,0,2,1,1,D,70
10/19/2009,SLB,70.76,313,2,2,1,1,D,83
10/20/2009,ACN,38.15,313,0,6,0,5,D,17
10/20/2009,AVB,72.25,313,0,7,0,2,D,15
10/20/2009,CAG,22.07,313,0,6,0,2,D,17
10/20/2009,DHR,70.63,313,0,3,0,1,D,33
10/20/2009,HAL,30.80,313,0,3,2,1,D,50
10/20/2009,IR,34.48,313,0,6,5,1,D,22
10/20/2009,KSS,59.86,313,0,4,0,1,D,27
10/20/2009,PRGO,38.03,313,0,2,3,1,D,50
10/20/2009,SLB,69.16,313,0,3,1,1,D,60
10/21/2009,ACN,38.39,313,0,6,0,5,D,17
10/21/2009,AVB,70.96,313,0,8,0,2,D,13
10/21/2009,CAG,21.87,313,0,7,4,2,D,25
10/21/2009,DHR,70.57,313,0,4,0,1,D,27
10/21/2009,HAL,31.00,313,0,3,1,1,D,60
10/21/2009,IR,34.66,313,0,6,0,1,D,17
10/21/2009,KSS,57.78,313,0,6,4,1,D,26
10/21/2009,PRGO,37.05,313,0,3,3,1,D,40
10/21/2009,SLB,68.01,313,0,3,1,1,D,60
10/22/2009,AAPL,205.20,313,0,3,1,1,D,60
10/22/2009,ACN,37.66,313,0,7,5,5,D,21
10/22/2009,AVB,73.63,313,0,7,0,2,D,15
10/22/2009,CAG,22.05,313,0,6,0,2,D,17
10/22/2009,HAL,31.41,313,0,3,3,1,D,40
10/22/2009,IR,35.35,313,0,6,5,1,D,22
10/22/2009,KSS,59.87,313,0,5,0,1,D,20
10/22/2009,PRGO,36.38,313,0,3,0,1,D,33
10/22/2009,SLB,68.60,313,0,3,3,1,D,40
10/23/2009,AAPL,203.94,313,0,4,1,1,D,56
10/23/2009,ACN,37.77,313,0,7,4,5,D,25
10/23/2009,AVB,73.14,313,0,7,0,2,D,15
10/23/2009,CAG,21.56,313,0,8,5,1,D,20
10/23/2009,HAL,30.21,313,0,4,5,1,D,28
10/23/2009,IR,34.81,313,0,6,0,1,D,17
10/23/2009,KSS,59.19,313,0,5,0,1,D,20
10/23/2009,PRGO,36.77,313,0,3,0,1,D,33
10/23/2009,SLB,65.20,313,0,5,4,5,D,28
10/26/2009,AAPL,202.48,313,0,4,1,1,D,56
10/26/2009,ACN,37.40,313,0,7,5,5,D,21
10/26/2009,AVB,73.28,313,0,7,0,2,D,15
10/26/2009,CAG,21.38,313,0,9,5,5,D,19
10/26/2009,HAL,29.70,313,0,5,4,1,D,28
10/26/2009,IR,33.86,313,0,7,0,1,D,15
10/26/2009,KSS,58.88,313,0,6,0,1,D,17
10/26/2009,PRGO,36.69,313,0,3,5,1,D,32
10/26/2009,SLB,64.30,313,0,6,3,5,D,30
10/27/2009,ACN,37.36,313,0,7,5,5,D,21
10/27/2009,AVB,72.74,313,0,7,0,2,D,15
10/27/2009,CAG,21.54,313,0,8,5,1,D,20
10/27/2009,HAL,30.04,313,0,5,0,1,D,20
10/27/2009,KSS,57.92,313,0,7,0,5,D,15
10/27/2009,PRGO,36.90,313,0,3,0,1,D,33
10/27/2009,SLB,64.93,313,0,6,4,5,D,26
10/28/2009,AAPL,192.40,313,0,6,5,5,D,22
10/28/2009,ACN,37.27,313,0,7,5,5,D,21
10/28/2009,HAL,28.94,313,0,6,4,1,D,26
10/28/2009,PRGO,36.37,313,0,4,0,1,D,27
10/28/2009,SLB,62.27,313,0,7,5,5,D,21
10/29/2009,AAPL,196.35,313,0,6,3,1,D,30
10/29/2009,ACN,37.61,313,0,7,0,5,D,15
10/29/2009,HAL,30.33,313,0,5,0,1,D,20
10/29/2009,IR,32.38,313,0,9,2,2,D,37
10/29/2009,PRGO,36.84,313,0,4,0,5,D,27
10/29/2009,SLB,64.80,313,0,6,5,5,D,22
10/30/2009,AAPL,188.50,313,0,7,3,5,D,29
10/30/2009,ACN,37.08,313,0,8,0,5,D,13
10/30/2009,HAL,29.21,313,0,6,5,1,D,22
10/30/2009,PRGO,37.19,313,0,4,3,1,D,36
11/02/2009,AAPL,189.31,313,0,7,3,5,D,29
11/02/2009,ACN,37.65,313,0,7,0,5,D,15
11/02/2009,HAL,29.26,313,0,6,4,1,D,26
11/03/2009,AAPL,188.75,313,0,8,0,5,D,13
11/03/2009,HAL,30.31,313,0,5,4,1,D,28
11/03/2009,IR,32.94,313,0,8,0,2,D,13
11/04/2009,AAPL,190.81,313,0,7,0,5,D,15
11/04/2009,ACN,38.51,313,0,6,0,1,D,17
11/04/2009,HAL,30.23,313,0,6,4,1,D,26
11/04/2009,IR,32.69,313,0,8,0,2,D,13
11/05/2009,AAPL,194.03,313,0,7,0,5,D,15
11/05/2009,ACN,38.97,313,0,5,0,5,D,20
11/05/2009,HAL,30.55,313,0,5,0,1,D,20
11/05/2009,IR,33.67,313,0,7,0,2,D,15
11/06/2009,AAPL,194.34,313,0,7,0,5,D,15
11/06/2009,ACN,39.25,313,0,5,0,5,D,20
11/09/2009,AAPL,201.46,313,0,5,0,1,D,20
11/09/2009,IR,35.23,313,0,6,0,1,D,17
11/10/2009,AAPL,202.98,313,0,5,0,1,D,20
11/10/2009,ACN,39.42,313,0,5,0,1,D,20
11/10/2009,EW,80.58,313,0,2,3,1,D,50
11/10/2009,IR,35.21,313,0,6,0,5,D,17
11/11/2009,ACN,39.10,313,0,6,0,5,D,17
11/11/2009,AKAM,23.88,313,0,3,3,1,D,40
11/11/2009,EW,80.75,313,0,2,3,1,D,50
11/11/2009,IR,35.65,313,0,6,0,1,D,17
11/12/2009,ACN,39.44,313,0,6,0,5,D,17
11/12/2009,AKAM,23.68,313,0,3,3,1,D,40
11/12/2009,EW,80.49,313,0,2,5,1,D,42
11/13/2009,ACN,39.55,313,0,5,0,1,D,20
11/13/2009,AKAM,24.43,313,0,3,2,1,D,50
11/13/2009,EW,80.64,313,0,2,0,1,D,50
11/16/2009,EW,81.20,313,0,2,0,1,D,50
11/17/2009,EW,81.19,313,0,2,0,1,D,50
11/18/2009,EW,81.80,313,0,2,0,1,D,50
11/19/2009,EW,81.13,313,0,2,5,1,D,42
11/20/2009,EW,81.25,313,0,2,5,1,D,42
11/24/2009,EW,82.25,313,0,2,0,1,D,50
11/25/2009,EW,82.77,313,0,2,0,1,D,50
11/27/2009,EW,82.52,313,0,2,5,1,D,42
11/30/2009,EW,82.28,313,0,3,5,1,D,32
12/01/2009,EW,82.28,313,0,3,5,1,D,32
12/02/2009,EW,82.56,313,0,3,0,1,D,33
12/03/2009,BMS,30.47,313,1,3,3,1,D,67
12/03/2009,ED,44.37,313,1,3,2,1,D,75
12/03/2009,EW,82.56,313,0,3,0,1,D,33
12/03/2009,POM,16.97,313,2,3,3,1,D,58
12/04/2009,AEP,33.79,313,2,3,5,1,D,52
12/04/2009,BMS,30.81,313,2,2,2,1,D,75
12/04/2009,ED,44.05,313,0,4,3,5,D,36
12/04/2009,POM,16.92,313,2,3,3,1,D,58
12/07/2009,AEP,34.25,313,2,3,0,1,D,50
12/07/2009,BMS,30.57,313,0,3,3,1,D,40
12/07/2009,ED,44.39,313,2,3,3,1,D,58
12/07/2009,POM,17.18,313,0,3,4,1,D,36
12/08/2009,AEP,34.33,313,0,3,0,1,D,33
12/08/2009,BMS,30.32,313,0,3,5,1,D,32
12/08/2009,ED,44.01,313,0,4,0,1,D,27
12/08/2009,POM,16.87,313,0,4,0,1,D,27
12/08/2009,WIN,10.87,313,1,4,3,1,D,63
12/09/2009,AEP,34.64,313,0,2,0,1,D,50
12/09/2009,BMS,30.47,313,0,3,0,1,D,33
12/09/2009,ED,44.18,313,0,4,0,1,D,27
12/09/2009,POM,16.88,313,0,3,5,1,D,32
12/09/2009,WIN,10.90,313,2,4,2,1,D,63
12/10/2009,AEP,34.92,313,1,2,0,1,D,70
12/10/2009,BMS,30.30,313,0,3,0,1,D,33
12/10/2009,ED,44.65,313,3,3,0,1,D,40
12/10/2009,WIN,10.93,313,0,4,2,1,D,46
12/11/2009,AEP,35.58,313,1,1,4,1,D,80
12/11/2009,BMS,30.49,313,0,3,0,1,D,33
12/11/2009,POM,17.40,313,3,3,0,1,D,40
12/11/2009,WIN,11.00,313,0,4,2,1,D,46
12/14/2009,AEP,35.41,313,2,2,5,1,D,60
12/14/2009,BMS,30.65,313,0,3,0,1,D,33
12/14/2009,EW,86.02,313,0,3,3,1,D,40
12/14/2009,POM,17.38,313,0,2,0,1,D,50
12/14/2009,WIN,10.91,313,0,4,3,1,D,36
12/15/2009,AEP,35.06,313,0,2,5,1,D,42
12/15/2009,BMS,30.57,313,0,4,0,1,D,27
12/15/2009,D,39.25,313,0,2,0,1,D,50
12/15/2009,ED,45.03,313,0,3,0,1,D,33
12/15/2009,EW,85.81,313,0,3,4,1,D,36
12/15/2009,POM,17.28,313,0,3,0,1,D,33
12/15/2009,SCG,37.49,313,0,3,0,1,D,33
12/15/2009,WIN,10.73,313,0,5,3,1,D,32
12/16/2009,AEP,35.18,313,0,2,0,1,D,50
12/16/2009,D,39.19,313,0,3,0,5,D,33
12/16/2009,DGX,61.75,313,2,3,4,1,D,55
12/16/2009,ED,44.95,313,0,3,0,5,D,33
12/16/2009,EW,85.24,313,0,3,4,1,D,36
12/16/2009,POM,17.15,313,0,3,0,1,D,33
12/16/2009,SCG,37.65,313,0,3,0,5,D,33
12/16/2009,WIN,10.84,313,0,5,0,1,D,20
12/17/2009,AEP,34.82,313,0,3,0,1,D,33
12/17/2009,AET,32.77,313,0,3,0,1,D,33
12/17/2009,D,38.96,313,0,3,0,1,D,33
12/17/2009,DGX,60.88,313,0,4,4,5,D,32
12/17/2009,ED,45.41,313,0,3,0,1,D,33
12/17/2009,EW,84.89,313,0,4,0,1,D,27
12/17/2009,SCG,37.24,313,0,4,0,5,D,27
12/17/2009,WIN,10.77,313,0,5,0,1,D,20
12/18/2009,AEP,35.08,313,0,3,0,1,D,33
12/18/2009,AET,32.51,313,0,3,0,1,D,33
12/18/2009,D,39.13,313,0,3,0,1,D,33
12/18/2009,DGX,60.93,313,0,4,0,5,D,27
12/18/2009,ED,45.37,313,0,3,0,5,D,33
12/18/2009,EW,85.29,313,0,4,0,1,D,27
12/18/2009,WIN,10.83,313,0,5,0,1,D,20
12/21/2009,AEP,35.18,313,0,3,0,1,D,33
12/21/2009,AET,34.04,313,3,2,5,1,D,52
12/21/2009,D,39.24,313,0,3,0,1,D,33
12/21/2009,DGX,61.65,313,0,3,0,1,D,33
12/21/2009,ED,45.72,313,0,3,0,1,D,33
12/21/2009,EW,86.34,313,0,3,0,1,D,33
12/21/2009,WIN,11.09,313,4,3,5,1,D,40
12/22/2009,AEP,34.84,313,0,3,0,1,D,33
12/22/2009,AET,33.93,313,3,2,5,1,D,52
12/22/2009,D,39.12,313,0,3,0,1,D,33
12/22/2009,DGX,61.45,313,0,4,0,5,D,27
12/22/2009,ED,45.58,313,0,3,0,5,D,33
12/22/2009,EW,87.28,313,0,3,0,1,D,33
12/23/2009,AEP,34.73,313,0,3,0,1,D,33
12/23/2009,AET,33.76,313,0,3,5,1,D,32
12/23/2009,D,39.14,313,0,3,0,1,D,33
12/23/2009,DGX,61.35,313,0,4,0,1,D,27
12/23/2009,ED,45.45,313,0,3,0,5,D,33
12/23/2009,EW,87.44,313,0,3,0,1,D,33
12/24/2009,AEP,35.12,313,0,3,0,1,D,33
12/24/2009,AET,33.78,313,0,3,4,1,D,36
12/24/2009,D,39.37,313,0,3,0,1,D,33
12/24/2009,DGX,61.58,313,0,4,0,1,D,27
12/24/2009,ED,45.86,313,0,3,0,5,D,33
12/24/2009,EW,87.61,313,0,3,0,1,D,33
12/24/2009,MU,10.16,313,1,2,2,1,D,83
12/24/2009,WIN,11.48,313,4,2,4,1,D,52
12/28/2009,AEP,35.03,313,0,3,0,1,D,33
12/28/2009,AET,33.44,313,0,3,4,1,D,36
12/28/2009,D,39.61,313,0,3,0,5,D,33
12/28/2009,DGX,61.54,313,0,4,0,1,D,27
12/28/2009,ED,45.89,313,0,3,0,5,D,33
12/28/2009,EW,87.78,313,0,3,0,5,D,33
12/28/2009,FLIR,32.53,313,2,4,3,1,D,55
12/28/2009,MU,10.04,313,0,3,3,1,D,40
12/28/2009,REGN,24.40,313,1,2,4,1,D,72
12/28/2009,WIN,11.61,313,1,2,5,1,D,68
12/29/2009,AEP,35.32,313,0,3,0,1,D,33
12/29/2009,AET,32.86,313,0,4,0,1,D,27
12/29/2009,D,39.40,313,0,3,0,5,D,33
12/29/2009,DGX,61.61,313,0,4,0,1,D,27
12/29/2009,ED,46.08,313,0,2,0,1,D,50
12/29/2009,EW,87.76,313,0,3,0,1,D,33
12/29/2009,FLIR,33.18,313,1,3,3,1,D,67
12/29/2009,MU,10.38,313,2,2,3,1,D,67
12/29/2009,REGN,24.43,313,1,2,4,1,D,72
12/29/2009,WIN,11.10,313,0,4,4,5,D,32
12/30/2009,AEP,35.26,313,0,3,0,1,D,33
12/30/2009,D,39.50,313,0,3,0,5,D,33
12/30/2009,DGX,61.29,313,0,5,0,1,D,20
12/30/2009,ED,46.13,313,0,3,0,1,D,33
12/30/2009,EW,87.54,313,0,4,0,1,D,27
12/30/2009,FLIR,33.19,313,0,3,0,1,D,33
12/30/2009,MU,10.64,313,3,2,4,1,D,55
12/30/2009,REGN,24.74,313,2,2,4,1,D,63
12/30/2009,WIN,11.06,313,0,4,4,5,D,32
12/31/2009,D,38.92,313,0,4,5,1,D,28
12/31/2009,DGX,60.38,313,0,6,5,1,D,22
12/31/2009,ED,45.43,313,0,4,5,1,D,28
12/31/2009,EW,86.85,313,0,5,0,5,D,20
12/31/2009,FLIR,32.73,313,0,4,0,1,D,27
12/31/2009,MU,10.56,313,0,2,0,1,D,50
12/31/2009,REGN,24.18,313,0,2,4,1,D,46
12/31/2009,WIN,10.99,313,0,5,4,5,D,28
01/04/2010,DGX,61.16,313,0,5,0,5,D,20
01/04/2010,ED,45.38,313,0,4,4,5,D,32
01/04/2010,EW,87.47,313,0,4,0,1,D,27
01/04/2010,FLIR,32.64,313,0,4,0,1,D,27
01/04/2010,MU,10.85,313,2,2,0,1,D,60
01/04/2010,REGN,24.63,313,0,2,4,1,D,46
01/04/2010,WIN,11.11,313,0,4,5,5,D,28
01/05/2010,EW,88.10,313,0,4,0,1,D,27
01/05/2010,FLIR,32.72,313,0,4,0,1,D,27
01/05/2010,MU,11.17,313,3,1,3,1,D,67
01/05/2010,REGN,25.10,313,0,2,0,1,D,50
01/05/2010,WIN,11.08,313,0,4,4,1,D,32
01/06/2010,EW,89.07,313,0,3,3,1,D,40
01/06/2010,MU,11.22,313,0,2,1,1,D,70
01/06/2010,REGN,24.72,313,0,2,0,1,D,50
01/06/2010,WIN,11.00,313,0,5,0,1,D,20
01/07/2010,EW,89.88,313,4,3,3,1,D,47
01/07/2010,FAST,46.51,313,1,1,1,1,D,100
01/07/2010,MOS,65.76,313,4,3,1,1,D,63
01/07/2010,MU,10.84,313,0,2,2,1,D,60
01/07/2010,REGN,24.57,313,0,2,0,1,D,50
01/07/2010,WIN,10.98,313,0,5,5,5,D,24
01/08/2010,EW,89.48,313,0,3,3,1,D,40
01/08/2010,FAST,46.98,313,1,1,1,1,D,100
01/08/2010,HP,48.00,313,1,2,1,1,D,92
01/08/2010,MOS,66.70,313,0,3,1,1,D,60
01/08/2010,MTB,73.84,313,4,3,1,1,D,63
01/08/2010,MU,11.10,313,0,2,1,1,D,70
01/08/2010,REGN,24.37,313,0,3,0,1,D,33
01/08/2010,SWK,57.42,313,4,3,1,1,D,63
01/11/2010,CMI,55.00,313,1,3,1,1,D,83
01/11/2010,EW,91.43,313,0,3,2,1,D,50
01/11/2010,FAST,46.06,313,2,2,1,1,D,83
01/11/2010,FLIR,32.57,313,0,5,4,1,D,28
01/11/2010,HP,46.46,313,0,3,1,1,D,60
01/11/2010,MOS,66.31,313,0,3,2,1,D,50
01/11/2010,MTB,73.14,313,2,3,1,1,D,75
01/11/2010,MU,10.90,313,0,2,2,1,D,60
01/11/2010,REGN,24.84,313,0,2,0,1,D,50
01/11/2010,SWK,57.07,313,0,3,1,1,D,60
01/11/2010,SYK,55.25,313,2,3,1,1,D,75
01/12/2010,CMI,53.35,313,2,4,1,1,D,72
01/12/2010,EW,91.75,313,4,3,1,1,D,63
01/12/2010,FAST,46.05,313,0,2,2,1,D,60
01/12/2010,FLIR,31.92,313,0,6,0,1,D,17
01/12/2010,FOSL,35.92,313,0,4,3,1,D,36
01/12/2010,HON,42.17,313,0,5,2,1,D,42
01/12/2010,HP,45.51,313,0,4,4,5,D,32
01/12/2010,MOS,62.49,313,0,5,0,5,D,20
01/12/2010,MTB,71.69,313,0,4,1,1,D,56
01/12/2010,MU,10.26,313,0,3,0,1,D,33
01/12/2010,REGN,24.51,313,0,3,0,1,D,33
01/12/2010,SWK,56.18,313,0,4,3,1,D,36
01/12/2010,SYK,55.21,313,0,3,3,1,D,40
01/13/2010,CMI,52.78,313,0,4,1,1,D,56
01/13/2010,EW,92.11,313,0,3,2,1,D,50
01/13/2010,FAST,46.69,313,0,1,3,1,D,60
01/13/2010,FLIR,31.82,313,0,6,3,1,D,30
01/13/2010,FOSL,35.87,313,0,4,3,1,D,36
01/13/2010,HON,42.32,313,0,5,3,1,D,32
01/13/2010,HP,47.24,313,0,3,0,1,D,33
01/13/2010,MOS,62.54,313,0,5,5,5,D,24
01/13/2010,MTB,73.62,313,0,3,2,1,D,50
01/13/2010,MU,10.46,313,0,3,4,1,D,36
01/13/2010,REGN,24.65,313,0,3,0,1,D,33
01/13/2010,SWK,56.71,313,0,4,3,1,D,36
01/13/2010,SYK,55.47,313,0,3,3,1,D,40
01/14/2010,CMI,52.89,313,0,4,3,1,D,36
01/14/2010,EW,92.42,313,2,3,2,1,D,67
01/14/2010,FAST,46.30,313,0,2,0,1,D,50
01/14/2010,FLIR,31.80,313,0,6,3,5,D,30
01/14/2010,FOSL,35.85,313,0,5,5,1,D,24
