date,stock,close,kno,w,h,e,n,rd,pct
06/20/2008,VIAB,31.50,417,1,1,3,4,R,83
06/23/2008,CINF,26.83,417,1,1,5,4,R,77
06/23/2008,FOX,16.53,417,1,2,3,4,R,75
06/23/2008,MSI,7.44,417,1,3,1,4,R,83
06/23/2008,VIAB,30.02,417,1,1,2,4,R,92
06/24/2008,AN,11.30,417,1,1,2,4,R,92
06/24/2008,CINF,26.82,417,1,1,0,4,R,80
06/24/2008,FOX,16.52,417,2,2,2,4,R,75
06/24/2008,MSI,7.35,417,1,3,1,4,R,83
06/24/2008,VIAB,31.15,417,2,1,3,4,R,75
06/25/2008,AN,11.50,417,2,1,3,4,R,75
06/25/2008,BAC,26.61,417,2,1,3,4,R,75
06/25/2008,MAS,16.44,417,0,3,0,6,R,33
06/25/2008,UPS,61.40,417,1,1,3,4,R,83
06/25/2008,VIAB,31.53,417,0,2,0,6,R,50
06/26/2008,AN,10.71,417,1,1,2,4,R,92
06/26/2008,FOX,16.18,417,3,2,3,6,R,58
06/26/2008,MSI,7.30,417,2,3,3,4,R,58
06/26/2008,UPS,59.88,417,1,1,3,4,R,83
06/27/2008,MSI,7.35,417,0,3,3,4,R,40
06/27/2008,SEE,19.53,417,3,2,4,4,R,55
06/27/2008,UPS,60.36,417,1,1,3,4,R,83
06/27/2008,UTX,61.15,417,1,1,1,4,R,100
06/30/2008,UTX,61.70,417,1,1,1,4,R,100
07/01/2008,BAC,23.81,417,2,1,2,4,R,83
07/01/2008,FOX,15.06,417,1,1,4,4,R,80
07/01/2008,LM,41.25,417,1,1,2,4,R,92
07/01/2008,NDAQ,26.07,417,1,2,3,4,R,75
07/02/2008,AN,9.44,417,1,1,2,4,R,92
07/02/2008,BAC,22.54,417,1,1,2,4,R,92
07/02/2008,CBS,18.73,417,1,2,1,4,R,92
07/02/2008,CINF,25.24,417,2,1,4,4,R,72
07/02/2008,CME,351.08,417,1,2,1,3,R,92
07/02/2008,FOX,14.64,417,1,1,3,4,R,83
07/02/2008,HD,22.52,417,1,2,3,4,R,75
07/02/2008,LM,39.27,417,1,1,1,4,R,100
07/02/2008,MAS,14.91,417,1,2,3,4,R,75
07/02/2008,NDAQ,25.46,417,1,1,3,4,R,83
07/02/2008,PFG,41.44,417,2,2,2,4,R,75
07/02/2008,SEE,18.42,417,1,1,3,4,R,83
07/02/2008,WFM,22.72,417,1,2,3,4,R,75
07/03/2008,AN,8.98,417,1,1,2,4,R,92
07/03/2008,BAC,22.40,417,1,1,3,4,R,83
07/03/2008,CBS,18.60,417,1,2,1,4,R,92
07/03/2008,CME,345.83,417,1,2,3,3,R,75
07/03/2008,FOX,14.76,417,1,1,4,4,R,80
07/03/2008,HD,22.54,417,1,2,3,4,R,75
07/03/2008,HST,12.91,417,1,1,5,4,R,77
07/03/2008,LM,38.23,417,1,1,2,4,R,92
07/03/2008,MAS,14.92,417,1,2,3,4,R,75
07/03/2008,NDAQ,24.94,417,1,1,4,4,R,80
07/03/2008,ORLY,22.35,417,3,2,0,4,R,50
07/03/2008,PNW,30.58,417,3,3,0,4,R,40
07/03/2008,WFM,22.71,417,1,2,4,4,R,72
07/07/2008,AN,8.97,417,1,1,2,4,R,92
07/07/2008,BAC,21.53,417,1,1,3,4,R,83
07/07/2008,CBS,17.73,417,1,1,1,4,R,100
07/07/2008,CME,334.29,417,1,2,2,3,R,83
07/07/2008,GCI,18.83,417,1,1,2,4,R,92
07/07/2008,HOT,37.76,417,2,2,5,4,R,60
07/07/2008,HST,12.63,417,2,1,3,4,R,75
07/07/2008,LM,37.04,417,1,1,2,4,R,92
07/07/2008,NDAQ,24.40,417,1,1,4,4,R,80
07/07/2008,ORLY,22.34,417,0,2,0,6,R,50
07/07/2008,SEE,18.32,417,0,2,3,6,R,50
07/07/2008,UPS,57.90,417,2,1,5,4,R,68
07/07/2008,WFM,22.43,417,0,2,3,6,R,50
07/08/2008,AN,9.22,417,2,1,3,4,R,75
07/08/2008,BAC,23.54,417,0,1,0,6,R,67
07/08/2008,CBS,17.81,417,1,1,1,4,R,100
07/08/2008,GCI,19.48,417,2,1,3,4,R,75
07/08/2008,VIAB,28.88,417,1,1,1,4,R,100
07/08/2008,VLO,36.52,417,2,2,3,4,R,67
07/09/2008,LM,36.29,417,2,1,3,4,R,75
07/09/2008,VLO,34.39,417,1,1,3,4,R,83
07/10/2008,GLW,20.16,417,1,1,2,4,R,92
07/10/2008,HD,21.87,417,3,2,0,6,R,50
07/10/2008,MAS,14.67,417,3,2,0,6,R,50
07/10/2008,NDAQ,23.70,417,3,1,5,4,R,60
07/10/2008,VLO,33.80,417,1,1,3,4,R,83
07/11/2008,GLW,20.28,417,2,1,3,4,R,75
07/11/2008,MAS,14.48,417,0,2,0,6,R,50
07/11/2008,VLO,32.63,417,1,1,3,4,R,83
07/11/2008,WFM,21.04,417,1,2,4,4,R,72
07/14/2008,CTXS,26.75,417,1,2,3,4,R,75
07/14/2008,GLW,19.82,417,2,1,3,4,R,75
07/14/2008,GNW,15.94,417,1,1,4,4,R,80
07/14/2008,HD,21.53,417,2,2,0,4,R,60
07/14/2008,HIG,56.60,417,1,2,4,4,R,72
07/14/2008,LEN,10.24,417,4,2,0,4,R,46
07/14/2008,MHK,57.66,417,1,1,3,4,R,83
07/14/2008,NDAQ,24.17,417,0,2,0,6,R,50
07/14/2008,VLO,31.72,417,1,1,3,4,R,83
07/14/2008,WFM,20.96,417,2,2,4,4,R,63
07/15/2008,CINF,21.83,417,1,1,1,4,R,100
07/15/2008,GCI,17.35,417,2,1,2,4,R,83
07/15/2008,GNW,14.93,417,1,1,1,4,R,100
07/15/2008,HIG,54.27,417,1,1,2,4,R,92
07/15/2008,HST,11.60,417,1,1,2,4,R,92
07/15/2008,IPG,7.29,417,1,1,5,4,R,77
07/15/2008,KEY,8.37,417,1,1,1,4,R,100
07/15/2008,LOW,18.28,417,1,2,3,4,R,75
07/15/2008,MS,31.00,417,1,2,2,4,R,83
07/15/2008,NDAQ,24.31,417,0,2,0,6,R,50
07/15/2008,PFG,35.48,417,1,1,2,4,R,92
07/15/2008,RF,6.88,417,1,1,1,4,R,100
07/15/2008,SBUX,13.58,417,1,2,5,4,R,68
07/15/2008,STI,26.98,417,1,1,2,4,R,92
07/15/2008,SWK,41.45,417,1,2,3,4,R,75
07/15/2008,USB,22.70,417,1,1,1,4,R,100
07/15/2008,WFC,20.51,417,1,2,1,4,R,92
07/15/2008,WFM,20.69,417,2,2,3,4,R,67
07/15/2008,WYN,15.23,417,2,2,3,4,R,67
07/15/2008,XL,16.05,417,2,1,4,4,R,72
07/15/2008,ZION,19.27,417,1,1,1,4,R,100
07/16/2008,ADM,28.85,417,1,2,3,4,R,75
07/16/2008,CBS,16.91,417,0,1,3,6,R,60
07/16/2008,GCI,16.57,417,1,1,1,4,R,100
07/16/2008,GNW,14.85,417,1,1,1,4,R,100
07/16/2008,VLO,32.42,417,0,1,4,6,R,56
07/17/2008,CINF,24.51,417,0,1,0,6,R,67
07/17/2008,ETN,74.08,417,2,2,2,4,R,75
07/17/2008,GCI,17.26,417,0,1,1,4,R,80
07/17/2008,KEY,10.77,417,0,2,0,6,R,50
07/17/2008,PFG,39.26,417,0,2,0,6,R,50
07/17/2008,USB,27.54,417,0,3,0,0,R,33
07/17/2008,XOM,80.33,417,1,3,3,4,R,67
07/17/2008,ZION,27.51,417,0,3,0,0,R,33
07/18/2008,CINF,25.06,417,0,2,3,6,R,50
07/18/2008,ETN,72.92,417,2,1,2,4,R,83
07/18/2008,PFG,39.68,417,0,2,3,6,R,50
07/18/2008,STI,34.70,417,0,2,1,0,R,70
07/21/2008,CINF,25.29,417,0,2,1,6,R,70
07/21/2008,KEY,11.50,417,0,3,1,6,R,60
07/22/2008,GCI,17.77,417,0,1,0,6,R,67
07/28/2008,ATI,45.81,417,2,2,2,4,R,75
07/28/2008,CTXS,25.62,417,0,2,3,4,R,50
07/28/2008,LM,35.55,417,0,2,3,6,R,50
07/28/2008,VLO,31.81,417,0,2,3,6,R,50
08/04/2008,HST,12.59,417,0,3,0,0,R,33
08/07/2008,GNW,14.67,417,1,2,5,4,R,68
08/12/2008,ATI,46.86,417,0,4,0,6,R,27
08/13/2008,WFM,19.05,417,0,3,0,6,R,33
09/05/2008,AKAM,19.41,417,1,2,4,4,R,72
09/08/2008,AKAM,18.80,417,2,2,3,4,R,67
09/08/2008,FCX,72.06,417,2,2,1,4,R,83
09/08/2008,JEC,61.91,417,1,3,1,4,R,83
09/09/2008,AKAM,17.72,417,1,2,2,4,R,83
09/09/2008,FCX,65.16,417,1,2,1,4,R,92
09/09/2008,JEC,56.44,417,1,2,1,4,R,92
09/09/2008,OKE,39.88,417,1,2,3,4,R,75
09/10/2008,FCX,69.18,417,2,2,2,4,R,75
09/10/2008,JEC,60.06,417,2,3,1,4,R,75
09/10/2008,RDC,31.79,417,1,2,3,4,R,75
09/10/2008,WMB,26.09,417,1,2,1,4,R,92
09/11/2008,COP,72.48,417,0,3,0,6,R,33
09/11/2008,FCX,68.26,417,0,2,2,6,R,60
09/11/2008,RDC,31.84,417,2,3,5,4,R,52
09/11/2008,WMB,26.40,417,0,2,3,6,R,50
09/15/2008,AKAM,17.00,417,3,2,3,4,R,58
09/15/2008,OKE,38.46,417,1,1,3,4,R,83
09/15/2008,PLD,38.50,417,1,2,3,6,R,75
09/15/2008,WMB,23.88,417,1,1,4,4,R,80
09/16/2008,GS,133.01,417,1,2,1,4,R,92
09/16/2008,OKE,38.59,417,1,1,0,4,R,80
09/17/2008,COP,69.32,417,2,2,4,6,R,63
09/17/2008,GS,114.50,417,1,1,1,4,R,100
09/17/2008,OKE,37.07,417,1,1,3,4,R,83
09/17/2008,RDC,30.53,417,0,2,3,6,R,50
09/18/2008,AKAM,17.00,417,0,2,0,6,R,50
09/18/2008,GS,108.00,417,1,1,1,4,R,100
09/23/2008,AKAM,17.14,417,0,2,0,6,R,50
09/23/2008,EA,40.06,417,3,3,0,4,R,40
09/24/2008,AKAM,17.06,417,0,2,0,6,R,50
09/24/2008,EA,39.46,417,1,2,0,4,R,70
09/24/2008,FCX,66.50,417,0,3,0,6,R,33
09/25/2008,EA,39.23,417,2,2,3,4,R,67
09/25/2008,GD,76.74,417,1,2,4,4,R,72
09/25/2008,GS,135.50,417,0,3,1,0,R,60
09/26/2008,AKAM,16.38,417,0,2,0,6,R,50
09/26/2008,GD,74.92,417,1,1,4,4,R,80
09/29/2008,ADM,20.49,417,1,3,2,4,R,75
09/29/2008,AKAM,14.88,417,1,2,5,4,R,68
09/29/2008,EA,36.00,417,1,1,3,4,R,83
09/29/2008,GD,71.40,417,1,1,2,4,R,92
09/29/2008,PX,70.34,417,1,1,3,4,R,83
09/30/2008,DE,49.50,417,1,1,3,4,R,83
09/30/2008,EA,36.99,417,1,2,4,4,R,72
09/30/2008,GD,73.62,417,2,1,3,4,R,75
09/30/2008,PX,71.74,417,1,1,4,4,R,80
10/01/2008,DE,46.30,417,1,1,2,4,R,92
10/01/2008,EA,34.97,417,1,1,4,4,R,80
10/01/2008,GD,72.00,417,2,1,3,4,R,75
10/01/2008,JOY,41.25,417,2,1,3,4,R,75
10/01/2008,LLY,43.69,417,2,3,0,6,R,50
10/01/2008,PX,70.30,417,2,1,4,4,R,72
10/02/2008,GD,70.26,417,1,1,3,4,R,83
10/03/2008,GD,68.20,417,1,1,3,4,R,83
10/03/2008,NEM,35.58,417,1,2,2,4,R,83
10/03/2008,WAG,27.96,417,1,1,2,4,R,92
10/06/2008,AA,18.11,417,1,1,4,4,R,80
10/06/2008,CNP,12.73,417,1,1,1,4,R,100
10/06/2008,GD,65.92,417,1,1,3,4,R,83
10/06/2008,HAL,24.64,417,1,1,4,4,R,80
10/06/2008,HAR,25.70,417,1,2,3,4,R,75
10/06/2008,ITW,39.10,417,1,1,4,4,R,80
10/06/2008,WAG,27.54,417,1,1,3,4,R,83
10/07/2008,AA,16.71,417,1,1,2,4,R,92
10/07/2008,ADM,17.04,417,1,1,3,4,R,83
10/07/2008,AES,9.16,417,1,1,0,4,R,80
10/07/2008,AKAM,13.89,417,1,2,4,4,R,72
10/07/2008,BBY,30.34,417,1,1,3,4,R,83
10/07/2008,CCI,22.02,417,1,1,3,4,R,83
10/07/2008,CNP,11.73,417,1,1,1,4,R,100
10/07/2008,CRM,35.94,417,1,1,4,4,R,80
10/07/2008,DE,36.00,417,1,1,1,4,R,100
10/07/2008,DNR,11.72,417,1,1,2,4,R,92
10/07/2008,EA,29.11,417,1,1,2,4,R,92
10/07/2008,EBAY,16.50,417,1,1,2,4,R,92
10/07/2008,FCX,38.69,417,1,1,3,4,R,83
10/07/2008,GD,65.05,417,1,1,2,4,R,92
10/07/2008,GHC,486.27,417,1,1,3,3,R,83
10/07/2008,HAL,21.79,417,1,1,2,4,R,92
10/07/2008,HAR,23.60,417,1,1,3,4,R,83
10/07/2008,ITW,36.15,417,1,1,2,4,R,92
10/07/2008,KLAC,24.60,417,1,1,1,4,R,100
10/07/2008,LH,61.73,417,1,1,3,4,R,83
10/07/2008,NBL,39.30,417,1,1,2,4,R,92
10/07/2008,PBI,28.33,417,1,1,1,4,R,100
10/07/2008,PLD,27.69,417,1,1,5,4,R,77
10/07/2008,RIG,80.39,417,1,1,2,4,R,92
10/07/2008,ROP,43.27,417,1,1,3,4,R,83
10/07/2008,WAG,26.74,417,1,1,3,4,R,83
10/08/2008,AA,14.71,417,1,1,2,4,R,92
10/08/2008,ADBE,30.00,417,2,1,3,6,R,75
10/08/2008,ADM,17.03,417,1,1,2,4,R,92
10/08/2008,BBY,29.06,417,1,1,2,4,R,92
10/08/2008,CCI,21.40,417,1,1,3,4,R,83
10/08/2008,CHK,22.41,417,1,1,3,4,R,83
10/08/2008,CNP,11.41,417,1,1,1,4,R,100
10/08/2008,CRM,36.50,417,1,1,5,4,R,77
10/08/2008,CSC,32.54,417,1,1,3,4,R,83
10/08/2008,CVC,17.36,417,1,1,3,4,R,83
10/08/2008,CVS,29.84,417,1,1,3,4,R,83
10/08/2008,D,37.55,417,1,2,2,4,R,83
10/08/2008,DNR,11.99,417,1,1,3,4,R,83
10/08/2008,DTE,35.11,417,1,1,2,4,R,92
10/08/2008,EA,28.99,417,1,1,2,4,R,92
10/08/2008,EBAY,17.01,417,1,1,3,4,R,83
10/08/2008,GD,65.56,417,2,1,3,4,R,75
10/08/2008,GHC,464.70,417,1,1,3,3,R,83
10/08/2008,GME,30.21,417,1,2,1,4,R,92
10/08/2008,HAL,20.99,417,1,1,2,4,R,92
10/08/2008,HAR,23.49,417,1,1,3,4,R,83
10/08/2008,ITW,35.40,417,1,1,2,4,R,92
10/08/2008,KLAC,24.41,417,1,1,1,4,R,100
10/08/2008,LH,60.63,417,1,1,3,4,R,83
10/08/2008,MCHP,25.06,417,1,2,2,4,R,83
10/08/2008,NBL,39.78,417,1,1,3,4,R,83
10/08/2008,NBR,17.58,417,1,1,2,4,R,92
10/08/2008,ORCL,16.88,417,1,1,3,4,R,83
10/08/2008,PBI,27.10,417,1,1,1,4,R,100
10/08/2008,PLD,26.74,417,1,1,4,4,R,80
10/08/2008,RIG,81.69,417,1,1,3,4,R,83
10/08/2008,ROP,42.97,417,1,1,3,4,R,83
10/08/2008,UNH,19.20,417,1,2,1,4,R,92
10/08/2008,VZ,27.73,417,1,1,3,4,R,83
10/08/2008,WAG,26.18,417,1,1,3,4,R,83
10/08/2008,WMB,17.78,417,2,1,4,4,R,72
10/08/2008,WU,18.64,417,1,1,3,4,R,83
10/09/2008,AA,12.46,417,1,1,2,4,R,92
10/09/2008,ADBE,27.99,417,2,1,3,4,R,75
10/09/2008,ADM,15.29,417,1,1,3,4,R,83
10/09/2008,BBY,26.31,417,1,1,2,4,R,92
10/09/2008,CAH,40.10,417,1,1,1,4,R,100
10/09/2008,CCI,20.10,417,1,1,3,4,R,83
10/09/2008,CNP,10.13,417,1,1,1,4,R,100
10/09/2008,CRM,33.97,417,1,1,5,4,R,77
10/09/2008,CSC,30.68,417,1,1,2,4,R,92
10/09/2008,CVC,16.88,417,1,1,4,4,R,80
10/09/2008,CVS,30.38,417,0,1,0,6,R,67
10/09/2008,D,35.05,417,1,1,1,4,R,100
10/09/2008,DNR,10.90,417,1,1,3,4,R,83
10/09/2008,DTE,32.00,417,1,1,1,4,R,100
10/09/2008,EA,27.80,417,1,1,2,4,R,92
10/09/2008,EBAY,15.96,417,2,1,3,4,R,75
10/09/2008,ETR,73.41,417,1,1,3,4,R,83
10/09/2008,FCX,38.41,417,2,1,4,4,R,72
10/09/2008,FOSL,21.35,417,1,2,3,4,R,75
10/09/2008,GD,60.92,417,1,1,2,4,R,92
10/09/2008,GHC,406.70,417,1,1,2,3,R,92
10/09/2008,GME,29.09,417,1,1,1,4,R,100
10/09/2008,HAL,18.94,417,1,1,2,4,R,92
10/09/2008,HAR,21.79,417,1,1,4,4,R,80
10/09/2008,ITW,35.00,417,1,1,2,4,R,92
10/09/2008,KLAC,23.80,417,1,1,1,4,R,100
10/09/2008,LH,56.25,417,1,1,2,4,R,92
10/09/2008,MCHP,24.65,417,2,1,2,4,R,83
10/09/2008,NBR,16.17,417,1,1,2,4,R,92
10/09/2008,NU,20.85,417,1,1,1,4,R,100
10/09/2008,ORCL,16.21,417,1,1,3,4,R,83
10/09/2008,PBI,25.48,417,1,1,1,4,R,100
10/09/2008,PCP,58.45,417,1,1,5,4,R,77
10/09/2008,PLD,23.87,417,1,1,3,4,R,83
10/09/2008,RAI,39.84,417,1,1,1,4,R,100
10/09/2008,RIG,77.67,417,1,1,3,4,R,83
10/09/2008,ROP,40.02,417,1,1,3,4,R,83
10/09/2008,SYY,25.58,417,1,1,1,4,R,100
10/09/2008,UNH,17.80,417,1,2,1,4,R,92
10/09/2008,VZ,25.93,417,1,1,3,4,R,83
10/09/2008,WAG,25.28,417,1,1,3,4,R,83
10/09/2008,WMB,15.60,417,1,1,4,4,R,80
10/09/2008,WU,18.60,417,2,1,3,4,R,75
10/09/2008,XEL,17.61,417,1,1,3,4,R,83
10/10/2008,AA,11.25,417,1,1,2,4,R,92
10/10/2008,ADM,15.45,417,1,1,4,4,R,80
10/10/2008,BBY,25.75,417,1,1,2,4,R,92
10/10/2008,CAH,38.20,417,1,1,1,4,R,100
10/10/2008,CCI,18.50,417,1,1,3,4,R,83
10/10/2008,CNP,9.08,417,1,1,1,4,R,100
10/10/2008,CSC,29.59,417,1,1,2,4,R,92
10/10/2008,CVC,15.53,417,1,1,3,4,R,83
10/10/2008,D,33.67,417,1,1,1,4,R,100
10/10/2008,DTE,30.42,417,1,1,1,4,R,100
10/10/2008,EA,27.99,417,1,1,3,4,R,83
10/10/2008,EBAY,16.73,417,2,1,3,4,R,75
10/10/2008,EIX,30.24,417,1,1,1,4,R,100
10/10/2008,ETR,68.25,417,1,1,2,4,R,92
10/10/2008,FOSL,20.96,417,1,2,3,4,R,75
10/10/2008,GHC,400.00,417,1,1,2,3,R,92
10/10/2008,GME,29.10,417,1,1,1,4,R,100
10/10/2008,HAL,17.41,417,1,1,2,4,R,92
10/10/2008,HAR,19.80,417,1,1,4,4,R,80
10/10/2008,ITW,33.19,417,1,1,2,4,R,92
10/10/2008,KLAC,23.69,417,2,1,1,4,R,92
10/10/2008,LH,54.34,417,1,1,2,4,R,92
10/10/2008,MCHP,24.21,417,1,1,2,4,R,92
10/10/2008,NBR,14.00,417,1,1,2,4,R,92
10/10/2008,NU,19.15,417,1,1,1,4,R,100
10/10/2008,ORCL,16.68,417,2,1,3,4,R,75
10/10/2008,PBI,23.55,417,1,1,1,4,R,100
10/10/2008,PCP,54.15,417,1,1,3,4,R,83
10/10/2008,PLD,27.31,417,2,1,4,4,R,72
10/10/2008,PX,61.20,417,1,1,3,4,R,83
10/10/2008,RAI,42.50,417,2,2,1,4,R,83
10/10/2008,ROP,39.87,417,1,1,3,4,R,83
10/10/2008,SRCL,49.22,417,1,1,3,4,R,83
10/10/2008,SYY,24.55,417,1,1,1,4,R,100
10/10/2008,TSS,13.56,417,1,1,4,4,R,80
10/10/2008,UNH,17.35,417,1,1,1,4,R,100
10/10/2008,VZ,26.77,417,1,1,4,4,R,80
10/10/2008,WAG,23.22,417,1,1,1,4,R,100
10/13/2008,BBY,27.13,417,2,1,3,4,R,75
10/13/2008,CNP,10.29,417,2,1,2,6,R,83
10/13/2008,NBR,16.03,417,2,1,3,4,R,75
10/13/2008,NU,21.21,417,2,1,4,4,R,72
10/13/2008,PBI,25.81,417,2,1,1,4,R,92
10/13/2008,SYY,26.41,417,0,1,1,6,R,80
10/13/2008,WAG,24.59,417,1,1,2,4,R,92
10/14/2008,CNP,10.80,417,0,1,0,0,R,67
10/14/2008,CSC,33.56,417,0,1,3,6,R,60
10/14/2008,DE,41.99,417,0,1,3,6,R,60
10/14/2008,EIX,33.72,417,0,1,4,6,R,56
10/14/2008,ETR,79.31,417,0,2,0,6,R,50
10/14/2008,FOSL,18.97,417,1,1,3,4,R,83
10/14/2008,JOY,31.85,417,0,1,2,6,R,70
10/14/2008,KLAC,24.09,417,0,1,0,6,R,67
10/14/2008,NU,20.75,417,0,1,4,6,R,56
10/14/2008,PBI,26.93,417,0,1,0,0,R,67
10/14/2008,PX,67.68,417,0,1,0,6,R,67
10/14/2008,SYY,26.05,417,0,1,1,6,R,80
10/14/2008,TSS,14.57,417,0,2,0,6,R,50
10/15/2008,BBY,24.58,417,1,1,4,4,R,80
10/15/2008,CCI,19.51,417,3,1,0,4,R,60
10/15/2008,CNP,9.54,417,1,1,0,4,R,80
10/15/2008,DE,37.10,417,0,1,0,6,R,67
10/15/2008,EBAY,15.33,417,3,1,4,4,R,63
10/15/2008,EIX,31.36,417,3,1,4,4,R,63
10/15/2008,FOSL,16.86,417,1,1,3,4,R,83
10/15/2008,HAL,17.69,417,3,1,4,4,R,63
10/15/2008,NBR,14.29,417,1,1,5,4,R,77
10/15/2008,PX,61.99,417,3,1,0,4,R,60
10/15/2008,ROP,42.68,417,0,1,0,6,R,67
10/15/2008,SYY,24.27,417,1,1,3,4,R,83
10/15/2008,TSS,13.02,417,3,1,4,4,R,63
10/15/2008,UNH,21.67,417,0,3,0,6,R,33
10/16/2008,FOSL,18.30,417,2,1,4,4,R,72
10/16/2008,GHC,353.91,417,1,1,4,3,R,80
10/16/2008,HAR,20.94,417,3,1,5,4,R,60
10/16/2008,PBI,23.18,417,3,1,0,4,R,60
10/16/2008,ROP,41.77,417,0,1,0,6,R,67
10/17/2008,GHC,349.00,417,1,1,4,3,R,80
10/17/2008,JOY,26.62,417,2,1,3,4,R,75
10/17/2008,NBR,15.51,417,0,1,1,6,R,80
10/17/2008,PX,64.20,417,0,1,3,6,R,60
10/17/2008,SYY,25.78,417,0,1,3,6,R,60
10/21/2008,PLD,18.78,417,1,1,2,4,R,92
10/21/2008,TSS,12.75,417,3,1,0,4,R,60
10/22/2008,BBY,22.86,417,1,1,5,4,R,77
10/22/2008,CNP,10.44,417,0,1,0,6,R,67
10/22/2008,D,33.86,417,4,1,0,6,R,56
10/22/2008,DTE,33.48,417,0,1,0,0,R,67
10/22/2008,EIX,32.31,417,0,1,0,6,R,67
10/22/2008,HAR,17.65,417,1,1,5,4,R,77
10/22/2008,JOY,21.78,417,1,1,0,4,R,80
10/22/2008,KLAC,19.18,417,1,1,3,4,R,83
10/22/2008,PLD,16.27,417,1,1,2,4,R,92
10/22/2008,SYY,23.77,417,1,1,3,4,R,83
10/23/2008,CVC,14.80,417,4,1,0,4,R,56
10/23/2008,HAR,17.17,417,1,1,5,4,R,77
10/23/2008,JOY,22.21,417,1,1,5,4,R,77
10/23/2008,KLAC,19.25,417,1,1,3,4,R,83
10/23/2008,NBR,13.64,417,4,1,0,4,R,56
10/23/2008,PCP,55.00,417,0,1,4,6,R,56
10/23/2008,PLD,16.77,417,1,1,3,4,R,83
10/24/2008,AKAM,12.72,417,1,3,0,6,R,60
10/24/2008,CRM,26.68,417,2,1,4,4,R,72
10/24/2008,EA,24.77,417,1,1,0,4,R,80
10/24/2008,EFX,23.37,417,2,1,4,4,R,72
10/24/2008,FCX,24.86,417,1,1,4,4,R,80
10/24/2008,GRMN,21.26,417,1,2,0,4,R,70
10/24/2008,HAR,16.74,417,1,1,0,4,R,80
10/24/2008,INTC,14.28,417,2,1,3,4,R,75
10/24/2008,KLAC,18.71,417,2,1,3,4,R,75
10/24/2008,LMT,75.84,417,1,1,4,4,R,80
10/24/2008,LSI,3.50,417,1,1,4,4,R,80
10/24/2008,MCO,19.29,417,1,1,4,4,R,80
10/24/2008,PCP,52.29,417,1,1,4,4,R,80
10/24/2008,PLD,12.05,417,1,1,3,4,R,83
10/24/2008,ROP,37.11,417,1,1,0,4,R,80
10/24/2008,SIAL,37.43,417,2,1,3,4,R,75
10/24/2008,SRCL,50.40,417,1,3,5,4,R,60
10/24/2008,SYY,23.15,417,1,1,0,4,R,80
10/24/2008,TXT,12.22,417,1,1,2,4,R,92
10/24/2008,VRSN,19.66,417,1,2,0,4,R,70
10/24/2008,VZ,25.08,417,1,1,0,6,R,80
10/24/2008,XRX,7.45,417,1,1,3,4,R,83
10/27/2008,AA,9.04,417,1,1,3,4,R,83
10/27/2008,BDX,63.92,417,1,1,2,4,R,92
10/27/2008,CRM,25.31,417,1,1,4,4,R,80
10/27/2008,DE,29.89,417,1,1,3,4,R,83
10/27/2008,EFX,22.45,417,1,1,4,4,R,80
10/27/2008,FCX,23.75,417,1,1,3,4,R,83
10/27/2008,FMC,30.00,417,1,1,3,4,R,83
10/27/2008,FTR,7.71,417,1,1,3,4,R,83
10/27/2008,GRMN,20.26,417,1,2,0,4,R,70
10/27/2008,HAR,16.50,417,1,1,0,4,R,80
10/27/2008,INTC,14.25,417,2,1,3,4,R,75
10/27/2008,LMT,72.64,417,1,1,3,4,R,83
10/27/2008,LSI,3.21,417,1,1,4,4,R,80
10/27/2008,MCO,17.96,417,1,1,4,4,R,80
10/27/2008,MYL,5.77,417,1,1,0,4,R,80
10/27/2008,PBI,21.52,417,1,1,5,4,R,77
10/27/2008,PCP,47.23,417,1,1,2,4,R,92
10/27/2008,PDCO,20.96,417,1,1,3,4,R,83
10/27/2008,PKI,16.19,417,1,1,3,4,R,83
10/27/2008,ROP,37.94,417,1,1,0,4,R,80
10/27/2008,SIAL,35.30,417,1,1,3,4,R,83
10/27/2008,SYY,23.33,417,1,1,0,6,R,80
10/27/2008,TEL,16.88,417,1,1,3,4,R,83
10/27/2008,THC,3.44,417,1,1,0,4,R,80
10/27/2008,VRSN,18.42,417,1,1,0,4,R,80
10/27/2008,WYNN,33.46,417,1,1,3,4,R,83
10/27/2008,XLNX,17.34,417,1,1,3,4,R,83
10/27/2008,XRX,7.02,417,1,1,3,4,R,83
10/28/2008,BDX,65.53,417,1,1,3,4,R,83
10/28/2008,CTL,27.81,417,1,1,2,4,R,92
10/28/2008,ETFC,1.60,417,1,2,2,4,R,83
10/28/2008,FTR,7.85,417,2,1,4,4,R,72
10/28/2008,PKI,16.93,417,1,1,4,4,R,80
10/28/2008,WYNN,32.88,417,1,1,3,4,R,83
10/29/2008,AA,11.15,417,0,1,3,6,R,60
10/29/2008,BDX,66.17,417,0,1,0,6,R,67
10/29/2008,CTL,25.32,417,2,1,2,4,R,83
10/29/2008,GRMN,21.95,417,0,2,3,6,R,50
10/29/2008,ITW,32.16,417,0,1,4,6,R,56
10/29/2008,MCO,21.05,417,0,1,4,6,R,56
10/29/2008,MYL,6.98,417,0,1,3,6,R,60
10/29/2008,NTAP,13.48,417,0,2,3,6,R,50
10/29/2008,PCP,61.35,417,0,2,0,0,R,50
10/29/2008,PKI,16.81,417,0,1,4,6,R,56
10/29/2008,PX,61.71,417,0,2,0,6,R,50
